datetime,datetime_nano,DCE.i1605.open,DCE.i1605.high,DCE.i1605.low,DCE.i1605.close,DCE.i1605.volume,DCE.i1605.open_oi,DCE.i1605.close_oi
2016-01-04 00:00:00.000000000,1451836800000000000,325.5,327.5,319.5,321.5,1537278,0,779010
2016-01-05 00:00:00.000000000,1451923200000000000,321.0,326.0,319.0,324.5,1297626,779010,784180
2016-01-06 00:00:00.000000000,1452009600000000000,324.5,325.5,316.0,318.5,1448350,784180,769880
2016-01-07 00:00:00.000000000,1452096000000000000,317.5,323.0,317.0,320.0,1154623,769880,779423
2016-01-08 00:00:00.000000000,1452182400000000000,319.0,319.0,310.5,311.5,1348035,779423,738146
2016-01-11 00:00:00.000000000,1452441600000000000,311.0,312.5,305.0,305.5,1079008,738146,724108
2016-01-12 00:00:00.000000000,1452528000000000000,305.5,307.0,299.5,300.5,938505,724108,727475
2016-01-13 00:00:00.000000000,1452614400000000000,300.5,306.0,298.5,300.5,943473,727475,753993
2016-01-14 00:00:00.000000000,1452700800000000000,301.5,305.0,298.0,305.0,1173974,753993,781558
2016-01-15 00:00:00.000000000,1452787200000000000,305.0,311.0,304.0,306.5,1450639,781558,806149
2016-01-18 00:00:00.000000000,1453046400000000000,306.5,321.5,303.5,319.0,2036426,806149,779123
2016-01-19 00:00:00.000000000,1453132800000000000,319.0,323.5,317.0,322.0,1110549,779123,802948
2016-01-20 00:00:00.000000000,1453219200000000000,321.5,322.5,313.5,314.0,1034829,802948,712840
2016-01-21 00:00:00.000000000,1453305600000000000,313.5,316.5,311.0,314.0,1195249,712840,712799
2016-01-22 00:00:00.000000000,1453392000000000000,313.0,324.0,312.5,315.5,1907800,712799,754860
2016-01-25 00:00:00.000000000,1453651200000000000,316.0,319.5,312.5,313.5,1290168,754860,741719
2016-01-26 00:00:00.000000000,1453737600000000000,312.5,319.0,310.0,318.0,1240788,741719,762166
2016-01-27 00:00:00.000000000,1453824000000000000,319.0,326.0,318.0,324.5,1667102,762166,824701
2016-01-28 00:00:00.000000000,1453910400000000000,324.0,326.5,318.0,318.5,1695065,824701,805128
2016-01-29 00:00:00.000000000,1453996800000000000,319.0,322.5,318.0,321.0,1197166,805128,821663
2016-02-01 00:00:00.000000000,1454256000000000000,321.5,330.0,321.5,324.5,1735814,821663,832608
2016-02-02 00:00:00.000000000,1454342400000000000,325.5,328.0,323.0,325.5,1373454,832608,796132
2016-02-03 00:00:00.000000000,1454428800000000000,327.0,331.0,324.5,329.0,1103591,796132,809137
2016-02-04 00:00:00.000000000,1454515200000000000,329.5,341.0,329.0,340.5,1727762,809137,783300
2016-02-05 00:00:00.000000000,1454601600000000000,340.5,341.0,332.5,335.5,881234,783300,667648
2016-02-15 00:00:00.000000000,1455465600000000000,330.0,342.0,330.0,339.5,736434,667648,712143
2016-02-16 00:00:00.000000000,1455552000000000000,340.5,341.5,337.0,339.0,782840,712143,776110
2016-02-17 00:00:00.000000000,1455638400000000000,339.5,343.5,338.0,339.0,1176910,776110,795964
2016-02-18 00:00:00.000000000,1455724800000000000,340.0,344.5,337.0,344.0,1124312,795964,853217
2016-02-19 00:00:00.000000000,1455811200000000000,345.0,355.0,343.5,353.0,1660170,853217,866313
2016-02-22 00:00:00.000000000,1456070400000000000,352.5,365.5,351.5,365.5,1261256,866313,864985
2016-02-23 00:00:00.000000000,1456156800000000000,369.5,379.0,364.5,368.0,2293027,864985,751128
2016-02-24 00:00:00.000000000,1456243200000000000,368.0,374.0,366.5,372.5,2232658,751128,816945
2016-02-25 00:00:00.000000000,1456329600000000000,371.5,376.0,366.5,369.5,2116663,816945,821623
2016-02-26 00:00:00.000000000,1456416000000000000,369.5,370.5,360.0,364.0,1998127,821623,817363
2016-02-29 00:00:00.000000000,1456675200000000000,364.5,369.5,360.5,369.5,2139338,817363,814943
2016-03-01 00:00:00.000000000,1456761600000000000,370.5,382.0,367.0,377.5,2964666,814943,718247
2016-03-02 00:00:00.000000000,1456848000000000000,378.0,387.0,377.5,385.5,2474717,718247,691459
2016-03-03 00:00:00.000000000,1456934400000000000,387.0,390.5,380.5,383.5,1944581,691459,700432
2016-03-04 00:00:00.000000000,1457020800000000000,384.0,397.0,379.5,396.5,2991933,700432,722417
2016-03-07 00:00:00.000000000,1457280000000000000,397.5,407.0,395.0,407.0,1084459,722417,709728
2016-03-08 00:00:00.000000000,1457366400000000000,423.0,423.0,417.0,423.0,1026332,709728,670769
2016-03-09 00:00:00.000000000,1457452800000000000,433.0,437.0,407.5,424.0,3763366,670769,523507
2016-03-10 00:00:00.000000000,1457539200000000000,425.0,445.5,425.0,439.0,3709767,523507,587014
2016-03-11 00:00:00.000000000,1457625600000000000,434.0,440.5,423.0,427.0,2539179,587014,573667
2016-03-14 00:00:00.000000000,1457884800000000000,420.0,454.0,418.0,422.5,2730134,573667,543743
2016-03-15 00:00:00.000000000,1457971200000000000,419.5,428.0,410.5,413.0,2428268,543743,519894
2016-03-16 00:00:00.000000000,1458057600000000000,410.5,421.0,410.0,419.0,1660521,519894,530786
2016-03-17 00:00:00.000000000,1458144000000000000,420.5,436.5,416.0,435.5,2216293,530786,543284
2016-03-18 00:00:00.000000000,1458230400000000000,435.5,451.5,433.5,449.5,1967330,543284,466616
2016-03-21 00:00:00.000000000,1458489600000000000,449.0,469.5,446.0,456.0,2040756,466616,424007
2016-03-22 00:00:00.000000000,1458576000000000000,457.0,460.5,449.0,453.0,974735,424007,384094
2016-03-23 00:00:00.000000000,1458662400000000000,450.0,459.5,442.5,443.0,732363,384094,315229
2016-03-24 00:00:00.000000000,1458748800000000000,442.0,442.5,423.5,423.5,682785,315229,257310
2016-03-25 00:00:00.000000000,1458835200000000000,418.0,428.0,417.0,425.5,440467,257310,227097
2016-03-28 00:00:00.000000000,1459094400000000000,427.0,431.5,411.0,412.0,407473,227097,179980
2016-03-29 00:00:00.000000000,1459180800000000000,413.0,416.5,404.5,413.0,292284,179980,165370
2016-03-30 00:00:00.000000000,1459267200000000000,414.0,423.0,410.0,416.0,395649,165370,162051
2016-03-31 00:00:00.000000000,1459353600000000000,417.0,420.0,406.5,413.5,253134,162051,130033
2016-04-01 00:00:00.000000000,1459440000000000000,414.5,423.5,414.0,418.0,156398,130033,113980
2016-04-05 00:00:00.000000000,1459785600000000000,423.0,423.5,409.0,418.5,110661,113980,102460
2016-04-06 00:00:00.000000000,1459872000000000000,418.0,420.5,409.5,414.5,72873,102460,95204
2016-04-07 00:00:00.000000000,1459958400000000000,414.5,419.0,413.5,415.5,48299,95204,89881
2016-04-08 00:00:00.000000000,1460044800000000000,415.0,418.0,413.0,417.5,51326,89881,82342
2016-04-11 00:00:00.000000000,1460304000000000000,418.5,433.5,416.5,428.5,82847,82342,77147
2016-04-12 00:00:00.000000000,1460390400000000000,431.0,451.5,430.0,451.5,92730,77147,72135
2016-04-13 00:00:00.000000000,1460476800000000000,453.0,467.5,452.0,462.0,133946,72135,56348
2016-04-14 00:00:00.000000000,1460563200000000000,461.0,481.5,460.5,467.5,125238,56348,45449
2016-04-15 00:00:00.000000000,1460649600000000000,466.5,470.5,450.0,451.5,89376,45449,30295
2016-04-18 00:00:00.000000000,1460908800000000000,445.0,478.0,445.0,469.5,60836,30295,27017
2016-04-19 00:00:00.000000000,1460995200000000000,470.0,477.5,469.0,476.5,32478,27017,24842
2016-04-20 00:00:00.000000000,1461081600000000000,477.5,501.0,477.5,501.0,49712,24842,21697
2016-04-21 00:00:00.000000000,1461168000000000000,501.0,520.0,491.0,520.0,46531,21697,18655
2016-04-22 00:00:00.000000000,1461254400000000000,534.5,536.5,503.5,519.0,43236,18655,16031
2016-04-25 00:00:00.000000000,1461513600000000000,510.0,549.5,510.0,518.5,23825,16031,11637
2016-04-26 00:00:00.000000000,1461600000000000000,506.5,520.5,498.0,503.5,14691,11637,9433
2016-04-27 00:00:00.000000000,1461686400000000000,500.5,511.0,485.0,494.5,14096,9433,7765
2016-04-28 00:00:00.000000000,1461772800000000000,494.0,525.0,492.0,524.5,10798,7765,6758
2016-04-29 00:00:00.000000000,1461859200000000000,526.0,542.0,526.0,542.0,6150,6758,5290
2016-05-03 00:00:00.000000000,1462204800000000000,570.0,572.0,540.0,540.0,3400,5290,3947
2016-05-04 00:00:00.000000000,1462291200000000000,547.5,549.0,533.0,533.5,669,3947,3559
2016-05-05 00:00:00.000000000,1462377600000000000,520.0,522.0,506.5,515.0,233,3559,3526
2016-05-06 00:00:00.000000000,1462464000000000000,515.0,520.0,515.0,520.0,5,3526,3526
2016-05-09 00:00:00.000000000,1462723200000000000,549.0,549.0,490.0,490.0,120,3526,3426
2016-05-10 00:00:00.000000000,1462809600000000000,490.0,490.0,490.0,490.0,0,3426,3426
2016-05-11 00:00:00.000000000,1462896000000000000,505.0,505.0,490.0,490.0,1226,3426,3300
2016-05-12 00:00:00.000000000,1462982400000000000,490.0,490.0,490.0,490.0,0,3300,3300
2016-05-13 00:00:00.000000000,1463068800000000000,490.0,490.0,461.5,461.5,5,3300,3300
2016-05-16 00:00:00.000000000,1463328000000000000,450.0,450.0,450.0,450.0,100,3300,0
