datetime,datetime_nano,DCE.i1805.open,DCE.i1805.high,DCE.i1805.low,DCE.i1805.close,DCE.i1805.volume,DCE.i1805.open_oi,DCE.i1805.close_oi
2017-05-16 00:00:00.000000000,1494864000000000000,428.0,433.5,418.0,425.5,7382,0,4308
2017-05-17 00:00:00.000000000,1494950400000000000,426.5,444.0,424.5,440.0,5245,4308,6288
2017-05-18 00:00:00.000000000,1495036800000000000,440.0,441.5,429.0,432.5,6181,6288,9107
2017-05-19 00:00:00.000000000,1495123200000000000,433.0,448.0,419.0,447.0,7246,9107,10804
2017-05-22 00:00:00.000000000,1495382400000000000,449.0,460.0,447.0,454.0,5700,10804,11095
2017-05-23 00:00:00.000000000,1495468800000000000,456.0,458.0,443.0,443.5,3333,11095,11448
2017-05-24 00:00:00.000000000,1495555200000000000,443.0,446.0,420.0,423.0,8808,11448,15244
2017-05-25 00:00:00.000000000,1495641600000000000,424.0,434.0,419.0,419.5,7894,15244,16742
2017-05-26 00:00:00.000000000,1495728000000000000,419.5,425.0,416.0,422.5,5491,16742,17049
2017-05-31 00:00:00.000000000,1496160000000000000,423.5,424.5,401.0,402.5,6880,17049,19271
2017-06-01 00:00:00.000000000,1496246400000000000,402.5,407.5,399.5,403.0,6617,19271,20436
2017-06-02 00:00:00.000000000,1496332800000000000,406.0,411.0,401.5,406.0,6322,20436,20878
2017-06-05 00:00:00.000000000,1496592000000000000,407.0,414.0,401.0,405.5,11708,20878,24212
2017-06-06 00:00:00.000000000,1496678400000000000,405.0,409.0,400.0,406.0,8398,24212,25128
2017-06-07 00:00:00.000000000,1496764800000000000,405.0,410.0,401.5,405.5,8602,25128,27912
2017-06-08 00:00:00.000000000,1496851200000000000,405.5,413.0,401.0,403.0,11041,27912,30074
2017-06-09 00:00:00.000000000,1496937600000000000,403.0,407.5,401.5,406.0,7404,30074,31461
2017-06-12 00:00:00.000000000,1497196800000000000,407.0,419.0,405.5,416.5,13852,31461,36143
2017-06-13 00:00:00.000000000,1497283200000000000,417.0,418.5,407.0,407.5,15549,36143,42166
2017-06-14 00:00:00.000000000,1497369600000000000,407.5,419.0,405.0,419.0,15505,42166,45699
2017-06-15 00:00:00.000000000,1497456000000000000,419.0,419.5,410.5,413.5,11670,45699,45771
2017-06-16 00:00:00.000000000,1497542400000000000,413.0,423.0,411.5,417.5,10509,45771,45414
2017-06-19 00:00:00.000000000,1497801600000000000,417.5,423.5,415.0,419.5,16714,45414,42618
2017-06-20 00:00:00.000000000,1497888000000000000,419.0,424.0,419.0,421.0,6901,42618,42007
2017-06-21 00:00:00.000000000,1497974400000000000,419.0,420.0,411.0,420.0,9392,42007,41703
2017-06-22 00:00:00.000000000,1498060800000000000,421.0,424.5,415.5,417.0,9198,41703,41723
2017-06-23 00:00:00.000000000,1498147200000000000,418.0,423.0,416.5,423.0,5168,41723,41176
2017-06-26 00:00:00.000000000,1498406400000000000,421.5,422.5,417.5,421.5,6167,41176,41259
2017-06-27 00:00:00.000000000,1498492800000000000,421.5,439.0,420.0,438.0,12188,41259,39474
2017-06-28 00:00:00.000000000,1498579200000000000,439.0,442.5,435.5,441.0,8623,39474,39231
2017-06-29 00:00:00.000000000,1498665600000000000,440.0,465.0,440.0,455.5,18024,39231,41467
2017-06-30 00:00:00.000000000,1498752000000000000,455.0,459.0,447.0,456.0,7345,41467,39759
2017-07-03 00:00:00.000000000,1499011200000000000,456.0,472.0,453.0,472.0,12522,39759,39918
2017-07-04 00:00:00.000000000,1499097600000000000,472.0,475.0,446.5,447.5,15794,39918,39122
2017-07-05 00:00:00.000000000,1499184000000000000,450.0,464.0,450.0,455.0,11722,39122,38051
2017-07-06 00:00:00.000000000,1499270400000000000,454.0,459.0,443.5,457.5,9870,38051,37165
2017-07-07 00:00:00.000000000,1499356800000000000,457.0,464.0,450.0,462.5,9901,37165,36065
2017-07-10 00:00:00.000000000,1499616000000000000,461.5,464.5,454.0,457.0,9898,36065,37088
2017-07-11 00:00:00.000000000,1499702400000000000,457.0,466.0,455.5,461.5,12472,37088,38496
2017-07-12 00:00:00.000000000,1499788800000000000,460.5,469.5,455.0,457.5,12639,38496,38144
2017-07-13 00:00:00.000000000,1499875200000000000,457.5,465.0,451.5,464.5,9741,38144,38432
2017-07-14 00:00:00.000000000,1499961600000000000,463.0,463.5,446.5,456.5,13148,38432,39813
2017-07-17 00:00:00.000000000,1500220800000000000,456.0,468.5,456.0,465.0,11666,39813,37684
2017-07-18 00:00:00.000000000,1500307200000000000,465.0,480.5,465.0,474.0,25153,37684,37582
2017-07-19 00:00:00.000000000,1500393600000000000,474.5,481.5,473.0,478.5,18533,37582,32806
2017-07-20 00:00:00.000000000,1500480000000000000,477.0,479.0,466.0,467.5,15487,32806,35588
2017-07-21 00:00:00.000000000,1500566400000000000,468.0,470.5,460.0,468.5,12574,35588,34930
2017-07-24 00:00:00.000000000,1500825600000000000,468.0,472.0,458.0,467.0,11555,34930,35457
2017-07-25 00:00:00.000000000,1500912000000000000,467.0,477.5,463.5,472.5,13140,35457,34860
2017-07-26 00:00:00.000000000,1500998400000000000,473.0,488.5,473.0,480.5,27311,34860,35998
2017-07-27 00:00:00.000000000,1501084800000000000,481.0,492.0,478.0,491.5,20888,35998,33523
2017-07-28 00:00:00.000000000,1501171200000000000,490.5,505.0,490.0,496.0,25247,33523,35969
2017-07-31 00:00:00.000000000,1501430400000000000,497.0,531.5,497.0,529.5,38549,35969,37826
2017-08-01 00:00:00.000000000,1501516800000000000,529.5,535.5,525.0,528.0,21040,37826,35863
2017-08-02 00:00:00.000000000,1501603200000000000,528.0,529.0,514.5,525.5,22435,35863,35170
2017-08-03 00:00:00.000000000,1501689600000000000,525.5,538.0,518.5,527.0,27593,35170,35983
2017-08-04 00:00:00.000000000,1501776000000000000,527.0,538.0,522.0,532.5,21994,35983,36450
2017-08-07 00:00:00.000000000,1502035200000000000,533.0,566.5,526.0,546.0,37922,36450,39740
2017-08-08 00:00:00.000000000,1502121600000000000,546.0,555.5,526.0,531.5,26802,39740,38721
2017-08-09 00:00:00.000000000,1502208000000000000,532.0,549.5,530.0,547.0,30562,38721,42202
2017-08-10 00:00:00.000000000,1502294400000000000,547.0,551.5,534.0,542.0,26321,42202,42281
2017-08-11 00:00:00.000000000,1502380800000000000,540.0,546.5,507.5,514.5,37848,42281,46339
2017-08-14 00:00:00.000000000,1502640000000000000,515.5,520.0,503.5,506.5,25601,46339,44565
2017-08-15 00:00:00.000000000,1502726400000000000,506.0,510.0,496.5,507.0,31259,44565,45257
2017-08-16 00:00:00.000000000,1502812800000000000,512.0,512.0,497.0,502.0,30241,45257,45652
2017-08-17 00:00:00.000000000,1502899200000000000,505.0,538.0,502.5,530.5,41288,45652,44885
2017-08-18 00:00:00.000000000,1502985600000000000,527.0,556.5,524.0,551.5,38639,44885,43091
2017-08-21 00:00:00.000000000,1503244800000000000,547.0,572.0,535.0,566.5,54849,43091,45874
2017-08-22 00:00:00.000000000,1503331200000000000,568.0,578.5,565.0,574.0,40977,45874,48578
2017-08-23 00:00:00.000000000,1503417600000000000,573.0,573.0,540.0,552.5,59426,48578,52069
2017-08-24 00:00:00.000000000,1503504000000000000,553.5,566.5,543.5,556.5,57950,52069,48738
2017-08-25 00:00:00.000000000,1503590400000000000,553.5,573.0,551.0,563.0,47009,48738,48378
2017-08-28 00:00:00.000000000,1503849600000000000,562.0,565.5,536.0,551.0,54270,48378,54964
2017-08-29 00:00:00.000000000,1503936000000000000,552.0,555.5,530.0,534.0,49156,54964,54272
2017-08-30 00:00:00.000000000,1504022400000000000,534.0,538.0,522.0,532.5,37686,54272,52803
2017-08-31 00:00:00.000000000,1504108800000000000,532.0,549.0,524.0,547.5,44437,52803,53577
2017-09-01 00:00:00.000000000,1504195200000000000,547.5,564.5,545.0,560.5,44080,53577,57979
2017-09-04 00:00:00.000000000,1504454400000000000,561.0,573.5,544.5,545.5,57929,57979,62104
2017-09-05 00:00:00.000000000,1504540800000000000,547.0,557.5,541.5,554.0,43579,62104,61761
2017-09-06 00:00:00.000000000,1504627200000000000,553.0,564.5,531.0,532.0,62859,61761,70075
2017-09-07 00:00:00.000000000,1504713600000000000,532.0,538.0,522.5,527.0,58121,70075,72487
2017-09-08 00:00:00.000000000,1504800000000000000,527.5,540.5,512.0,515.5,66833,72487,82088
2017-09-11 00:00:00.000000000,1505059200000000000,516.0,518.5,501.0,512.0,71186,82088,78853
2017-09-12 00:00:00.000000000,1505145600000000000,512.0,528.0,509.5,527.5,74084,78853,76713
2017-09-13 00:00:00.000000000,1505232000000000000,526.0,532.0,510.0,515.5,50344,76713,75102
2017-09-14 00:00:00.000000000,1505318400000000000,517.0,517.0,489.0,491.5,74058,75102,91444
2017-09-15 00:00:00.000000000,1505404800000000000,492.0,497.0,486.5,491.0,63021,91444,86861
2017-09-18 00:00:00.000000000,1505664000000000000,490.5,495.5,477.5,493.5,61823,86861,90465
2017-09-19 00:00:00.000000000,1505750400000000000,493.5,495.5,479.0,479.0,64032,90465,97116
2017-09-20 00:00:00.000000000,1505836800000000000,478.0,481.5,468.5,474.0,56242,97116,97308
2017-09-21 00:00:00.000000000,1505923200000000000,473.5,479.0,451.5,452.0,72495,97308,109382
2017-09-22 00:00:00.000000000,1506009600000000000,450.0,454.5,445.0,447.5,57617,109382,110961
2017-09-25 00:00:00.000000000,1506268800000000000,449.0,454.0,440.0,449.0,59642,110961,115208
2017-09-26 00:00:00.000000000,1506355200000000000,449.5,455.0,446.5,450.5,59431,115208,117209
2017-09-27 00:00:00.000000000,1506441600000000000,451.0,463.0,449.5,460.5,90731,117209,140291
2017-09-28 00:00:00.000000000,1506528000000000000,460.5,487.0,437.0,442.5,104126,140291,145745
2017-09-29 00:00:00.000000000,1506614400000000000,443.5,448.5,438.0,445.0,67416,145745,140557
2017-10-09 00:00:00.000000000,1507478400000000000,450.5,453.0,432.0,437.0,71583,140557,154932
2017-10-10 00:00:00.000000000,1507564800000000000,435.0,440.0,429.0,431.5,91848,154932,173347
2017-10-11 00:00:00.000000000,1507651200000000000,431.0,437.0,429.5,429.5,48892,173347,173925
2017-10-12 00:00:00.000000000,1507737600000000000,429.5,441.5,420.0,434.0,96333,173925,196112
2017-10-13 00:00:00.000000000,1507824000000000000,434.0,447.5,431.0,447.5,101594,196112,199979
2017-10-16 00:00:00.000000000,1508083200000000000,450.0,460.0,444.0,453.0,103681,199979,203996
2017-10-17 00:00:00.000000000,1508169600000000000,454.0,457.0,438.0,444.0,103013,203996,207297
2017-10-18 00:00:00.000000000,1508256000000000000,444.5,457.0,444.0,453.0,99374,207297,219828
2017-10-19 00:00:00.000000000,1508342400000000000,452.0,453.5,436.0,443.0,178812,219828,225426
2017-10-20 00:00:00.000000000,1508428800000000000,443.0,475.0,441.5,473.5,199382,225426,233006
2017-10-23 00:00:00.000000000,1508688000000000000,471.0,485.5,457.0,480.0,383308,233006,256478
2017-10-24 00:00:00.000000000,1508774400000000000,480.0,486.0,474.0,475.5,243145,256478,260224
2017-10-25 00:00:00.000000000,1508860800000000000,474.0,480.5,465.0,470.5,242304,260224,270516
2017-10-26 00:00:00.000000000,1508947200000000000,468.0,472.5,464.0,468.5,161263,270516,275412
2017-10-27 00:00:00.000000000,1509033600000000000,470.0,470.0,446.5,447.5,251127,275412,294742
2017-10-30 00:00:00.000000000,1509292800000000000,447.0,453.5,443.0,446.0,187214,294742,312870
2017-10-31 00:00:00.000000000,1509379200000000000,445.0,457.5,444.5,452.5,202612,312870,332904
2017-11-01 00:00:00.000000000,1509465600000000000,452.5,464.5,451.0,452.0,223090,332904,348634
2017-11-02 00:00:00.000000000,1509552000000000000,452.0,470.5,448.5,465.0,332567,348634,376280
2017-11-03 00:00:00.000000000,1509638400000000000,464.0,469.0,458.0,461.0,247980,376280,370398
2017-11-06 00:00:00.000000000,1509897600000000000,464.0,488.5,462.0,487.5,335815,370398,381328
2017-11-07 00:00:00.000000000,1509984000000000000,487.0,493.0,478.5,485.5,276388,381328,376853
