datetime,datetime_nano,DCE.j2303.open,DCE.j2303.high,DCE.j2303.low,DCE.j2303.close,DCE.j2303.volume,DCE.j2303.open_oi,DCE.j2303.close_oi
2022-03-15 00:00:00.000000000,1647273600000000000,3167.0,3167.0,3167.0,3167.0,0,0,0
2022-03-16 00:00:00.000000000,1647360000000000000,3167.0,3167.0,3167.0,3167.0,0,0,0
2022-03-17 00:00:00.000000000,1647446400000000000,3207.5,3207.5,3207.5,3207.5,0,0,0
2022-03-18 00:00:00.000000000,1647532800000000000,3272.5,3272.5,3272.5,3272.5,0,0,0
2022-03-21 00:00:00.000000000,1647792000000000000,3272.0,3272.0,3272.0,3272.0,0,0,0
2022-03-22 00:00:00.000000000,1647878400000000000,3309.0,3309.0,3309.0,3309.0,0,0,0
2022-03-23 00:00:00.000000000,1647964800000000000,3309.0,3309.0,3309.0,3309.0,0,0,0
2022-03-24 00:00:00.000000000,1648051200000000000,3309.0,3309.0,3309.0,3309.0,0,0,0
2022-03-25 00:00:00.000000000,1648137600000000000,3393.5,3393.5,3393.5,3393.5,0,0,0
2022-03-28 00:00:00.000000000,1648396800000000000,3445.0,3445.0,3445.0,3445.0,0,0,0
2022-03-29 00:00:00.000000000,1648483200000000000,3464.5,3464.5,3464.5,3464.5,0,0,0
2022-03-30 00:00:00.000000000,1648569600000000000,3464.5,3464.5,3464.5,3464.5,0,0,0
2022-03-31 00:00:00.000000000,1648656000000000000,3497.0,3497.0,3497.0,3497.0,0,0,0
2022-04-01 00:00:00.000000000,1648742400000000000,3518.5,3518.5,3518.5,3518.5,0,0,0
2022-04-06 00:00:00.000000000,1649174400000000000,3556.0,3556.0,3556.0,3556.0,0,0,0
2022-04-07 00:00:00.000000000,1649260800000000000,3525.0,3525.0,3525.0,3525.0,0,0,0
2022-04-08 00:00:00.000000000,1649347200000000000,3505.0,3505.0,3505.0,3505.0,0,0,0
2022-04-11 00:00:00.000000000,1649606400000000000,3459.5,3459.5,3459.5,3459.5,0,0,0
2022-04-12 00:00:00.000000000,1649692800000000000,3459.5,3459.5,3459.5,3459.5,0,0,0
2022-04-13 00:00:00.000000000,1649779200000000000,3538.0,3538.0,3538.0,3538.0,0,0,0
2022-04-14 00:00:00.000000000,1649865600000000000,3538.0,3538.0,3538.0,3538.0,0,0,0
2022-04-15 00:00:00.000000000,1649952000000000000,3538.0,3538.0,3538.0,3538.0,0,0,0
2022-04-18 00:00:00.000000000,1650211200000000000,3538.0,3538.0,3538.0,3538.0,0,0,0
2022-04-19 00:00:00.000000000,1650297600000000000,3538.0,3538.0,3538.0,3538.0,0,0,0
2022-04-20 00:00:00.000000000,1650384000000000000,3538.0,3538.0,3538.0,3538.0,0,0,0
2022-04-21 00:00:00.000000000,1650470400000000000,3544.5,3544.5,3544.5,3544.5,0,0,0
2022-04-22 00:00:00.000000000,1650556800000000000,3489.0,3489.0,3489.0,3489.0,0,0,0
2022-04-25 00:00:00.000000000,1650816000000000000,3341.5,3341.5,3341.5,3341.5,0,0,0
2022-04-26 00:00:00.000000000,1650902400000000000,3341.5,3341.5,3341.5,3341.5,0,0,0
2022-04-27 00:00:00.000000000,1650988800000000000,3341.5,3341.5,3341.5,3341.5,0,0,0
2022-04-28 00:00:00.000000000,1651075200000000000,3341.5,3341.5,3341.5,3341.5,0,0,0
2022-04-29 00:00:00.000000000,1651161600000000000,3362.0,3362.0,3362.0,3362.0,0,0,0
2022-05-05 00:00:00.000000000,1651680000000000000,3362.0,3362.0,3362.0,3362.0,0,0,0
2022-05-06 00:00:00.000000000,1651766400000000000,3297.5,3297.5,3297.5,3297.5,0,0,0
2022-05-09 00:00:00.000000000,1652025600000000000,3227.0,3227.0,3227.0,3227.0,0,0,0
2022-05-10 00:00:00.000000000,1652112000000000000,3186.0,3186.0,3186.0,3186.0,0,0,0
2022-05-11 00:00:00.000000000,1652198400000000000,3186.0,3186.0,3186.0,3186.0,0,0,0
2022-05-12 00:00:00.000000000,1652284800000000000,3138.0,3138.0,3138.0,3138.0,0,0,0
2022-05-13 00:00:00.000000000,1652371200000000000,3138.0,3138.0,3138.0,3138.0,0,0,0
2022-05-16 00:00:00.000000000,1652630400000000000,3196.5,3196.5,3196.5,3196.5,0,0,0
2022-05-17 00:00:00.000000000,1652716800000000000,3196.5,3196.5,3196.5,3196.5,0,0,0
2022-05-18 00:00:00.000000000,1652803200000000000,3181.5,3181.5,3181.5,3181.5,0,0,0
2022-05-19 00:00:00.000000000,1652889600000000000,3181.5,3181.5,3181.5,3181.5,0,0,0
2022-05-20 00:00:00.000000000,1652976000000000000,3181.5,3181.5,3181.5,3181.5,0,0,0
2022-05-23 00:00:00.000000000,1653235200000000000,3181.5,3181.5,3181.5,3181.5,0,0,0
2022-05-24 00:00:00.000000000,1653321600000000000,3181.5,3181.5,3181.5,3181.5,0,0,0
2022-05-25 00:00:00.000000000,1653408000000000000,3105.5,3105.5,3105.5,3105.5,0,0,0
2022-05-26 00:00:00.000000000,1653494400000000000,3072.0,3072.0,3072.0,3072.0,0,0,0
2022-05-27 00:00:00.000000000,1653580800000000000,3072.0,3072.0,3072.0,3072.0,0,0,0
2022-05-30 00:00:00.000000000,1653840000000000000,3166.0,3166.0,3166.0,3166.0,0,0,0
2022-05-31 00:00:00.000000000,1653926400000000000,3237.0,3237.0,3237.0,3237.0,0,0,0
2022-06-01 00:00:00.000000000,1654012800000000000,3306.5,3306.5,3306.5,3306.5,0,0,0
2022-06-02 00:00:00.000000000,1654099200000000000,3390.5,3390.5,3390.5,3390.5,0,0,0
2022-06-06 00:00:00.000000000,1654444800000000000,3390.5,3390.5,3390.5,3390.5,0,0,0
2022-06-07 00:00:00.000000000,1654531200000000000,3390.5,3390.5,3390.5,3390.5,0,0,0
2022-06-08 00:00:00.000000000,1654617600000000000,3442.5,3442.5,3442.5,3442.5,0,0,0
2022-06-09 00:00:00.000000000,1654704000000000000,3442.5,3442.5,3442.5,3442.5,0,0,0
2022-06-10 00:00:00.000000000,1654790400000000000,3442.5,3442.5,3442.5,3442.5,0,0,0
2022-06-13 00:00:00.000000000,1655049600000000000,3391.5,3391.5,3391.5,3391.5,0,0,0
2022-06-14 00:00:00.000000000,1655136000000000000,3391.5,3391.5,3391.5,3391.5,0,0,0
2022-06-15 00:00:00.000000000,1655222400000000000,3224.5,3224.5,3224.5,3224.5,0,0,0
2022-06-16 00:00:00.000000000,1655308800000000000,3224.5,3224.5,3224.5,3224.5,0,0,0
2022-06-17 00:00:00.000000000,1655395200000000000,3224.5,3224.5,3224.5,3224.5,0,0,0
2022-06-20 00:00:00.000000000,1655654400000000000,3163.5,3163.5,3163.5,3163.5,0,0,0
2022-06-21 00:00:00.000000000,1655740800000000000,2944.5,2944.5,2944.5,2944.5,0,0,0
2022-06-22 00:00:00.000000000,1655827200000000000,2939.0,2939.0,2939.0,2939.0,0,0,0
2022-06-23 00:00:00.000000000,1655913600000000000,2959.5,2959.5,2959.5,2959.5,0,0,0
2022-06-24 00:00:00.000000000,1656000000000000000,2959.5,2959.5,2959.5,2959.5,0,0,0
2022-06-27 00:00:00.000000000,1656259200000000000,2959.5,2959.5,2959.5,2959.5,0,0,0
2022-06-28 00:00:00.000000000,1656345600000000000,3011.5,3011.5,3011.5,3011.5,0,0,0
2022-06-29 00:00:00.000000000,1656432000000000000,3011.5,3011.5,3011.5,3011.5,0,0,0
2022-06-30 00:00:00.000000000,1656518400000000000,2940.0,2940.0,2940.0,2940.0,0,0,0
2022-07-01 00:00:00.000000000,1656604800000000000,2871.5,2871.5,2871.5,2871.5,0,0,0
2022-07-04 00:00:00.000000000,1656864000000000000,2797.5,2797.5,2797.5,2797.5,0,0,0
2022-07-05 00:00:00.000000000,1656950400000000000,2797.5,2797.5,2797.5,2797.5,0,0,0
2022-07-06 00:00:00.000000000,1657036800000000000,2754.0,2754.0,2754.0,2754.0,0,0,0
2022-07-07 00:00:00.000000000,1657123200000000000,2812.5,2812.5,2812.5,2812.5,0,0,0
2022-07-08 00:00:00.000000000,1657209600000000000,2851.5,2851.5,2851.5,2851.5,1,0,1
2022-07-11 00:00:00.000000000,1657468800000000000,2780.0,2780.0,2780.0,2780.0,0,1,1
2022-07-12 00:00:00.000000000,1657555200000000000,2657.5,2657.5,2657.5,2657.5,0,1,1
2022-07-13 00:00:00.000000000,1657641600000000000,2657.5,2657.5,2657.5,2657.5,0,1,1
2022-07-14 00:00:00.000000000,1657728000000000000,2594.0,2594.0,2594.0,2594.0,0,1,1
2022-07-15 00:00:00.000000000,1657814400000000000,2594.0,2594.0,2594.0,2594.0,0,1,1
2022-07-18 00:00:00.000000000,1658073600000000000,2579.5,2579.5,2579.5,2579.5,0,1,1
2022-07-19 00:00:00.000000000,1658160000000000000,2579.5,2579.5,2579.5,2579.5,0,1,1
2022-07-20 00:00:00.000000000,1658246400000000000,2579.5,2579.5,2579.5,2579.5,0,1,1
2022-07-21 00:00:00.000000000,1658332800000000000,2579.5,2579.5,2579.5,2579.5,0,1,1
