datetime,datetime_nano,DCE.i1701.open,DCE.i1701.high,DCE.i1701.low,DCE.i1701.close,DCE.i1701.volume,DCE.i1701.open_oi,DCE.i1701.close_oi
2016-01-15 21:00:00.000000000,1452862800000000000,284.0,289.0,283.5,286.0,875,0,856
2016-01-15 21:05:00.000000000,1452863100000000000,286.0,286.0,285.0,285.5,46,856,893
2016-01-15 21:10:00.000000000,1452863400000000000,285.5,285.5,283.5,284.0,136,893,1019
2016-01-15 21:15:00.000000000,1452863700000000000,284.0,284.0,283.0,283.5,142,1019,1060
2016-01-15 21:20:00.000000000,1452864000000000000,283.5,284.5,283.5,284.0,121,1060,1102
2016-01-15 21:25:00.000000000,1452864300000000000,284.0,284.5,283.5,284.0,221,1102,1321
2016-01-15 21:30:00.000000000,1452864600000000000,284.0,284.5,284.0,284.5,35,1321,1352
2016-01-15 21:35:00.000000000,1452864900000000000,284.5,285.5,284.5,285.5,56,1352,1398
2016-01-15 21:40:00.000000000,1452865200000000000,285.5,286.0,285.5,286.0,29,1398,1410
2016-01-15 21:45:00.000000000,1452865500000000000,286.0,286.5,286.0,286.5,12,1410,1415
2016-01-15 21:50:00.000000000,1452865800000000000,286.5,287.0,286.0,286.0,73,1415,1466
2016-01-15 21:55:00.000000000,1452866100000000000,286.0,287.5,286.0,286.5,44,1466,1489
2016-01-15 22:00:00.000000000,1452866400000000000,286.5,287.0,286.5,286.5,17,1489,1502
2016-01-15 22:05:00.000000000,1452866700000000000,286.5,287.0,286.5,287.0,27,1502,1523
2016-01-15 22:10:00.000000000,1452867000000000000,287.0,287.5,287.0,287.5,14,1523,1524
2016-01-15 22:15:00.000000000,1452867300000000000,287.5,287.5,286.5,287.5,19,1524,1535
2016-01-15 22:20:00.000000000,1452867600000000000,287.5,287.5,287.0,287.0,28,1535,1558
2016-01-15 22:25:00.000000000,1452867900000000000,287.0,287.0,286.5,287.0,21,1558,1563
2016-01-15 22:30:00.000000000,1452868200000000000,287.0,287.5,287.0,287.5,35,1563,1585
2016-01-15 22:35:00.000000000,1452868500000000000,287.5,288.0,287.5,287.5,15,1585,1586
2016-01-15 22:40:00.000000000,1452868800000000000,287.5,288.0,287.5,287.5,9,1586,1595
2016-01-15 22:45:00.000000000,1452869100000000000,287.5,288.0,287.5,288.0,39,1595,1611
2016-01-15 22:50:00.000000000,1452869400000000000,288.0,288.5,288.0,288.0,39,1611,1640
2016-01-15 22:55:00.000000000,1452869700000000000,288.0,288.0,287.5,287.5,25,1640,1660
2016-01-15 23:00:00.000000000,1452870000000000000,287.5,287.5,287.0,287.0,17,1660,1661
2016-01-15 23:05:00.000000000,1452870300000000000,287.0,287.5,286.5,287.5,9,1661,1666
2016-01-15 23:10:00.000000000,1452870600000000000,287.5,287.5,287.5,287.5,8,1666,1666
2016-01-15 23:15:00.000000000,1452870900000000000,287.5,288.0,287.5,288.0,48,1666,1710
2016-01-15 23:20:00.000000000,1452871200000000000,288.0,288.0,287.5,287.5,57,1710,1753
2016-01-15 23:25:00.000000000,1452871500000000000,287.5,288.0,287.5,288.0,55,1753,1799
2016-01-18 09:00:00.000000000,1453078800000000000,288.0,290.5,288.0,290.5,216,1799,1916
2016-01-18 09:05:00.000000000,1453079100000000000,290.5,293.5,290.5,293.5,195,1916,2022
2016-01-18 09:10:00.000000000,1453079400000000000,293.5,294.0,292.0,292.0,309,2022,2139
2016-01-18 09:15:00.000000000,1453079700000000000,292.0,293.5,291.5,292.0,214,2139,2335
2016-01-18 09:20:00.000000000,1453080000000000000,292.0,293.5,292.0,292.5,105,2335,2406
2016-01-18 09:25:00.000000000,1453080300000000000,292.5,294.0,292.5,294.0,306,2406,2600
2016-01-18 09:30:00.000000000,1453080600000000000,294.0,296.0,293.5,294.0,112,2600,2584
2016-01-18 09:35:00.000000000,1453080900000000000,294.0,295.0,294.0,294.0,206,2584,2741
2016-01-18 09:40:00.000000000,1453081200000000000,294.0,294.0,292.5,294.0,31,2741,2745
2016-01-18 09:45:00.000000000,1453081500000000000,294.0,294.0,293.5,294.0,55,2745,2794
2016-01-18 09:50:00.000000000,1453081800000000000,294.0,294.0,293.5,293.5,126,2794,2811
2016-01-18 09:55:00.000000000,1453082100000000000,293.5,294.0,293.5,293.5,92,2811,2880
2016-01-18 10:00:00.000000000,1453082400000000000,293.5,295.0,293.5,294.0,36,2880,2891
2016-01-18 10:05:00.000000000,1453082700000000000,294.0,294.5,294.0,294.5,1,2891,2892
2016-01-18 10:10:00.000000000,1453083000000000000,294.5,295.0,294.0,295.0,43,2892,2918
2016-01-18 10:30:00.000000000,1453084200000000000,295.0,295.5,295.0,295.0,96,2918,2991
2016-01-18 10:35:00.000000000,1453084500000000000,295.0,295.5,295.0,295.5,39,2991,2993
2016-01-18 10:40:00.000000000,1453084800000000000,295.5,296.0,295.5,296.0,220,2993,3137
2016-01-18 10:45:00.000000000,1453085100000000000,296.0,296.5,295.0,295.0,80,3137,3178
2016-01-18 10:50:00.000000000,1453085400000000000,295.0,295.5,295.0,295.0,100,3178,3222
2016-01-18 10:55:00.000000000,1453085700000000000,295.0,295.5,295.0,295.0,7,3222,3228
2016-01-18 11:00:00.000000000,1453086000000000000,295.0,295.5,295.0,295.0,11,3228,3237
2016-01-18 11:05:00.000000000,1453086300000000000,295.0,296.0,294.5,295.0,100,3237,3301
2016-01-18 11:10:00.000000000,1453086600000000000,295.0,296.0,295.0,296.0,61,3301,3346
2016-01-18 11:15:00.000000000,1453086900000000000,296.0,296.0,295.5,296.0,79,3346,3420
2016-01-18 11:20:00.000000000,1453087200000000000,296.0,296.0,294.5,295.0,85,3420,3470
2016-01-18 11:25:00.000000000,1453087500000000000,295.0,295.0,295.0,295.0,15,3470,3470
2016-01-18 13:30:00.000000000,1453095000000000000,295.0,295.5,292.5,293.0,185,3470,3535
2016-01-18 13:35:00.000000000,1453095300000000000,293.0,293.5,293.0,293.5,82,3535,3575
2016-01-18 13:40:00.000000000,1453095600000000000,293.5,294.0,293.5,294.0,39,3575,3601
2016-01-18 13:45:00.000000000,1453095900000000000,294.0,294.0,293.0,293.0,15,3601,3609
2016-01-18 13:50:00.000000000,1453096200000000000,293.0,293.5,293.0,293.5,20,3609,3625
2016-01-18 13:55:00.000000000,1453096500000000000,293.5,294.0,293.5,293.5,23,3625,3641
2016-01-18 14:00:00.000000000,1453096800000000000,293.5,293.5,293.0,293.5,19,3641,3650
2016-01-18 14:05:00.000000000,1453097100000000000,293.5,294.5,293.5,294.0,73,3650,3717
2016-01-18 14:10:00.000000000,1453097400000000000,294.0,294.0,293.5,293.5,59,3717,3738
2016-01-18 14:15:00.000000000,1453097700000000000,293.5,294.0,293.5,294.0,74,3738,3810
2016-01-18 14:20:00.000000000,1453098000000000000,294.0,294.5,294.0,294.0,27,3810,3821
2016-01-18 14:25:00.000000000,1453098300000000000,294.0,294.0,293.5,293.5,18,3821,3834
2016-01-18 14:30:00.000000000,1453098600000000000,293.5,294.0,293.5,294.0,152,3834,3968
2016-01-18 14:35:00.000000000,1453098900000000000,294.0,294.0,293.5,294.0,23,3968,3969
2016-01-18 14:40:00.000000000,1453099200000000000,294.0,294.5,293.5,294.0,68,3969,4028
2016-01-18 14:45:00.000000000,1453099500000000000,294.0,295.0,294.0,294.5,122,4028,4082
2016-01-18 14:50:00.000000000,1453099800000000000,294.5,295.0,294.0,294.5,75,4082,4131
2016-01-18 14:55:00.000000000,1453100100000000000,294.5,295.0,294.5,294.5,33,4131,4155
2016-01-18 21:00:00.000000000,1453122000000000000,301.0,301.0,294.0,295.0,478,4155,4392
2016-01-18 21:05:00.000000000,1453122300000000000,295.0,296.0,294.5,295.0,752,4392,4997
2016-01-18 21:10:00.000000000,1453122600000000000,295.0,296.0,295.0,296.0,338,4997,5274
2016-01-18 21:15:00.000000000,1453122900000000000,296.0,297.0,296.0,297.0,589,5274,5774
2016-01-18 21:20:00.000000000,1453123200000000000,297.0,297.0,296.5,297.0,127,5774,5810
2016-01-18 21:25:00.000000000,1453123500000000000,297.0,297.0,296.0,296.0,155,5810,5784
2016-01-18 21:30:00.000000000,1453123800000000000,296.0,296.5,295.0,295.0,131,5784,5820
2016-01-18 21:35:00.000000000,1453124100000000000,295.0,295.5,295.0,295.0,66,5820,5831
2016-01-18 21:40:00.000000000,1453124400000000000,295.0,296.0,295.0,296.0,11,5831,5833
2016-01-18 21:45:00.000000000,1453124700000000000,296.0,296.0,295.5,295.5,55,5833,5878
2016-01-18 21:50:00.000000000,1453125000000000000,295.5,296.0,295.5,295.5,31,5878,5899
2016-01-18 21:55:00.000000000,1453125300000000000,295.5,295.5,295.0,295.0,6,5899,5905
2016-01-18 22:00:00.000000000,1453125600000000000,295.0,295.0,294.5,295.0,35,5905,5931
2016-01-18 22:05:00.000000000,1453125900000000000,295.0,295.0,294.5,294.5,3,5931,5932
2016-01-18 22:10:00.000000000,1453126200000000000,294.5,295.5,294.5,295.5,41,5932,5946
2016-01-18 22:15:00.000000000,1453126500000000000,295.5,295.5,295.0,295.5,30,5946,5973
2016-01-18 22:20:00.000000000,1453126800000000000,295.5,295.5,295.0,295.0,18,5973,5984
2016-01-18 22:25:00.000000000,1453127100000000000,295.0,296.0,295.0,296.0,182,5984,6013
2016-01-18 22:30:00.000000000,1453127400000000000,296.0,296.0,295.5,295.5,94,6013,6027
2016-01-18 22:35:00.000000000,1453127700000000000,295.5,295.5,295.0,295.0,183,6027,6029
