datetime,datetime_nano,DCE.a1807.open,DCE.a1807.high,DCE.a1807.low,DCE.a1807.close,DCE.a1807.volume,DCE.a1807.open_oi,DCE.a1807.close_oi
2017-02-08 00:00:00.000000000,1486483200000000000,4343.0,4343.0,4343.0,4343.0,1,0,1
2017-02-09 00:00:00.000000000,1486569600000000000,4343.0,4343.0,4343.0,4343.0,0,1,1
2017-02-10 00:00:00.000000000,1486656000000000000,4343.0,4343.0,4343.0,4343.0,0,1,1
2017-02-13 00:00:00.000000000,1486915200000000000,4343.0,4343.0,4343.0,4343.0,0,1,1
2017-02-14 00:00:00.000000000,1487001600000000000,4343.0,4343.0,4343.0,4343.0,0,1,1
2017-02-15 00:00:00.000000000,1487088000000000000,4343.0,4343.0,4343.0,4343.0,0,1,1
2017-02-16 00:00:00.000000000,1487174400000000000,4314.0,4314.0,4314.0,4314.0,1,1,2
2017-02-17 00:00:00.000000000,1487260800000000000,4314.0,4314.0,4314.0,4314.0,0,2,2
2017-02-20 00:00:00.000000000,1487520000000000000,4314.0,4314.0,4314.0,4314.0,0,2,2
2017-02-21 00:00:00.000000000,1487606400000000000,4314.0,4314.0,4314.0,4314.0,0,2,2
2017-02-22 00:00:00.000000000,1487692800000000000,4201.0,4247.0,4201.0,4246.0,30,2,3
2017-02-23 00:00:00.000000000,1487779200000000000,4246.0,4246.0,4246.0,4246.0,0,3,3
2017-02-24 00:00:00.000000000,1487865600000000000,4144.0,4145.0,4144.0,4144.0,4,3,5
2017-02-27 00:00:00.000000000,1488124800000000000,4144.0,4144.0,4144.0,4144.0,0,5,5
2017-02-28 00:00:00.000000000,1488211200000000000,4144.0,4144.0,4144.0,4144.0,0,5,5
2017-03-01 00:00:00.000000000,1488297600000000000,4144.0,4144.0,4144.0,4144.0,0,5,5
2017-03-02 00:00:00.000000000,1488384000000000000,4144.0,4144.0,4144.0,4144.0,0,5,5
2017-03-03 00:00:00.000000000,1488470400000000000,4144.0,4144.0,4144.0,4144.0,0,5,5
2017-03-06 00:00:00.000000000,1488729600000000000,4144.0,4144.0,4144.0,4144.0,0,5,5
2017-03-07 00:00:00.000000000,1488816000000000000,4144.0,4144.0,4144.0,4144.0,0,5,5
2017-03-08 00:00:00.000000000,1488902400000000000,4144.0,4144.0,4144.0,4144.0,0,5,5
2017-03-09 00:00:00.000000000,1488988800000000000,4144.0,4144.0,4144.0,4144.0,0,5,5
2017-03-10 00:00:00.000000000,1489075200000000000,4144.0,4144.0,4144.0,4144.0,0,5,5
2017-03-13 00:00:00.000000000,1489334400000000000,3980.0,3980.0,3980.0,3980.0,5,5,5
2017-03-14 00:00:00.000000000,1489420800000000000,4024.0,4024.0,4024.0,4024.0,1,5,5
2017-03-15 00:00:00.000000000,1489507200000000000,4024.0,4024.0,4024.0,4024.0,0,5,5
2017-03-16 00:00:00.000000000,1489593600000000000,4024.0,4024.0,4024.0,4024.0,0,5,5
2017-03-17 00:00:00.000000000,1489680000000000000,4024.0,4024.0,4024.0,4024.0,0,5,5
2017-03-20 00:00:00.000000000,1489939200000000000,4036.0,4039.0,4036.0,4039.0,4,5,4
2017-03-21 00:00:00.000000000,1490025600000000000,4039.0,4039.0,4039.0,4039.0,0,4,4
2017-03-22 00:00:00.000000000,1490112000000000000,4050.0,4050.0,4050.0,4050.0,2,4,4
2017-03-23 00:00:00.000000000,1490198400000000000,4050.0,4050.0,4050.0,4050.0,0,4,4
2017-03-24 00:00:00.000000000,1490284800000000000,4050.0,4050.0,4050.0,4050.0,0,4,4
2017-03-27 00:00:00.000000000,1490544000000000000,4050.0,4050.0,4050.0,4050.0,0,4,4
2017-03-28 00:00:00.000000000,1490630400000000000,4050.0,4050.0,4050.0,4050.0,0,4,4
2017-03-29 00:00:00.000000000,1490716800000000000,4050.0,4050.0,4050.0,4050.0,0,4,4
2017-03-30 00:00:00.000000000,1490803200000000000,4050.0,4050.0,4050.0,4050.0,0,4,4
2017-03-31 00:00:00.000000000,1490889600000000000,4050.0,4050.0,4050.0,4050.0,0,4,4
2017-04-05 00:00:00.000000000,1491321600000000000,4050.0,4050.0,4050.0,4050.0,0,4,4
2017-04-06 00:00:00.000000000,1491408000000000000,4050.0,4050.0,4050.0,4050.0,0,4,4
2017-04-07 00:00:00.000000000,1491494400000000000,4050.0,4050.0,4050.0,4050.0,0,4,4
2017-04-10 00:00:00.000000000,1491753600000000000,4050.0,4050.0,4050.0,4050.0,0,4,4
2017-04-11 00:00:00.000000000,1491840000000000000,4050.0,4050.0,4050.0,4050.0,0,4,4
2017-04-12 00:00:00.000000000,1491926400000000000,3997.0,3997.0,3997.0,3997.0,2,4,2
2017-04-13 00:00:00.000000000,1492012800000000000,3997.0,3997.0,3997.0,3997.0,0,2,2
2017-04-14 00:00:00.000000000,1492099200000000000,3997.0,3997.0,3997.0,3997.0,0,2,2
2017-04-17 00:00:00.000000000,1492358400000000000,3997.0,3997.0,3997.0,3997.0,0,2,2
2017-04-18 00:00:00.000000000,1492444800000000000,3997.0,3997.0,3997.0,3997.0,0,2,2
2017-04-19 00:00:00.000000000,1492531200000000000,3940.0,3940.0,3915.0,3915.0,2,2,2
2017-04-20 00:00:00.000000000,1492617600000000000,3811.0,3811.0,3811.0,3811.0,1,2,1
2017-04-21 00:00:00.000000000,1492704000000000000,3811.0,3811.0,3811.0,3811.0,0,1,1
2017-04-24 00:00:00.000000000,1492963200000000000,3811.0,3811.0,3811.0,3811.0,0,1,1
2017-04-25 00:00:00.000000000,1493049600000000000,3811.0,3811.0,3811.0,3811.0,0,1,1
2017-04-26 00:00:00.000000000,1493136000000000000,3811.0,3811.0,3811.0,3811.0,0,1,1
2017-04-27 00:00:00.000000000,1493222400000000000,3811.0,3811.0,3811.0,3811.0,0,1,1
2017-04-28 00:00:00.000000000,1493308800000000000,3811.0,3811.0,3811.0,3811.0,0,1,1
2017-05-02 00:00:00.000000000,1493654400000000000,3895.0,3909.0,3895.0,3909.0,2,1,2
2017-05-03 00:00:00.000000000,1493740800000000000,3909.0,3909.0,3909.0,3909.0,0,2,2
2017-05-04 00:00:00.000000000,1493827200000000000,3890.0,3890.0,3890.0,3890.0,1,2,1
2017-05-05 00:00:00.000000000,1493913600000000000,3890.0,3890.0,3890.0,3890.0,0,1,1
2017-05-08 00:00:00.000000000,1494172800000000000,3890.0,3890.0,3890.0,3890.0,0,1,1
2017-05-09 00:00:00.000000000,1494259200000000000,3890.0,3890.0,3890.0,3890.0,0,1,1
2017-05-10 00:00:00.000000000,1494345600000000000,3890.0,3890.0,3890.0,3890.0,0,1,1
2017-05-11 00:00:00.000000000,1494432000000000000,3890.0,3890.0,3890.0,3890.0,0,1,1
2017-05-12 00:00:00.000000000,1494518400000000000,3890.0,3890.0,3890.0,3890.0,0,1,1
2017-05-15 00:00:00.000000000,1494777600000000000,3890.0,3890.0,3890.0,3890.0,0,1,1
2017-05-16 00:00:00.000000000,1494864000000000000,3890.0,3890.0,3890.0,3890.0,0,1,1
2017-05-17 00:00:00.000000000,1494950400000000000,3890.0,3890.0,3890.0,3890.0,0,1,1
2017-05-18 00:00:00.000000000,1495036800000000000,3890.0,3890.0,3890.0,3890.0,0,1,1
2017-05-19 00:00:00.000000000,1495123200000000000,3890.0,3890.0,3890.0,3890.0,0,1,1
2017-05-22 00:00:00.000000000,1495382400000000000,3890.0,3890.0,3890.0,3890.0,0,1,1
2017-05-23 00:00:00.000000000,1495468800000000000,3890.0,3890.0,3890.0,3890.0,0,1,1
2017-05-24 00:00:00.000000000,1495555200000000000,3890.0,3890.0,3890.0,3890.0,0,1,1
2017-05-25 00:00:00.000000000,1495641600000000000,3890.0,3890.0,3890.0,3890.0,0,1,1
2017-05-26 00:00:00.000000000,1495728000000000000,3890.0,3890.0,3890.0,3890.0,0,1,1
2017-05-31 00:00:00.000000000,1496160000000000000,3890.0,3890.0,3890.0,3890.0,0,1,1
2017-06-01 00:00:00.000000000,1496246400000000000,3890.0,3890.0,3890.0,3890.0,0,1,1
2017-06-02 00:00:00.000000000,1496332800000000000,3890.0,3890.0,3890.0,3890.0,0,1,1
2017-06-05 00:00:00.000000000,1496592000000000000,3890.0,3890.0,3890.0,3890.0,0,1,1
2017-06-06 00:00:00.000000000,1496678400000000000,3890.0,3890.0,3890.0,3890.0,0,1,1
2017-06-07 00:00:00.000000000,1496764800000000000,3890.0,3890.0,3890.0,3890.0,0,1,1
2017-06-08 00:00:00.000000000,1496851200000000000,3890.0,3890.0,3890.0,3890.0,0,1,1
2017-06-09 00:00:00.000000000,1496937600000000000,3890.0,3890.0,3890.0,3890.0,0,1,1
