datetime,datetime_nano,DCE.a2107.open,DCE.a2107.high,DCE.a2107.low,DCE.a2107.close,DCE.a2107.volume,DCE.a2107.open_oi,DCE.a2107.close_oi
2020-07-15 00:00:00.000000000,1594742400000000000,4277.0,4277.0,4277.0,4277.0,0,0,0
2020-07-16 00:00:00.000000000,1594828800000000000,4311.0,4361.0,4307.0,4307.0,283,0,192
2020-07-17 00:00:00.000000000,1594915200000000000,4311.0,4328.0,4311.0,4322.0,131,192,229
2020-07-20 00:00:00.000000000,1595174400000000000,4273.0,4304.0,4266.0,4288.0,316,229,253
2020-07-21 00:00:00.000000000,1595260800000000000,4253.0,4285.0,4253.0,4267.0,788,253,316
2020-07-22 00:00:00.000000000,1595347200000000000,4266.0,4305.0,4244.0,4248.0,684,316,367
2020-07-23 00:00:00.000000000,1595433600000000000,4136.0,4280.0,4134.0,4251.0,1308,367,450
2020-07-24 00:00:00.000000000,1595520000000000000,4207.0,4270.0,4206.0,4247.0,315,450,424
2020-07-27 00:00:00.000000000,1595779200000000000,4246.0,4297.0,4234.0,4281.0,983,424,411
2020-07-28 00:00:00.000000000,1595865600000000000,4287.0,4349.0,4272.0,4335.0,249,411,439
2020-07-29 00:00:00.000000000,1595952000000000000,4341.0,4376.0,4330.0,4337.0,196,439,449
2020-07-30 00:00:00.000000000,1596038400000000000,4343.0,4345.0,4314.0,4336.0,53,449,441
2020-07-31 00:00:00.000000000,1596124800000000000,4355.0,4356.0,4325.0,4331.0,403,441,449
2020-08-03 00:00:00.000000000,1596384000000000000,4331.0,4344.0,4241.0,4339.0,108,449,424
2020-08-04 00:00:00.000000000,1596470400000000000,4360.0,4360.0,4334.0,4348.0,211,424,389
2020-08-05 00:00:00.000000000,1596556800000000000,4346.0,4346.0,4278.0,4288.0,232,389,401
2020-08-06 00:00:00.000000000,1596643200000000000,4277.0,4297.0,4272.0,4272.0,74,401,401
2020-08-07 00:00:00.000000000,1596729600000000000,4270.0,4343.0,4270.0,4319.0,289,401,422
