datetime,datetime_nano,DCE.cs1811.open,DCE.cs1811.high,DCE.cs1811.low,DCE.cs1811.close,DCE.cs1811.volume,DCE.cs1811.open_oi,DCE.cs1811.close_oi
2017-11-15 00:00:00.000000000,1510675200000000000,2136.0,2136.0,2136.0,2136.0,0,0,0
2017-11-16 00:00:00.000000000,1510761600000000000,2136.0,2136.0,2136.0,2136.0,0,0,0
2017-11-17 00:00:00.000000000,1510848000000000000,2136.0,2136.0,2136.0,2136.0,0,0,0
2017-11-20 00:00:00.000000000,1511107200000000000,2136.0,2136.0,2136.0,2136.0,0,0,0
2017-11-21 00:00:00.000000000,1511193600000000000,2136.0,2136.0,2136.0,2136.0,0,0,0
2017-11-22 00:00:00.000000000,1511280000000000000,2136.0,2136.0,2136.0,2136.0,0,0,0
2017-11-23 00:00:00.000000000,1511366400000000000,2136.0,2136.0,2136.0,2136.0,0,0,0
2017-11-24 00:00:00.000000000,1511452800000000000,2136.0,2136.0,2136.0,2136.0,0,0,0
2017-11-27 00:00:00.000000000,1511712000000000000,2136.0,2136.0,2136.0,2136.0,0,0,0
2017-11-28 00:00:00.000000000,1511798400000000000,2136.0,2136.0,2136.0,2136.0,0,0,0
2017-11-29 00:00:00.000000000,1511884800000000000,2136.0,2136.0,2136.0,2136.0,0,0,0
2017-11-30 00:00:00.000000000,1511971200000000000,2136.0,2136.0,2136.0,2136.0,0,0,0
2017-12-01 00:00:00.000000000,1512057600000000000,2136.0,2136.0,2136.0,2136.0,0,0,0
2017-12-04 00:00:00.000000000,1512316800000000000,2136.0,2136.0,2136.0,2136.0,0,0,0
2017-12-05 00:00:00.000000000,1512403200000000000,2206.0,2206.0,2206.0,2206.0,1,0,1
2017-12-06 00:00:00.000000000,1512489600000000000,2206.0,2206.0,2206.0,2206.0,0,1,1
2017-12-07 00:00:00.000000000,1512576000000000000,2189.0,2189.0,2189.0,2189.0,0,1,1
2017-12-08 00:00:00.000000000,1512662400000000000,2178.0,2178.0,2178.0,2178.0,0,1,1
2017-12-11 00:00:00.000000000,1512921600000000000,2100.0,2100.0,2100.0,2100.0,1,1,2
2017-12-12 00:00:00.000000000,1513008000000000000,2101.0,2101.0,2101.0,2101.0,0,2,2
2017-12-13 00:00:00.000000000,1513094400000000000,2107.0,2107.0,2107.0,2107.0,0,2,2
2017-12-14 00:00:00.000000000,1513180800000000000,2124.0,2124.0,2124.0,2124.0,0,2,2
2017-12-15 00:00:00.000000000,1513267200000000000,2120.0,2120.0,2120.0,2120.0,0,2,2
2017-12-18 00:00:00.000000000,1513526400000000000,2144.0,2144.0,2144.0,2144.0,0,2,2
