datetime,datetime_nano,DCE.cs1703.open,DCE.cs1703.high,DCE.cs1703.low,DCE.cs1703.close,DCE.cs1703.volume,DCE.cs1703.open_oi,DCE.cs1703.close_oi
2016-03-17 00:00:00.000000000,1458144000000000000,1877.0,1877.0,1842.0,1843.0,3,0,2
2016-03-18 00:00:00.000000000,1458230400000000000,1875.0,1875.0,1820.0,1868.0,3,2,1
2016-03-21 00:00:00.000000000,1458489600000000000,1868.0,1868.0,1868.0,1868.0,0,1,1
2016-03-22 00:00:00.000000000,1458576000000000000,1868.0,1868.0,1868.0,1868.0,0,1,1
2016-03-23 00:00:00.000000000,1458662400000000000,1927.0,1927.0,1927.0,1927.0,2,1,2
2016-03-24 00:00:00.000000000,1458748800000000000,1927.0,1927.0,1927.0,1927.0,0,2,2
2016-03-25 00:00:00.000000000,1458835200000000000,1927.0,1927.0,1927.0,1927.0,0,2,2
2016-03-28 00:00:00.000000000,1459094400000000000,1892.0,1892.0,1836.0,1866.0,12,2,6
2016-03-29 00:00:00.000000000,1459180800000000000,1866.0,1866.0,1866.0,1866.0,0,6,6
2016-03-30 00:00:00.000000000,1459267200000000000,1852.0,1852.0,1845.0,1845.0,2,6,6
2016-03-31 00:00:00.000000000,1459353600000000000,1845.0,1845.0,1845.0,1845.0,0,6,6
2016-04-01 00:00:00.000000000,1459440000000000000,1868.0,1868.0,1868.0,1868.0,1,6,7
2016-04-05 00:00:00.000000000,1459785600000000000,1868.0,1868.0,1868.0,1868.0,0,7,7
2016-04-06 00:00:00.000000000,1459872000000000000,1876.0,1876.0,1871.0,1871.0,4,7,11
2016-04-07 00:00:00.000000000,1459958400000000000,1843.0,1886.0,1843.0,1886.0,3,11,10
2016-04-08 00:00:00.000000000,1460044800000000000,1886.0,1886.0,1886.0,1886.0,0,10,10
2016-04-11 00:00:00.000000000,1460304000000000000,1886.0,1886.0,1886.0,1886.0,0,10,10
2016-04-12 00:00:00.000000000,1460390400000000000,1886.0,1886.0,1886.0,1886.0,0,10,10
2016-04-13 00:00:00.000000000,1460476800000000000,1880.0,1914.0,1835.0,1866.0,10,10,10
2016-04-14 00:00:00.000000000,1460563200000000000,1866.0,1866.0,1866.0,1866.0,0,10,10
2016-04-15 00:00:00.000000000,1460649600000000000,1870.0,1880.0,1870.0,1880.0,2,10,10
2016-04-18 00:00:00.000000000,1460908800000000000,1896.0,1950.0,1896.0,1949.0,16,10,14
2016-04-19 00:00:00.000000000,1460995200000000000,1967.0,1967.0,1939.0,1941.0,9,14,15
2016-04-20 00:00:00.000000000,1461081600000000000,2013.0,2024.0,2002.0,2014.0,40,15,39
2016-04-21 00:00:00.000000000,1461168000000000000,2060.0,2090.0,2053.0,2090.0,10,39,39
2016-04-22 00:00:00.000000000,1461254400000000000,2088.0,2134.0,2088.0,2100.0,3,39,40
2016-04-25 00:00:00.000000000,1461513600000000000,2053.0,2065.0,2053.0,2065.0,2,40,40
2016-04-26 00:00:00.000000000,1461600000000000000,2065.0,2065.0,2065.0,2065.0,1,40,40
2016-04-27 00:00:00.000000000,1461686400000000000,2023.0,2023.0,2022.0,2022.0,3,40,39
2016-04-28 00:00:00.000000000,1461772800000000000,2022.0,2022.0,2022.0,2022.0,0,39,39
2016-04-29 00:00:00.000000000,1461859200000000000,2045.0,2045.0,2001.0,2001.0,17,39,56
2016-05-03 00:00:00.000000000,1462204800000000000,2049.0,2049.0,2049.0,2049.0,1,56,57
2016-05-04 00:00:00.000000000,1462291200000000000,2049.0,2049.0,2049.0,2049.0,0,57,57
2016-05-05 00:00:00.000000000,1462377600000000000,2000.0,2000.0,2000.0,2000.0,1,57,57
2016-05-06 00:00:00.000000000,1462464000000000000,1989.0,1993.0,1968.0,1970.0,18,57,50
2016-05-09 00:00:00.000000000,1462723200000000000,1961.0,1964.0,1925.0,1954.0,9,50,52
2016-05-10 00:00:00.000000000,1462809600000000000,1954.0,1954.0,1954.0,1954.0,0,52,52
2016-05-11 00:00:00.000000000,1462896000000000000,1969.0,2033.0,1969.0,2015.0,27,52,64
