datetime,datetime_nano,DCE.i2008.open,DCE.i2008.high,DCE.i2008.low,DCE.i2008.close,DCE.i2008.volume,DCE.i2008.open_oi,DCE.i2008.close_oi
2019-08-15 00:00:00.000000000,1565798400000000000,564.5,567.5,558.5,560.0,31,0,27
2019-08-16 00:00:00.000000000,1565884800000000000,557.0,560.5,551.5,558.0,50,27,39
2019-08-19 00:00:00.000000000,1566144000000000000,556.0,557.0,540.0,540.5,40,39,66
2019-08-20 00:00:00.000000000,1566230400000000000,542.5,544.0,538.5,538.5,42,66,80
2019-08-21 00:00:00.000000000,1566316800000000000,534.5,535.0,516.5,519.0,95,80,124
2019-08-22 00:00:00.000000000,1566403200000000000,523.5,537.5,520.0,537.5,57,124,112
2019-08-23 00:00:00.000000000,1566489600000000000,538.0,547.0,534.0,545.0,41,112,105
2019-08-26 00:00:00.000000000,1566748800000000000,545.0,546.0,525.0,528.0,53,105,116
2019-08-27 00:00:00.000000000,1566835200000000000,531.5,533.0,524.0,524.0,18,116,122
2019-08-28 00:00:00.000000000,1566921600000000000,522.0,525.0,509.0,524.0,39,122,130
2019-08-29 00:00:00.000000000,1567008000000000000,528.0,531.0,521.0,521.0,25,130,146
2019-08-30 00:00:00.000000000,1567094400000000000,528.5,540.0,526.0,540.0,27,146,147
2019-09-02 00:00:00.000000000,1567353600000000000,542.5,565.5,542.0,560.0,104,147,135
2019-09-03 00:00:00.000000000,1567440000000000000,564.5,566.5,555.5,559.0,61,135,161
2019-09-04 00:00:00.000000000,1567526400000000000,555.0,562.5,553.0,556.0,40,161,167
2019-09-05 00:00:00.000000000,1567612800000000000,563.5,572.0,556.0,561.0,72,167,179
2019-09-06 00:00:00.000000000,1567699200000000000,561.0,564.0,543.5,543.5,38,179,193
2019-09-09 00:00:00.000000000,1567958400000000000,551.5,555.0,535.5,555.0,68,193,203
2019-09-10 00:00:00.000000000,1568044800000000000,556.0,557.5,547.0,554.0,34,203,203
2019-09-11 00:00:00.000000000,1568131200000000000,552.5,561.5,550.0,550.0,14,203,202
2019-09-12 00:00:00.000000000,1568217600000000000,560.0,568.5,557.0,568.5,43,202,208
2019-09-16 00:00:00.000000000,1568563200000000000,571.5,575.5,561.5,572.0,28,208,200
2019-09-17 00:00:00.000000000,1568649600000000000,563.5,572.0,551.0,556.0,111,200,234
2019-09-18 00:00:00.000000000,1568736000000000000,558.5,561.5,549.0,550.5,147,234,254
2019-09-19 00:00:00.000000000,1568822400000000000,550.5,550.5,531.5,535.5,51,254,285
2019-09-20 00:00:00.000000000,1568908800000000000,532.5,535.5,521.0,523.0,80,285,263
