datetime,datetime_nano,DCE.i2208.open,DCE.i2208.high,DCE.i2208.low,DCE.i2208.close,DCE.i2208.volume,DCE.i2208.open_oi,DCE.i2208.close_oi
2021-08-16 00:00:00.000000000,1629043200000000000,759.0,777.0,754.5,768.5,262,0,150
2021-08-17 00:00:00.000000000,1629129600000000000,771.0,775.0,752.0,752.0,654,150,299
2021-08-18 00:00:00.000000000,1629216000000000000,751.0,759.5,738.0,741.5,886,299,540
2021-08-19 00:00:00.000000000,1629302400000000000,738.0,738.0,701.0,708.5,1704,540,1164
2021-08-20 00:00:00.000000000,1629388800000000000,705.0,730.0,690.0,718.0,1357,1164,1369
2021-08-23 00:00:00.000000000,1629648000000000000,720.0,732.5,688.0,692.0,1762,1369,1726
2021-08-24 00:00:00.000000000,1629734400000000000,693.0,738.5,688.5,732.0,1819,1726,1935
2021-08-25 00:00:00.000000000,1629820800000000000,735.5,741.5,702.0,713.5,1300,1935,2052
2021-08-26 00:00:00.000000000,1629907200000000000,713.5,743.0,707.5,721.0,1572,2052,1982
2021-08-27 00:00:00.000000000,1629993600000000000,725.5,747.5,725.0,746.5,884,1982,2002
2021-08-30 00:00:00.000000000,1630252800000000000,748.5,774.0,736.0,745.5,1082,2002,2013
2021-08-31 00:00:00.000000000,1630339200000000000,750.0,753.0,724.0,724.0,757,2013,2157
2021-09-01 00:00:00.000000000,1630425600000000000,722.0,726.5,690.5,693.0,1797,2157,2646
2021-09-02 00:00:00.000000000,1630512000000000000,693.0,710.5,689.5,698.5,5459,2646,6123
2021-09-03 00:00:00.000000000,1630598400000000000,695.0,713.0,688.0,710.5,5221,6123,8758
2021-09-06 00:00:00.000000000,1630857600000000000,706.0,716.5,662.0,663.0,5626,8758,11184
2021-09-07 00:00:00.000000000,1630944000000000000,665.0,696.5,661.0,690.0,3576,11184,11240
2021-09-08 00:00:00.000000000,1631030400000000000,686.0,692.5,668.5,677.5,2730,11240,11930
2021-09-09 00:00:00.000000000,1631116800000000000,675.0,680.0,658.5,665.5,4712,11930,13412
2021-09-10 00:00:00.000000000,1631203200000000000,666.0,679.5,662.5,671.0,2888,13412,14018
2021-09-13 00:00:00.000000000,1631462400000000000,672.0,687.5,653.0,659.0,5906,14018,16251
2021-09-14 00:00:00.000000000,1631548800000000000,661.0,674.0,658.0,661.5,4082,16251,16602
2021-09-15 00:00:00.000000000,1631635200000000000,659.0,668.5,631.0,634.5,5529,16602,17498
