datetime,datetime_nano,DCE.i1606.open,DCE.i1606.high,DCE.i1606.low,DCE.i1606.close,DCE.i1606.volume,DCE.i1606.open_oi,DCE.i1606.close_oi
2016-01-04 09:00:00.000000000,1451869200000000000,320.0,322.5,320.0,320.5,4,0,158
2016-01-04 10:00:00.000000000,1451872800000000000,320.5,320.5,320.5,320.5,0,158,158
2016-01-04 11:00:00.000000000,1451876400000000000,320.5,320.5,320.5,320.5,0,158,158
2016-01-04 13:00:00.000000000,1451883600000000000,320.5,320.5,320.5,320.5,0,158,158
2016-01-04 14:00:00.000000000,1451887200000000000,320.5,320.5,318.5,318.5,2,158,158
2016-01-04 21:00:00.000000000,1451912400000000000,318.5,318.5,318.5,318.5,0,158,158
2016-01-04 22:00:00.000000000,1451916000000000000,318.5,318.5,318.5,318.5,0,158,158
2016-01-04 23:00:00.000000000,1451919600000000000,318.5,318.5,318.5,318.5,0,158,158
2016-01-05 09:00:00.000000000,1451955600000000000,318.5,318.5,318.5,318.5,0,158,158
2016-01-05 10:00:00.000000000,1451959200000000000,317.0,319.0,315.5,315.5,9,158,161
2016-01-05 11:00:00.000000000,1451962800000000000,315.5,318.0,315.5,318.0,2,161,161
2016-01-05 13:00:00.000000000,1451970000000000000,318.0,318.0,318.0,318.0,0,161,161
2016-01-05 14:00:00.000000000,1451973600000000000,318.0,321.0,318.0,321.0,3,161,161
2016-01-05 21:00:00.000000000,1451998800000000000,321.0,321.0,321.0,321.0,0,161,161
2016-01-05 22:00:00.000000000,1452002400000000000,317.0,317.0,315.5,315.5,11,161,155
2016-01-05 23:00:00.000000000,1452006000000000000,315.5,315.5,315.5,315.5,0,155,155
2016-01-06 09:00:00.000000000,1452042000000000000,315.5,316.0,314.0,316.0,34,155,139
2016-01-06 10:00:00.000000000,1452045600000000000,316.0,316.0,316.0,316.0,0,139,139
2016-01-06 11:00:00.000000000,1452049200000000000,316.0,316.0,316.0,316.0,0,139,139
2016-01-06 13:00:00.000000000,1452056400000000000,316.0,316.0,312.0,312.5,4,139,141
2016-01-06 14:00:00.000000000,1452060000000000000,312.5,314.5,310.5,314.5,20,141,158
2016-01-06 21:00:00.000000000,1452085200000000000,310.0,315.5,310.0,315.5,7,158,164
2016-01-06 22:00:00.000000000,1452088800000000000,315.5,315.5,315.5,315.5,0,164,164
2016-01-06 23:00:00.000000000,1452092400000000000,315.5,317.0,315.0,317.0,3,164,166
2016-01-07 09:00:00.000000000,1452128400000000000,317.0,317.0,314.0,316.5,17,166,160
2016-01-07 10:00:00.000000000,1452132000000000000,316.5,317.0,315.5,317.0,35,160,129
2016-01-07 11:00:00.000000000,1452135600000000000,317.0,317.0,317.0,317.0,0,129,129
2016-01-07 13:00:00.000000000,1452142800000000000,317.0,317.0,317.0,317.0,0,129,129
2016-01-07 14:00:00.000000000,1452146400000000000,317.0,317.0,316.0,316.0,1,129,129
2016-01-07 21:00:00.000000000,1452171600000000000,312.5,313.5,308.5,308.5,5,129,128
2016-01-07 22:00:00.000000000,1452175200000000000,308.5,313.0,308.5,312.0,7,128,126
2016-01-07 23:00:00.000000000,1452178800000000000,312.0,312.0,312.0,312.0,0,126,126
2016-01-08 09:00:00.000000000,1452214800000000000,312.0,312.0,310.0,310.0,4,126,128
2016-01-08 10:00:00.000000000,1452218400000000000,310.0,310.0,310.0,310.0,0,128,128
2016-01-08 11:00:00.000000000,1452222000000000000,310.0,310.0,310.0,310.0,0,128,128
2016-01-08 13:00:00.000000000,1452229200000000000,310.0,310.0,310.0,310.0,0,128,128
2016-01-08 14:00:00.000000000,1452232800000000000,310.0,310.0,309.0,309.0,1,128,128
2016-01-08 21:00:00.000000000,1452258000000000000,312.5,312.5,306.0,310.5,9,128,130
2016-01-08 22:00:00.000000000,1452261600000000000,310.5,310.5,310.5,310.5,0,130,130
2016-01-08 23:00:00.000000000,1452265200000000000,310.5,310.5,310.5,310.5,0,130,130
2016-01-11 09:00:00.000000000,1452474000000000000,310.5,310.5,307.0,310.5,10,130,130
2016-01-11 10:00:00.000000000,1452477600000000000,310.5,310.5,308.5,308.5,25,130,126
2016-01-11 11:00:00.000000000,1452481200000000000,308.5,308.5,305.0,306.0,28,126,125
