datetime,datetime_nano,DCE.jd2109.open,DCE.jd2109.high,DCE.jd2109.low,DCE.jd2109.close,DCE.jd2109.volume,DCE.jd2109.open_oi,DCE.jd2109.close_oi
2020-09-28 00:00:00.000000000,1601222400000000000,4150.0,4160.0,4058.0,4064.0,3701,0,2670
2020-09-29 00:00:00.000000000,1601308800000000000,4055.0,4070.0,4040.0,4061.0,1751,2670,3615
2020-09-30 00:00:00.000000000,1601395200000000000,4059.0,4062.0,4051.0,4055.0,971,3615,3930
2020-10-09 00:00:00.000000000,1602172800000000000,4065.0,4080.0,4065.0,4071.0,1374,3930,4486
2020-10-12 00:00:00.000000000,1602432000000000000,4080.0,4140.0,4071.0,4132.0,1799,4486,5431
2020-10-13 00:00:00.000000000,1602518400000000000,4117.0,4140.0,4117.0,4129.0,999,5431,6080
2020-10-14 00:00:00.000000000,1602604800000000000,4131.0,4134.0,4125.0,4125.0,467,6080,6344
2020-10-15 00:00:00.000000000,1602691200000000000,4125.0,4130.0,4097.0,4108.0,2718,6344,7160
2020-10-16 00:00:00.000000000,1602777600000000000,4120.0,4120.0,4108.0,4111.0,1359,7160,7516
2020-10-19 00:00:00.000000000,1603036800000000000,4119.0,4129.0,4114.0,4125.0,633,7516,7745
2020-10-20 00:00:00.000000000,1603123200000000000,4125.0,4137.0,4125.0,4127.0,361,7745,7900
2020-10-21 00:00:00.000000000,1603209600000000000,4126.0,4138.0,4125.0,4137.0,769,7900,7979
2020-10-22 00:00:00.000000000,1603296000000000000,4130.0,4144.0,4115.0,4134.0,773,7979,8261
2020-10-23 00:00:00.000000000,1603382400000000000,4135.0,4167.0,4130.0,4154.0,1136,8261,8703
2020-10-26 00:00:00.000000000,1603641600000000000,4155.0,4175.0,4150.0,4153.0,947,8703,9148
2020-10-27 00:00:00.000000000,1603728000000000000,4163.0,4175.0,4148.0,4171.0,442,9148,9340
2020-10-28 00:00:00.000000000,1603814400000000000,4160.0,4184.0,4150.0,4184.0,1209,9340,9873
2020-10-29 00:00:00.000000000,1603900800000000000,4179.0,4250.0,4179.0,4248.0,2504,9873,10595
2020-10-30 00:00:00.000000000,1603987200000000000,4260.0,4262.0,4206.0,4248.0,2088,10595,10828
2020-11-02 00:00:00.000000000,1604246400000000000,4249.0,4255.0,4216.0,4223.0,2261,10828,11304
2020-11-03 00:00:00.000000000,1604332800000000000,4220.0,4229.0,4177.0,4186.0,1378,11304,11406
2020-11-04 00:00:00.000000000,1604419200000000000,4189.0,4198.0,4177.0,4193.0,1631,11406,11610
2020-11-05 00:00:00.000000000,1604505600000000000,4191.0,4252.0,4185.0,4246.0,3787,11610,13514
2020-11-06 00:00:00.000000000,1604592000000000000,4250.0,4250.0,4217.0,4223.0,1825,13514,14204
2020-11-09 00:00:00.000000000,1604851200000000000,4200.0,4250.0,4196.0,4247.0,5725,14204,18350
2020-11-10 00:00:00.000000000,1604937600000000000,4247.0,4256.0,4215.0,4222.0,4170,18350,20498
2020-11-11 00:00:00.000000000,1605024000000000000,4237.0,4248.0,4187.0,4206.0,2317,20498,21245
2020-11-12 00:00:00.000000000,1605110400000000000,4204.0,4206.0,4122.0,4131.0,4515,21245,22734
2020-11-13 00:00:00.000000000,1605196800000000000,4101.0,4118.0,4055.0,4069.0,9103,22734,24817
2020-11-16 00:00:00.000000000,1605456000000000000,4064.0,4098.0,4060.0,4094.0,5400,24817,26756
2020-11-17 00:00:00.000000000,1605542400000000000,4089.0,4101.0,4078.0,4098.0,5569,26756,29707
2020-11-18 00:00:00.000000000,1605628800000000000,4099.0,4217.0,4095.0,4206.0,12522,29707,30963
2020-11-19 00:00:00.000000000,1605715200000000000,4192.0,4213.0,4156.0,4188.0,9305,30963,32642
2020-11-20 00:00:00.000000000,1605801600000000000,4189.0,4206.0,4180.0,4190.0,4666,32642,33809
2020-11-23 00:00:00.000000000,1606060800000000000,4192.0,4199.0,4163.0,4188.0,5697,33809,33566
2020-11-24 00:00:00.000000000,1606147200000000000,4188.0,4219.0,4179.0,4198.0,5185,33566,34255
2020-11-25 00:00:00.000000000,1606233600000000000,4195.0,4221.0,4178.0,4180.0,4951,34255,34828
2020-11-26 00:00:00.000000000,1606320000000000000,4180.0,4180.0,4150.0,4168.0,3602,34828,35338
2020-11-27 00:00:00.000000000,1606406400000000000,4185.0,4185.0,4131.0,4143.0,5528,35338,35810
2020-11-30 00:00:00.000000000,1606665600000000000,4159.0,4164.0,4126.0,4148.0,7606,35810,37633
2020-12-01 00:00:00.000000000,1606752000000000000,4146.0,4165.0,4135.0,4136.0,3147,37633,37616
2020-12-02 00:00:00.000000000,1606838400000000000,4135.0,4139.0,4092.0,4103.0,7207,37616,36108
2020-12-03 00:00:00.000000000,1606924800000000000,4105.0,4157.0,4105.0,4147.0,4738,36108,36135
2020-12-04 00:00:00.000000000,1607011200000000000,4145.0,4161.0,4136.0,4146.0,3847,36135,36144
2020-12-07 00:00:00.000000000,1607270400000000000,4156.0,4185.0,4150.0,4178.0,6133,36144,36806
2020-12-08 00:00:00.000000000,1607356800000000000,4181.0,4190.0,4166.0,4177.0,3310,36806,37280
2020-12-09 00:00:00.000000000,1607443200000000000,4181.0,4193.0,4142.0,4145.0,5962,37280,36308
