date,open,high,low,close,volume,money,open_interest,symbol
2005-01-04,12040.0,12090.0,11945.0,12025.0,3856.0,463491200.0,9330.0,RU0503
2005-01-05,12000.0,12055.0,11965.0,12045.0,2698.0,324164700.0,9690.0,RU0503
2005-01-06,12050.0,12100.0,12025.0,12085.0,2188.0,264201000.0,9498.0,RU0503
2005-01-07,12105.0,12105.0,11980.0,12000.0,3198.0,384239700.0,9938.0,RU0503
2005-01-10,11980.0,12035.0,11950.0,12010.0,3358.0,402792100.0,10640.0,RU0503
2005-01-11,12010.0,12025.0,11925.0,11970.0,3722.0,445523400.0,11172.0,RU0503
2005-01-12,11970.0,12220.0,11890.0,12220.0,22374.0,2702779200.0,14380.0,RU0503
2005-01-13,12205.0,12260.0,12130.0,12170.0,22126.0,2697159400.0,14340.0,RU0503
2005-01-14,12155.0,12250.0,12120.0,12165.0,12514.0,0.0,14372.0,RU0503
2005-01-17,12150.0,12210.0,12000.0,12000.0,8282.0,1002950200.0,13584.0,RU0503
2005-01-18,12000.0,12045.0,11920.0,11995.0,7426.0,889634800.0,12888.0,RU0503
2005-01-19,12010.0,12060.0,11975.0,12000.0,4998.0,600759600.0,11820.0,RU0503
2005-01-20,12010.0,12075.0,12000.0,12020.0,3154.0,379583900.0,11236.0,RU0503
2005-01-21,12010.0,12130.0,12010.0,12115.0,2218.0,267601700.0,10230.0,RU0503
2005-01-24,12120.0,12190.0,12040.0,12055.0,3894.0,472536900.0,9032.0,RU0503
2005-01-25,12070.0,12080.0,11995.0,12030.0,2470.0,297758500.0,7412.0,RU0503
2005-01-26,12050.0,12050.0,12000.0,12005.0,1314.0,157877100.0,7002.0,RU0503
2005-01-27,12005.0,12050.0,12005.0,12040.0,2720.0,327216000.0,6476.0,RU0503
2005-01-28,12050.0,12095.0,12035.0,12090.0,1718.0,207362600.0,6144.0,RU0503
2005-01-31,12090.0,12140.0,12080.0,12110.0,926.0,112184900.0,5966.0,RU0503
2005-02-01,12060.0,12155.0,12060.0,12140.0,470.0,57034500.0,5888.0,RU0503
2005-02-02,12140.0,12300.0,12120.0,12290.0,838.0,102361700.0,5754.0,RU0503
2005-02-03,12320.0,12430.0,12320.0,12360.0,548.0,67842400.0,5738.0,RU0503
2005-02-04,12350.0,12475.0,12335.0,12430.0,410.0,50901500.0,5690.0,RU0503
2005-02-16,12440.0,12560.0,12440.0,12560.0,366.0,45804900.0,5672.0,RU0503
2005-02-17,12550.0,12580.0,12430.0,12440.0,556.0,69249800.0,5640.0,RU0503
2005-02-18,12750.0,12865.0,12695.0,12695.0,7966.0,1019648000.0,7692.0,RU0505
2005-02-21,12700.0,12745.0,12645.0,12700.0,6538.0,830326000.0,7932.0,RU0505
