date,open,high,low,close,volume,money,open_interest,symbol
2019-04-30,8900.0,9020.0,8720.0,8840.0,735428.0,32471381200.0,41118.0,CJ1912
2019-05-06,8820.0,8900.0,8620.0,8665.0,349204.0,15270691900.0,57284.0,CJ1912
2019-05-07,8710.0,8720.0,8545.0,8615.0,301676.0,12998489500.0,70904.0,CJ1912
2019-05-08,8620.0,8710.0,8595.0,8635.0,234442.0,10140407200.0,71964.0,CJ1912
2019-05-09,8635.0,8690.0,8580.0,8620.0,203022.0,8771275000.0,70710.0,CJ1912
2019-05-10,8655.0,8750.0,8620.0,8670.0,188466.0,8179070500.0,65566.0,CJ1912
2019-05-13,8690.0,9115.0,8670.0,9115.0,617472.0,27745708400.0,103862.0,CJ1912
2019-05-14,9125.0,9575.0,9125.0,9505.0,1242358.0,58548928900.0,88938.0,CJ1912
2019-05-15,9505.0,9865.0,9385.0,9660.0,1200250.0,57523432100.0,111642.0,CJ1912
2019-05-16,9680.0,9890.0,9620.0,9715.0,1310602.0,63906666000.0,128334.0,CJ1912
2019-05-17,9750.0,9795.0,9625.0,9755.0,832474.0,40430389900.0,120310.0,CJ1912
2019-05-20,9790.0,9915.0,9655.0,9755.0,846002.0,41353154400.0,121602.0,CJ1912
2019-05-21,9775.0,9905.0,9700.0,9840.0,755190.0,37049679400.0,121068.0,CJ1912
2019-05-22,9835.0,10305.0,9790.0,10305.0,1762678.0,89239914200.0,148766.0,CJ1912
2019-05-23,10335.0,10415.0,10255.0,10350.0,1183050.0,61152000900.0,158296.0,CJ1912
2019-05-24,10280.0,10730.0,10230.0,10720.0,1283538.0,67314902900.0,178858.0,CJ1912
2019-05-27,10600.0,10935.0,10480.0,10560.0,1777008.0,95542343900.0,155792.0,CJ1912
2019-05-28,10605.0,10690.0,10295.0,10405.0,2051420.0,107386602700.0,142748.0,CJ1912
2019-05-29,10460.0,10645.0,10395.0,10550.0,1087784.0,57174991500.0,168440.0,CJ1912
2019-05-30,10555.0,10745.0,10370.0,10530.0,1243232.0,65668106800.0,159160.0,CJ1912
2019-05-31,10520.0,10590.0,10340.0,10485.0,908096.0,47407370600.0,151478.0,CJ1912
2019-06-03,10435.0,10560.0,10000.0,10095.0,1052628.0,53838563000.0,140692.0,CJ1912
2019-06-04,10145.0,10190.0,9955.0,10150.0,780736.0,39259216500.0,138258.0,CJ1912
2019-06-05,10175.0,10210.0,10015.0,10100.0,569380.0,28753860700.0,136470.0,CJ1912
2019-06-06,10030.0,10030.0,9625.0,9750.0,875070.0,42757695300.0,119610.0,CJ1912
2019-06-10,9655.0,9890.0,9605.0,9815.0,571092.0,27917232500.0,128688.0,CJ1912
2019-06-11,9850.0,9995.0,9810.0,9960.0,536422.0,26547896700.0,125136.0,CJ1912
2019-06-12,9915.0,9925.0,9740.0,9815.0,468472.0,22979171400.0,120694.0,CJ1912
2019-06-13,9850.0,10305.0,9850.0,10305.0,972664.0,49521053000.0,156654.0,CJ1912
2019-06-14,10340.0,10550.0,10140.0,10230.0,955096.0,49384799000.0,121284.0,CJ1912
2019-06-17,10260.0,10445.0,10130.0,10440.0,544104.0,27962198900.0,141946.0,CJ1912
2019-06-18,10390.0,10450.0,10075.0,10120.0,847530.0,43353077100.0,128026.0,CJ1912
2019-06-19,10180.0,10310.0,10110.0,10225.0,597684.0,30514257500.0,121390.0,CJ1912
2019-06-20,10285.0,10370.0,10180.0,10270.0,383270.0,19668681300.0,112488.0,CJ1912
2019-06-21,10360.0,10515.0,10285.0,10475.0,552382.0,28721282500.0,134984.0,CJ1912
2019-06-24,10485.0,10580.0,10360.0,10440.0,340614.0,17782715600.0,124618.0,CJ1912
2019-06-25,10430.0,10475.0,10310.0,10395.0,263788.0,13696987500.0,116398.0,CJ1912
2019-06-26,10410.0,10445.0,10320.0,10415.0,198816.0,10325928300.0,115136.0,CJ1912
2019-06-27,10415.0,10675.0,10365.0,10505.0,488372.0,25790037100.0,126426.0,CJ1912
2019-06-28,10535.0,10610.0,10300.0,10335.0,306112.0,15984892500.0,106548.0,CJ1912
2019-07-01,10380.0,10380.0,10185.0,10285.0,218390.0,11205887800.0,107400.0,CJ1912
2019-07-02,10270.0,10365.0,10155.0,10340.0,242280.0,12446258600.0,102204.0,CJ1912
2019-07-03,10305.0,10440.0,10230.0,10330.0,235456.0,12139763500.0,98952.0,CJ1912
2019-07-04,10365.0,10430.0,10310.0,10380.0,219044.0,11360125700.0,100096.0,CJ1912
2019-07-05,10395.0,10415.0,10220.0,10315.0,186760.0,9628058900.0,93172.0,CJ1912
2019-07-08,10325.0,10565.0,10325.0,10555.0,263722.0,13817481000.0,110142.0,CJ1912
2019-07-09,10625.0,10645.0,10425.0,10490.0,224112.0,11782724600.0,99714.0,CJ1912
2019-07-10,10510.0,10510.0,10255.0,10405.0,256166.0,13253531100.0,96150.0,CJ1912
