datetime,datetime_nano,SHFE.rb2110.open,SHFE.rb2110.high,SHFE.rb2110.low,SHFE.rb2110.close,SHFE.rb2110.volume,SHFE.rb2110.open_oi,SHFE.rb2110.close_oi
2020-10-16 00:00:00.000000000,1602777600000000000,3443.0,3453.0,3430.0,3440.0,22692,0,18235
2020-10-19 00:00:00.000000000,1603036800000000000,3441.0,3457.0,3409.0,3422.0,16586,18235,28694
2020-10-20 00:00:00.000000000,1603123200000000000,3425.0,3428.0,3416.0,3418.0,4289,28694,29196
2020-10-21 00:00:00.000000000,1603209600000000000,3420.0,3434.0,3412.0,3432.0,5258,29196,30072
2020-10-22 00:00:00.000000000,1603296000000000000,3434.0,3440.0,3427.0,3433.0,6746,30072,31504
2020-10-23 00:00:00.000000000,1603382400000000000,3439.0,3450.0,3420.0,3420.0,9345,31504,33516
2020-10-26 00:00:00.000000000,1603641600000000000,3421.0,3425.0,3405.0,3408.0,9445,33516,38380
2020-10-27 00:00:00.000000000,1603728000000000000,3412.0,3417.0,3406.0,3412.0,5894,38380,41715
2020-10-28 00:00:00.000000000,1603814400000000000,3414.0,3440.0,3411.0,3438.0,8263,41715,40537
2020-10-29 00:00:00.000000000,1603900800000000000,3456.0,3456.0,3427.0,3437.0,7563,40537,41878
2020-10-30 00:00:00.000000000,1603987200000000000,3432.0,3457.0,3428.0,3457.0,9955,41878,40967
2020-11-02 00:00:00.000000000,1604246400000000000,3455.0,3471.0,3452.0,3470.0,6592,40967,42258
2020-11-03 00:00:00.000000000,1604332800000000000,3467.0,3472.0,3459.0,3465.0,4105,42258,43355
2020-11-04 00:00:00.000000000,1604419200000000000,3470.0,3494.0,3461.0,3485.0,7338,43355,44764
2020-11-05 00:00:00.000000000,1604505600000000000,3483.0,3499.0,3473.0,3485.0,8388,44764,48159
2020-11-06 00:00:00.000000000,1604592000000000000,3487.0,3508.0,3483.0,3503.0,8486,48159,47741
2020-11-09 00:00:00.000000000,1604851200000000000,3506.0,3563.0,3503.0,3556.0,18157,47741,49967
2020-11-10 00:00:00.000000000,1604937600000000000,3561.0,3570.0,3535.0,3540.0,15569,49967,53440
2020-11-11 00:00:00.000000000,1605024000000000000,3543.0,3560.0,3536.0,3544.0,8565,53440,54908
2020-11-12 00:00:00.000000000,1605110400000000000,3549.0,3559.0,3529.0,3533.0,9187,54908,57276
2020-11-13 00:00:00.000000000,1605196800000000000,3535.0,3546.0,3520.0,3538.0,8262,57276,58082
2020-11-16 00:00:00.000000000,1605456000000000000,3543.0,3552.0,3519.0,3548.0,11393,58082,58799
2020-11-17 00:00:00.000000000,1605542400000000000,3550.0,3600.0,3530.0,3590.0,15637,58799,57459
2020-11-18 00:00:00.000000000,1605628800000000000,3592.0,3599.0,3553.0,3567.0,11732,57459,57194
2020-11-19 00:00:00.000000000,1605715200000000000,3569.0,3590.0,3567.0,3586.0,11676,57194,57837
2020-11-20 00:00:00.000000000,1605801600000000000,3590.0,3608.0,3584.0,3606.0,12361,57837,58604
2020-11-23 00:00:00.000000000,1606060800000000000,3610.0,3625.0,3559.0,3561.0,29761,58604,64378
2020-11-24 00:00:00.000000000,1606147200000000000,3567.0,3576.0,3550.0,3566.0,8800,64378,65295
2020-11-25 00:00:00.000000000,1606233600000000000,3568.0,3587.0,3549.0,3576.0,15835,65295,66070
2020-11-26 00:00:00.000000000,1606320000000000000,3583.0,3630.0,3573.0,3620.0,20060,66070,68409
2020-11-27 00:00:00.000000000,1606406400000000000,3624.0,3678.0,3624.0,3664.0,28396,68409,77347
2020-11-30 00:00:00.000000000,1606665600000000000,3671.0,3684.0,3636.0,3650.0,29816,77347,82400
2020-12-01 00:00:00.000000000,1606752000000000000,3654.0,3660.0,3634.0,3652.0,21847,82400,87676
2020-12-02 00:00:00.000000000,1606838400000000000,3659.0,3693.0,3653.0,3687.0,32281,87676,86952
2020-12-03 00:00:00.000000000,1606924800000000000,3693.0,3694.0,3673.0,3673.0,31664,86952,90116
2020-12-04 00:00:00.000000000,1607011200000000000,3676.0,3705.0,3643.0,3703.0,37910,90116,87685
2020-12-07 00:00:00.000000000,1607270400000000000,3738.0,3791.0,3701.0,3782.0,74636,87685,71990
2020-12-08 00:00:00.000000000,1607356800000000000,3785.0,3823.0,3780.0,3796.0,34764,71990,73716
2020-12-09 00:00:00.000000000,1607443200000000000,3812.0,3897.0,3781.0,3890.0,64230,73716,87944
2020-12-10 00:00:00.000000000,1607529600000000000,3890.0,3990.0,3890.0,3940.0,95346,87944,104159
2020-12-11 00:00:00.000000000,1607616000000000000,3942.0,4121.0,3892.0,3928.0,123782,104159,101549
2020-12-14 00:00:00.000000000,1607875200000000000,3940.0,3968.0,3882.0,3896.0,71452,101549,110314
2020-12-15 00:00:00.000000000,1607961600000000000,3900.0,3972.0,3872.0,3966.0,49633,110314,109243
2020-12-16 00:00:00.000000000,1608048000000000000,3977.0,4035.0,3970.0,4034.0,68970,109243,114927
2020-12-17 00:00:00.000000000,1608134400000000000,4049.0,4084.0,4032.0,4066.0,71529,114927,122151
2020-12-18 00:00:00.000000000,1608220800000000000,4080.0,4216.0,4068.0,4216.0,88734,122151,127980
2020-12-21 00:00:00.000000000,1608480000000000000,4220.0,4351.0,4164.0,4351.0,109440,127980,127198
2020-12-22 00:00:00.000000000,1608566400000000000,4351.0,4443.0,4200.0,4227.0,214867,127198,100081
2020-12-23 00:00:00.000000000,1608652800000000000,4248.0,4281.0,4107.0,4141.0,140370,100081,101409
2020-12-24 00:00:00.000000000,1608739200000000000,4139.0,4216.0,4121.0,4170.0,119862,101409,114266
2020-12-25 00:00:00.000000000,1608825600000000000,4184.0,4218.0,4098.0,4215.0,109055,114266,119590
2020-12-28 00:00:00.000000000,1609084800000000000,4191.0,4246.0,4110.0,4126.0,119574,119590,123071
2020-12-29 00:00:00.000000000,1609171200000000000,4127.0,4154.0,4089.0,4111.0,108751,123071,125024
2020-12-30 00:00:00.000000000,1609257600000000000,4121.0,4172.0,4075.0,4143.0,150180,125024,127441
2020-12-31 00:00:00.000000000,1609344000000000000,4135.0,4265.0,4131.0,4259.0,128532,127441,127911
2021-01-04 00:00:00.000000000,1609689600000000000,4255.0,4280.0,4186.0,4266.0,93520,127911,135291
2021-01-05 00:00:00.000000000,1609776000000000000,4266.0,4301.0,4239.0,4269.0,78115,135291,136463
2021-01-06 00:00:00.000000000,1609862400000000000,4271.0,4310.0,4196.0,4246.0,141759,136463,134618
2021-01-07 00:00:00.000000000,1609948800000000000,4264.0,4341.0,4235.0,4325.0,95478,134618,135314
2021-01-08 00:00:00.000000000,1610035200000000000,4321.0,4367.0,4301.0,4343.0,98225,135314,133624
2021-01-11 00:00:00.000000000,1610294400000000000,4349.0,4357.0,4200.0,4220.0,152767,133624,131790
2021-01-12 00:00:00.000000000,1610380800000000000,4212.0,4226.0,4136.0,4203.0,97968,131790,135326
2021-01-13 00:00:00.000000000,1610467200000000000,4190.0,4205.0,4138.0,4168.0,89222,135326,138630
2021-01-14 00:00:00.000000000,1610553600000000000,4169.0,4181.0,4133.0,4171.0,63874,138630,135530
2021-01-15 00:00:00.000000000,1610640000000000000,4173.0,4282.0,4173.0,4240.0,93411,135530,138362
2021-01-18 00:00:00.000000000,1610899200000000000,4263.0,4274.0,4215.0,4268.0,83283,138362,143404
2021-01-19 00:00:00.000000000,1610985600000000000,4275.0,4275.0,4172.0,4178.0,106040,143404,154860
2021-01-20 00:00:00.000000000,1611072000000000000,4170.0,4209.0,4159.0,4190.0,79505,154860,152938
2021-01-21 00:00:00.000000000,1611158400000000000,4205.0,4265.0,4165.0,4240.0,111124,152938,159624
2021-01-22 00:00:00.000000000,1611244800000000000,4241.0,4263.0,4172.0,4183.0,87821,159624,160765
2021-01-25 00:00:00.000000000,1611504000000000000,4180.0,4246.0,4143.0,4216.0,123803,160765,171158
2021-01-26 00:00:00.000000000,1611590400000000000,4214.0,4254.0,4205.0,4213.0,92512,171158,175155
2021-01-27 00:00:00.000000000,1611676800000000000,4214.0,4307.0,4206.0,4303.0,133933,175155,188661
2021-01-28 00:00:00.000000000,1611763200000000000,4306.0,4313.0,4218.0,4224.0,177601,188661,205821
2021-01-29 00:00:00.000000000,1611849600000000000,4219.0,4238.0,4165.0,4203.0,134844,205821,202930
2021-02-01 00:00:00.000000000,1612108800000000000,4198.0,4230.0,4156.0,4157.0,107113,202930,207936
2021-02-02 00:00:00.000000000,1612195200000000000,4150.0,4179.0,4074.0,4091.0,111452,207936,213995
2021-02-03 00:00:00.000000000,1612281600000000000,4073.0,4139.0,4066.0,4114.0,101634,213995,218459
2021-02-04 00:00:00.000000000,1612368000000000000,4119.0,4173.0,4112.0,4170.0,76023,218459,216688
2021-02-05 00:00:00.000000000,1612454400000000000,4173.0,4202.0,4146.0,4194.0,90511,216688,207226
2021-02-08 00:00:00.000000000,1612713600000000000,4196.0,4278.0,4179.0,4260.0,96430,207226,217819
2021-02-09 00:00:00.000000000,1612800000000000000,4265.0,4329.0,4250.0,4329.0,72936,217819,218048
2021-02-10 00:00:00.000000000,1612886400000000000,4331.0,4335.0,4276.0,4322.0,86132,218048,224736
2021-02-18 00:00:00.000000000,1613577600000000000,4366.0,4490.0,4366.0,4458.0,105460,224736,243903
2021-02-19 00:00:00.000000000,1613664000000000000,4458.0,4510.0,4396.0,4446.0,125433,243903,253043
2021-02-22 00:00:00.000000000,1613923200000000000,4446.0,4584.0,4413.0,4502.0,200904,253043,267824
2021-02-23 00:00:00.000000000,1614009600000000000,4490.0,4544.0,4462.0,4478.0,125562,267824,280468
2021-02-24 00:00:00.000000000,1614096000000000000,4485.0,4534.0,4441.0,4533.0,145491,280468,300394
2021-02-25 00:00:00.000000000,1614182400000000000,4530.0,4658.0,4529.0,4599.0,239747,300394,318754
2021-02-26 00:00:00.000000000,1614268800000000000,4602.0,4638.0,4538.0,4595.0,187039,318754,324094
2021-03-01 00:00:00.000000000,1614528000000000000,4589.0,4624.0,4540.0,4572.0,255818,324094,350946
2021-03-02 00:00:00.000000000,1614614400000000000,4598.0,4660.0,4561.0,4657.0,239241,350946,358480
2021-03-03 00:00:00.000000000,1614700800000000000,4700.0,4839.0,4690.0,4782.0,368988,358480,392633
2021-03-04 00:00:00.000000000,1614787200000000000,4781.0,4833.0,4772.0,4804.0,322903,392633,398632
2021-03-05 00:00:00.000000000,1614873600000000000,4773.0,4793.0,4626.0,4654.0,474628,398632,426419
2021-03-08 00:00:00.000000000,1615132800000000000,4670.0,4796.0,4663.0,4709.0,312729,426419,418755
2021-03-09 00:00:00.000000000,1615219200000000000,4700.0,4744.0,4562.0,4576.0,370354,418755,426860
2021-03-10 00:00:00.000000000,1615305600000000000,4590.0,4604.0,4508.0,4558.0,353079,426860,442697
2021-03-11 00:00:00.000000000,1615392000000000000,4565.0,4645.0,4472.0,4635.0,404245,442697,442061
2021-03-12 00:00:00.000000000,1615478400000000000,4655.0,4742.0,4622.0,4663.0,415986,442061,448518
2021-03-15 00:00:00.000000000,1615737600000000000,4637.0,4712.0,4603.0,4712.0,348512,448518,453084
2021-03-16 00:00:00.000000000,1615824000000000000,4713.0,4720.0,4599.0,4636.0,378073,453084,461777
2021-03-17 00:00:00.000000000,1615910400000000000,4638.0,4712.0,4609.0,4711.0,313688,461777,481096
