datetime,datetime_nano,DCE.i2005.open,DCE.i2005.high,DCE.i2005.low,DCE.i2005.close,DCE.i2005.volume,DCE.i2005.open_oi,DCE.i2005.close_oi
2019-05-20 00:00:00.000000000,1558281600000000000,603.0,615.0,602.0,610.5,3838,0,2005
2019-05-21 00:00:00.000000000,1558368000000000000,609.5,620.5,592.5,619.5,5424,2005,4105
2019-05-22 00:00:00.000000000,1558454400000000000,615.0,630.0,612.5,625.5,9136,4105,6092
2019-05-23 00:00:00.000000000,1558540800000000000,627.0,634.0,621.5,629.0,4623,6092,7231
2019-05-24 00:00:00.000000000,1558627200000000000,633.0,633.0,619.5,629.5,5163,7231,8359
2019-05-27 00:00:00.000000000,1558886400000000000,629.5,663.5,629.5,654.0,11728,8359,11552
2019-05-28 00:00:00.000000000,1558972800000000000,655.0,665.0,642.5,652.5,14057,11552,14673
2019-05-29 00:00:00.000000000,1559059200000000000,652.0,652.0,623.5,640.5,16808,14673,15758
2019-05-30 00:00:00.000000000,1559145600000000000,642.0,642.0,626.0,631.5,9457,15758,17196
2019-05-31 00:00:00.000000000,1559232000000000000,632.5,637.0,621.5,621.5,6221,17196,18472
2019-06-03 00:00:00.000000000,1559491200000000000,620.0,620.0,598.0,603.0,9777,18472,18162
2019-06-04 00:00:00.000000000,1559577600000000000,605.0,612.5,601.5,608.0,9304,18162,19860
2019-06-05 00:00:00.000000000,1559664000000000000,610.0,610.0,598.5,605.5,7974,19860,18643
2019-06-06 00:00:00.000000000,1559750400000000000,608.0,608.0,580.5,595.0,8262,18643,19518
2019-06-10 00:00:00.000000000,1560096000000000000,599.0,603.5,590.0,601.5,5642,19518,19924
2019-06-11 00:00:00.000000000,1560182400000000000,602.5,631.0,601.5,631.0,10878,19924,20301
2019-06-12 00:00:00.000000000,1560268800000000000,635.0,645.0,627.5,628.5,12431,20301,20197
2019-06-13 00:00:00.000000000,1560355200000000000,630.5,647.0,626.5,647.0,8587,20197,20803
2019-06-14 00:00:00.000000000,1560441600000000000,647.5,660.0,637.0,645.0,15141,20803,21829
2019-06-17 00:00:00.000000000,1560700800000000000,643.0,643.0,621.0,624.0,12441,21829,22225
2019-06-18 00:00:00.000000000,1560787200000000000,625.0,631.5,613.0,630.0,12682,22225,23827
2019-06-19 00:00:00.000000000,1560873600000000000,632.0,650.5,620.5,637.5,34030,23827,28386
2019-06-20 00:00:00.000000000,1560960000000000000,630.0,649.5,616.0,644.5,38613,28386,32671
2019-06-21 00:00:00.000000000,1561046400000000000,642.5,657.5,633.0,639.0,40047,32671,31794
