datetime,datetime_nano,SHFE.hc1701.open,SHFE.hc1701.high,SHFE.hc1701.low,SHFE.hc1701.close,SHFE.hc1701.volume,SHFE.hc1701.open_oi,SHFE.hc1701.close_oi
2016-01-18 00:00:00.000000000,1453046400000000000,1900.0,1930.0,1900.0,1930.0,20,0,19
2016-01-19 00:00:00.000000000,1453132800000000000,1930.0,1930.0,1930.0,1930.0,0,19,19
2016-01-20 00:00:00.000000000,1453219200000000000,1930.0,1930.0,1930.0,1930.0,0,19,19
2016-01-21 00:00:00.000000000,1453305600000000000,1930.0,1930.0,1930.0,1930.0,0,19,19
2016-01-22 00:00:00.000000000,1453392000000000000,1930.0,1930.0,1930.0,1930.0,0,19,19
2016-01-25 00:00:00.000000000,1453651200000000000,1930.0,1930.0,1930.0,1930.0,0,19,19
2016-01-26 00:00:00.000000000,1453737600000000000,1930.0,1930.0,1930.0,1930.0,0,19,19
2016-01-27 00:00:00.000000000,1453824000000000000,1979.0,1979.0,1914.0,1958.0,9,19,21
2016-01-28 00:00:00.000000000,1453910400000000000,1932.0,1932.0,1900.0,1900.0,12,21,24
2016-01-29 00:00:00.000000000,1453996800000000000,1947.0,1947.0,1922.0,1922.0,6,24,24
2016-02-01 00:00:00.000000000,1454256000000000000,1880.0,1919.0,1880.0,1919.0,3,24,25
2016-02-02 00:00:00.000000000,1454342400000000000,1919.0,1919.0,1919.0,1919.0,0,25,25
2016-02-03 00:00:00.000000000,1454428800000000000,1900.0,1948.0,1900.0,1948.0,7,25,27
2016-02-04 00:00:00.000000000,1454515200000000000,1948.0,1948.0,1948.0,1948.0,0,27,27
2016-02-05 00:00:00.000000000,1454601600000000000,1948.0,1948.0,1948.0,1948.0,0,27,27
2016-02-15 00:00:00.000000000,1455465600000000000,1948.0,1948.0,1948.0,1948.0,0,27,27
2016-02-16 00:00:00.000000000,1455552000000000000,1948.0,1948.0,1948.0,1948.0,0,27,27
2016-02-17 00:00:00.000000000,1455638400000000000,1947.0,1986.0,1939.0,1965.0,5,27,27
2016-02-18 00:00:00.000000000,1455724800000000000,1958.0,1958.0,1958.0,1958.0,1,27,27
2016-02-19 00:00:00.000000000,1455811200000000000,1975.0,1977.0,1975.0,1977.0,2,27,27
2016-02-22 00:00:00.000000000,1456070400000000000,1995.0,2060.0,1980.0,2055.0,15,27,36
