datetime,datetime_nano,DCE.jd1605.open,DCE.jd1605.high,DCE.jd1605.low,DCE.jd1605.close,DCE.jd1605.volume,DCE.jd1605.open_oi,DCE.jd1605.close_oi
2016-01-04 00:00:00.000000000,1451836800000000000,3220.0,3245.0,3156.0,3188.0,74173,0,80009
2016-01-05 00:00:00.000000000,1451923200000000000,3200.0,3250.0,3192.0,3242.0,71884,80009,75611
2016-01-06 00:00:00.000000000,1452009600000000000,3250.0,3264.0,3221.0,3245.0,66548,75611,76427
2016-01-07 00:00:00.000000000,1452096000000000000,3256.0,3282.0,3227.0,3254.0,91958,76427,78627
2016-01-08 00:00:00.000000000,1452182400000000000,3265.0,3278.0,3241.0,3244.0,59883,78627,78933
2016-01-11 00:00:00.000000000,1452441600000000000,3266.0,3270.0,3205.0,3213.0,75285,78933,78621
2016-01-12 00:00:00.000000000,1452528000000000000,3210.0,3225.0,3175.0,3185.0,54093,78621,78975
2016-01-13 00:00:00.000000000,1452614400000000000,3203.0,3208.0,3122.0,3144.0,121085,78975,95722
2016-01-14 00:00:00.000000000,1452700800000000000,3144.0,3164.0,3132.0,3155.0,64439,95722,92892
2016-01-15 00:00:00.000000000,1452787200000000000,3165.0,3175.0,3135.0,3145.0,55748,92892,96603
2016-01-18 00:00:00.000000000,1453046400000000000,3159.0,3246.0,3149.0,3238.0,105101,96603,76688
2016-01-19 00:00:00.000000000,1453132800000000000,3246.0,3260.0,3223.0,3246.0,52931,76688,75095
2016-01-20 00:00:00.000000000,1453219200000000000,3246.0,3264.0,3226.0,3246.0,54545,75095,77169
2016-01-21 00:00:00.000000000,1453305600000000000,3250.0,3325.0,3235.0,3313.0,161238,77169,86020
2016-01-22 00:00:00.000000000,1453392000000000000,3332.0,3391.0,3311.0,3319.0,145121,86020,86274
2016-01-25 00:00:00.000000000,1453651200000000000,3316.0,3318.0,3260.0,3270.0,90345,86274,87154
2016-01-26 00:00:00.000000000,1453737600000000000,3267.0,3285.0,3240.0,3252.0,67669,87154,86195
2016-01-27 00:00:00.000000000,1453824000000000000,3256.0,3288.0,3246.0,3274.0,80982,86195,87268
2016-01-28 00:00:00.000000000,1453910400000000000,3277.0,3292.0,3213.0,3217.0,97390,87268,84586
2016-01-29 00:00:00.000000000,1453996800000000000,3210.0,3230.0,3189.0,3214.0,54999,84586,79764
2016-02-01 00:00:00.000000000,1454256000000000000,3222.0,3248.0,3181.0,3209.0,61204,79764,81776
2016-02-02 00:00:00.000000000,1454342400000000000,3204.0,3242.0,3203.0,3233.0,49640,81776,79704
2016-02-03 00:00:00.000000000,1454428800000000000,3233.0,3239.0,3205.0,3221.0,42806,79704,75776
2016-02-04 00:00:00.000000000,1454515200000000000,3226.0,3270.0,3222.0,3236.0,63756,75776,73254
2016-02-05 00:00:00.000000000,1454601600000000000,3230.0,3231.0,3193.0,3209.0,44181,73254,69501
2016-02-15 00:00:00.000000000,1455465600000000000,3170.0,3175.0,3092.0,3095.0,101142,69501,88091
2016-02-16 00:00:00.000000000,1455552000000000000,3090.0,3112.0,3080.0,3095.0,69187,88091,98888
