datetime,datetime_nano,DCE.jm2105.open,DCE.jm2105.high,DCE.jm2105.low,DCE.jm2105.close,DCE.jm2105.volume,DCE.jm2105.open_oi,DCE.jm2105.close_oi
2020-05-20 00:00:00.000000000,1589904000000000000,1105.5,1105.5,1080.0,1084.0,123,0,105
2020-05-21 00:00:00.000000000,1589990400000000000,1083.0,1090.0,1080.0,1088.0,137,105,164
2020-05-22 00:00:00.000000000,1590076800000000000,1088.0,1088.5,1071.0,1074.0,128,164,246
2020-05-25 00:00:00.000000000,1590336000000000000,1081.0,1086.0,1072.0,1072.0,52,246,276
2020-05-26 00:00:00.000000000,1590422400000000000,1070.0,1074.0,1060.5,1066.5,145,276,371
2020-05-27 00:00:00.000000000,1590508800000000000,1061.5,1074.0,1059.0,1072.0,98,371,381
2020-05-28 00:00:00.000000000,1590595200000000000,1065.0,1074.0,1063.5,1066.5,57,381,388
2020-05-29 00:00:00.000000000,1590681600000000000,1072.5,1072.5,1066.0,1068.0,72,388,407
2020-06-01 00:00:00.000000000,1590940800000000000,1067.0,1077.5,1065.0,1074.5,97,407,416
2020-06-02 00:00:00.000000000,1591027200000000000,1073.0,1086.0,1073.0,1080.0,90,416,414
2020-06-03 00:00:00.000000000,1591113600000000000,1075.0,1085.0,1075.0,1080.0,66,414,443
2020-06-04 00:00:00.000000000,1591200000000000000,1077.0,1090.0,1076.0,1082.0,107,443,439
2020-06-05 00:00:00.000000000,1591286400000000000,1080.5,1086.0,1073.0,1082.0,86,439,494
2020-06-08 00:00:00.000000000,1591545600000000000,1081.0,1100.0,1081.0,1100.0,149,494,499
2020-06-09 00:00:00.000000000,1591632000000000000,1096.5,1099.0,1093.0,1099.0,154,499,542
2020-06-10 00:00:00.000000000,1591718400000000000,1099.0,1115.5,1098.0,1098.5,150,542,628
2020-06-11 00:00:00.000000000,1591804800000000000,1096.0,1103.5,1096.0,1103.0,82,628,604
2020-06-12 00:00:00.000000000,1591891200000000000,1100.0,1110.0,1087.0,1106.0,162,604,600
2020-06-15 00:00:00.000000000,1592150400000000000,1107.5,1107.5,1087.0,1088.0,69,600,619
2020-06-16 00:00:00.000000000,1592236800000000000,1094.0,1108.0,1090.0,1106.0,67,619,599
2020-06-17 00:00:00.000000000,1592323200000000000,1100.0,1101.0,1090.0,1094.0,49,599,626
2020-06-18 00:00:00.000000000,1592409600000000000,1094.0,1108.0,1092.5,1107.0,112,626,602
2020-06-19 00:00:00.000000000,1592496000000000000,1107.0,1110.0,1100.5,1100.5,69,602,635
2020-06-22 00:00:00.000000000,1592755200000000000,1106.5,1111.0,1095.0,1100.0,87,635,620
2020-06-23 00:00:00.000000000,1592841600000000000,1099.5,1105.0,1097.0,1102.0,94,620,628
2020-06-24 00:00:00.000000000,1592928000000000000,1107.0,1109.0,1103.0,1107.0,39,628,614
2020-06-29 00:00:00.000000000,1593360000000000000,1105.5,1105.5,1090.5,1090.5,97,614,606
2020-06-30 00:00:00.000000000,1593446400000000000,1094.0,1101.0,1094.0,1101.0,29,606,609
2020-07-01 00:00:00.000000000,1593532800000000000,1096.5,1103.0,1092.5,1098.5,31,609,602
2020-07-02 00:00:00.000000000,1593619200000000000,1095.5,1114.5,1095.5,1114.5,90,602,572
2020-07-03 00:00:00.000000000,1593705600000000000,1095.0,1115.0,1095.0,1109.0,22,572,573
2020-07-06 00:00:00.000000000,1593964800000000000,1113.5,1113.5,1105.0,1106.5,80,573,589
2020-07-07 00:00:00.000000000,1594051200000000000,1106.5,1109.0,1099.5,1102.0,66,589,615
2020-07-08 00:00:00.000000000,1594137600000000000,1108.5,1115.0,1104.0,1111.0,53,615,600
2020-07-09 00:00:00.000000000,1594224000000000000,1117.0,1130.0,1110.5,1125.0,85,600,600
2020-07-10 00:00:00.000000000,1594310400000000000,1125.0,1125.0,1118.5,1120.0,128,600,667
2020-07-13 00:00:00.000000000,1594569600000000000,1124.5,1133.5,1124.5,1130.0,42,667,663
2020-07-14 00:00:00.000000000,1594656000000000000,1125.5,1126.0,1116.0,1120.0,38,663,673
2020-07-15 00:00:00.000000000,1594742400000000000,1130.0,1130.0,1120.0,1120.5,51,673,676
2020-07-16 00:00:00.000000000,1594828800000000000,1120.5,1129.5,1116.5,1127.0,56,676,689
2020-07-17 00:00:00.000000000,1594915200000000000,1126.0,1135.0,1122.0,1132.0,62,689,669
2020-07-20 00:00:00.000000000,1595174400000000000,1138.0,1138.0,1129.0,1133.5,39,669,669
2020-07-21 00:00:00.000000000,1595260800000000000,1138.0,1160.5,1133.5,1149.0,94,669,663
2020-07-22 00:00:00.000000000,1595347200000000000,1148.0,1151.0,1141.0,1141.0,126,663,697
