datetime,datetime_nano,SHFE.hc2110.open,SHFE.hc2110.high,SHFE.hc2110.low,SHFE.hc2110.close,SHFE.hc2110.volume,SHFE.hc2110.open_oi,SHFE.hc2110.close_oi
2020-10-16 00:00:00.000000000,1602777600000000000,3500.0,3581.0,3481.0,3501.0,2977,0,2200
2020-10-19 00:00:00.000000000,1603036800000000000,3508.0,3519.0,3487.0,3500.0,2297,2200,3455
2020-10-20 00:00:00.000000000,1603123200000000000,3491.0,3505.0,3489.0,3500.0,775,3455,3899
2020-10-21 00:00:00.000000000,1603209600000000000,3496.0,3525.0,3489.0,3525.0,892,3899,4059
2020-10-22 00:00:00.000000000,1603296000000000000,3525.0,3559.0,3517.0,3529.0,987,4059,4271
2020-10-23 00:00:00.000000000,1603382400000000000,3540.0,3559.0,3517.0,3521.0,874,4271,4586
2020-10-26 00:00:00.000000000,1603641600000000000,3513.0,3595.0,3505.0,3522.0,1483,4586,4861
2020-10-27 00:00:00.000000000,1603728000000000000,3516.0,3538.0,3516.0,3530.0,723,4861,5013
2020-10-28 00:00:00.000000000,1603814400000000000,3533.0,3559.0,3530.0,3558.0,1446,5013,5298
2020-10-29 00:00:00.000000000,1603900800000000000,3552.0,3564.0,3533.0,3555.0,1238,5298,5362
2020-10-30 00:00:00.000000000,1603987200000000000,3542.0,3569.0,3536.0,3569.0,761,5362,5357
2020-11-02 00:00:00.000000000,1604246400000000000,3572.0,3585.0,3560.0,3582.0,1069,5357,5749
2020-11-03 00:00:00.000000000,1604332800000000000,3584.0,3584.0,3562.0,3566.0,629,5749,5911
2020-11-04 00:00:00.000000000,1604419200000000000,3567.0,3601.0,3566.0,3576.0,2052,5911,6360
2020-11-05 00:00:00.000000000,1604505600000000000,3576.0,3614.0,3576.0,3602.0,2610,6360,7573
2020-11-06 00:00:00.000000000,1604592000000000000,3596.0,3615.0,3596.0,3604.0,512,7573,7489
2020-11-09 00:00:00.000000000,1604851200000000000,3615.0,3675.0,3613.0,3667.0,2065,7489,7627
2020-11-10 00:00:00.000000000,1604937600000000000,3680.0,3689.0,3627.0,3634.0,1320,7627,7958
2020-11-11 00:00:00.000000000,1605024000000000000,3641.0,3657.0,3634.0,3642.0,727,7958,8157
2020-11-12 00:00:00.000000000,1605110400000000000,3638.0,3655.0,3625.0,3626.0,1403,8157,8565
