datetime,datetime_nano,SHFE.rb1805.open,SHFE.rb1805.high,SHFE.rb1805.low,SHFE.rb1805.close,SHFE.rb1805.volume,SHFE.rb1805.open_oi,SHFE.rb1805.close_oi
2017-05-16 00:00:00.000000000,1494864000000000000,2739.0,2740.0,2694.0,2706.0,3860,0,2819
2017-05-17 00:00:00.000000000,1494950400000000000,2709.0,2785.0,2702.0,2780.0,6081,2819,4643
2017-05-18 00:00:00.000000000,1495036800000000000,2781.0,2789.0,2745.0,2766.0,6840,4643,7610
2017-05-19 00:00:00.000000000,1495123200000000000,2760.0,2835.0,2703.0,2832.0,15709,7610,10829
2017-05-22 00:00:00.000000000,1495382400000000000,2841.0,2960.0,2818.0,2921.0,18635,10829,13230
2017-05-23 00:00:00.000000000,1495468800000000000,2928.0,2947.0,2878.0,2894.0,12882,13230,15625
2017-05-24 00:00:00.000000000,1495555200000000000,2899.0,2923.0,2830.0,2876.0,17138,15625,18460
2017-05-25 00:00:00.000000000,1495641600000000000,2876.0,2901.0,2840.0,2842.0,17734,18460,20891
2017-05-26 00:00:00.000000000,1495728000000000000,2842.0,2859.0,2792.0,2838.0,17337,20891,20438
2017-05-31 00:00:00.000000000,1496160000000000000,2842.0,2873.0,2735.0,2737.0,15037,20438,25005
2017-06-01 00:00:00.000000000,1496246400000000000,2749.0,2759.0,2710.0,2742.0,15137,25005,30295
2017-06-02 00:00:00.000000000,1496332800000000000,2747.0,2749.0,2701.0,2702.0,20572,30295,34259
2017-06-05 00:00:00.000000000,1496592000000000000,2700.0,2713.0,2668.0,2670.0,24545,34259,42371
2017-06-06 00:00:00.000000000,1496678400000000000,2673.0,2733.0,2654.0,2718.0,22942,42371,42772
2017-06-07 00:00:00.000000000,1496764800000000000,2720.0,2749.0,2712.0,2723.0,13000,42772,44226
2017-06-08 00:00:00.000000000,1496851200000000000,2720.0,2750.0,2702.0,2732.0,19094,44226,44086
2017-06-09 00:00:00.000000000,1496937600000000000,2730.0,2773.0,2729.0,2772.0,15450,44086,41839
2017-06-12 00:00:00.000000000,1497196800000000000,2775.0,2788.0,2747.0,2774.0,15799,41839,40936
2017-06-13 00:00:00.000000000,1497283200000000000,2780.0,2787.0,2738.0,2738.0,13443,40936,41958
2017-06-14 00:00:00.000000000,1497369600000000000,2745.0,2797.0,2722.0,2796.0,19421,41958,40836
2017-06-15 00:00:00.000000000,1497456000000000000,2796.0,2835.0,2759.0,2834.0,19338,40836,38936
2017-06-16 00:00:00.000000000,1497542400000000000,2831.0,2864.0,2820.0,2837.0,15910,38936,39066
2017-06-19 00:00:00.000000000,1497801600000000000,2837.0,2896.0,2836.0,2877.0,16610,39066,38144
2017-06-20 00:00:00.000000000,1497888000000000000,2885.0,2885.0,2831.0,2853.0,13957,38144,38917
2017-06-21 00:00:00.000000000,1497974400000000000,2840.0,2855.0,2802.0,2836.0,12593,38917,39895
2017-06-22 00:00:00.000000000,1498060800000000000,2846.0,2885.0,2826.0,2826.0,17768,39895,38971
2017-06-23 00:00:00.000000000,1498147200000000000,2835.0,2873.0,2830.0,2872.0,15431,38971,39989
2017-06-26 00:00:00.000000000,1498406400000000000,2872.0,2894.0,2858.0,2892.0,14366,39989,40006
2017-06-27 00:00:00.000000000,1498492800000000000,2890.0,2945.0,2880.0,2943.0,13616,40006,37985
2017-06-28 00:00:00.000000000,1498579200000000000,2945.0,3015.0,2944.0,3008.0,15600,37985,37989
