datetime,datetime_nano,DCE.j1901.open,DCE.j1901.high,DCE.j1901.low,DCE.j1901.close,DCE.j1901.volume,DCE.j1901.open_oi,DCE.j1901.close_oi
2018-01-16 00:00:00.000000000,1516032000000000000,1905.0,1913.0,1886.0,1895.5,25,0,19
2018-01-17 00:00:00.000000000,1516118400000000000,1874.0,1885.5,1870.0,1885.5,29,19,21
2018-01-18 00:00:00.000000000,1516204800000000000,1885.5,1893.0,1872.5,1888.5,42,21,37
2018-01-19 00:00:00.000000000,1516291200000000000,1888.5,1907.0,1871.5,1901.0,48,37,22
2018-01-22 00:00:00.000000000,1516550400000000000,1906.0,1929.5,1903.5,1905.5,51,22,41
2018-01-23 00:00:00.000000000,1516636800000000000,1905.5,1912.0,1883.0,1910.0,67,41,37
2018-01-24 00:00:00.000000000,1516723200000000000,1902.0,1918.5,1892.5,1918.5,40,37,38
2018-01-25 00:00:00.000000000,1516809600000000000,1938.0,1978.0,1917.5,1962.5,82,38,50
2018-01-26 00:00:00.000000000,1516896000000000000,1953.5,1963.5,1939.0,1941.5,53,50,57
2018-01-29 00:00:00.000000000,1517155200000000000,1936.0,1959.0,1933.0,1954.5,62,57,59
2018-01-30 00:00:00.000000000,1517241600000000000,1972.5,1972.5,1927.0,1933.5,100,59,98
2018-01-31 00:00:00.000000000,1517328000000000000,1930.0,1932.5,1901.0,1918.0,78,98,102
2018-02-01 00:00:00.000000000,1517414400000000000,1923.0,1939.0,1903.0,1906.5,40,102,95
2018-02-02 00:00:00.000000000,1517500800000000000,1917.0,1963.0,1916.0,1955.0,71,95,108
2018-02-05 00:00:00.000000000,1517760000000000000,1961.0,2004.0,1945.5,2003.0,97,108,93
2018-02-06 00:00:00.000000000,1517846400000000000,2003.5,2010.0,1981.5,2000.0,57,93,94
2018-02-07 00:00:00.000000000,1517932800000000000,2000.0,2031.0,1985.0,2022.0,94,94,100
2018-02-08 00:00:00.000000000,1518019200000000000,2022.0,2023.0,2005.5,2014.5,35,100,92
2018-02-09 00:00:00.000000000,1518105600000000000,2015.0,2020.0,1980.0,1990.5,60,92,103
2018-02-12 00:00:00.000000000,1518364800000000000,1976.0,2005.5,1963.5,1991.0,48,103,91
2018-02-13 00:00:00.000000000,1518451200000000000,1992.0,1999.0,1974.0,1983.0,17,91,99
2018-02-14 00:00:00.000000000,1518537600000000000,1995.0,2000.5,1995.0,2000.0,13,99,90
2018-02-22 00:00:00.000000000,1519228800000000000,2000.5,2030.0,1998.0,2005.0,32,90,92
2018-02-23 00:00:00.000000000,1519315200000000000,2027.0,2040.5,2012.5,2035.5,52,92,110
2018-02-26 00:00:00.000000000,1519574400000000000,2035.5,2088.5,2035.5,2085.0,106,110,153
2018-02-27 00:00:00.000000000,1519660800000000000,2092.0,2092.0,2070.0,2080.5,46,153,143
2018-02-28 00:00:00.000000000,1519747200000000000,2065.0,2084.0,2061.0,2066.0,61,143,152
2018-03-01 00:00:00.000000000,1519833600000000000,2065.0,2087.5,2065.0,2076.5,67,152,156
2018-03-02 00:00:00.000000000,1519920000000000000,2077.0,2077.0,2031.0,2055.0,127,156,177
2018-03-05 00:00:00.000000000,1520179200000000000,2055.5,2055.5,1990.0,2001.0,124,177,199
2018-03-06 00:00:00.000000000,1520265600000000000,2001.0,2037.5,1978.0,2031.5,89,199,187
2018-03-07 00:00:00.000000000,1520352000000000000,2035.0,2052.5,2025.0,2035.0,169,187,204
2018-03-08 00:00:00.000000000,1520438400000000000,2030.0,2039.5,2004.0,2007.5,183,204,292
2018-03-09 00:00:00.000000000,1520524800000000000,2000.5,2027.0,1940.0,1949.5,195,292,316
2018-03-12 00:00:00.000000000,1520784000000000000,1960.0,1960.0,1911.0,1920.0,197,316,330
2018-03-13 00:00:00.000000000,1520870400000000000,1915.0,1942.5,1909.0,1920.0,121,330,317
2018-03-14 00:00:00.000000000,1520956800000000000,1930.0,1930.0,1841.5,1915.0,346,317,487
2018-03-15 00:00:00.000000000,1521043200000000000,1907.0,1920.0,1871.5,1891.0,186,487,418
2018-03-16 00:00:00.000000000,1521129600000000000,1880.0,1908.0,1868.0,1878.0,145,418,420
2018-03-19 00:00:00.000000000,1521388800000000000,1875.0,1886.0,1828.0,1830.0,519,420,604
2018-03-20 00:00:00.000000000,1521475200000000000,1830.0,1840.0,1790.0,1815.0,291,604,583
2018-03-21 00:00:00.000000000,1521561600000000000,1830.0,1844.5,1803.0,1816.0,281,583,554
2018-03-22 00:00:00.000000000,1521648000000000000,1810.0,1839.0,1805.0,1825.0,111,554,506
2018-03-23 00:00:00.000000000,1521734400000000000,1821.0,1827.0,1715.0,1758.5,307,506,637
2018-03-26 00:00:00.000000000,1521993600000000000,1740.0,1759.5,1711.0,1717.0,193,637,570
2018-03-27 00:00:00.000000000,1522080000000000000,1717.0,1757.5,1712.0,1713.5,142,570,564
2018-03-28 00:00:00.000000000,1522166400000000000,1715.0,1726.5,1661.5,1665.0,400,564,767
2018-03-29 00:00:00.000000000,1522252800000000000,1666.0,1701.0,1656.5,1695.0,294,767,750
2018-03-30 00:00:00.000000000,1522339200000000000,1699.5,1752.0,1680.0,1751.5,418,750,735
2018-04-02 00:00:00.000000000,1522598400000000000,1751.5,1800.0,1733.0,1743.0,586,735,851
2018-04-03 00:00:00.000000000,1522684800000000000,1740.5,1780.0,1730.0,1736.0,337,851,817
2018-04-04 00:00:00.000000000,1522771200000000000,1737.5,1772.0,1731.0,1744.5,399,817,856
2018-04-09 00:00:00.000000000,1523203200000000000,1723.0,1750.0,1691.5,1730.0,697,856,1046
2018-04-10 00:00:00.000000000,1523289600000000000,1731.0,1765.0,1712.5,1745.5,323,1046,1065
2018-04-11 00:00:00.000000000,1523376000000000000,1745.5,1770.0,1700.0,1702.5,803,1065,1344
2018-04-12 00:00:00.000000000,1523462400000000000,1700.0,1712.0,1672.0,1691.5,1040,1344,1712
2018-04-13 00:00:00.000000000,1523548800000000000,1689.5,1723.0,1671.0,1711.5,685,1712,1567
2018-04-16 00:00:00.000000000,1523808000000000000,1720.0,1730.0,1700.0,1700.0,1191,1567,1893
2018-04-17 00:00:00.000000000,1523894400000000000,1700.0,1739.5,1690.0,1734.0,1204,1893,1707
2018-04-18 00:00:00.000000000,1523980800000000000,1740.0,1804.5,1740.0,1791.5,1216,1707,1748
2018-04-19 00:00:00.000000000,1524067200000000000,1788.0,1839.5,1788.0,1833.0,1041,1748,1850
2018-04-20 00:00:00.000000000,1524153600000000000,1828.0,1828.0,1792.0,1797.0,752,1850,1926
2018-04-23 00:00:00.000000000,1524412800000000000,1802.0,1884.0,1782.0,1874.0,1310,1926,2041
2018-04-24 00:00:00.000000000,1524499200000000000,1865.0,1894.5,1855.0,1874.0,881,2041,1947
2018-04-25 00:00:00.000000000,1524585600000000000,1874.0,1883.5,1845.5,1871.0,563,1947,1903
2018-04-26 00:00:00.000000000,1524672000000000000,1875.0,1880.0,1838.0,1864.5,901,1903,2277
2018-04-27 00:00:00.000000000,1524758400000000000,1864.0,1877.0,1830.5,1840.5,1242,2277,2856
2018-05-02 00:00:00.000000000,1525190400000000000,1857.0,1929.5,1857.0,1924.0,1061,2856,2789
2018-05-03 00:00:00.000000000,1525276800000000000,1924.0,1941.5,1906.0,1917.0,829,2789,2596
2018-05-04 00:00:00.000000000,1525363200000000000,1919.0,1923.5,1888.0,1918.0,1495,2596,2600
2018-05-07 00:00:00.000000000,1525622400000000000,1914.5,1960.0,1892.0,1949.0,1556,2600,2352
2018-05-08 00:00:00.000000000,1525708800000000000,1948.5,1969.0,1946.0,1958.0,1187,2352,2737
2018-05-09 00:00:00.000000000,1525795200000000000,1946.5,1967.5,1920.0,1933.0,3110,2737,4046
2018-05-10 00:00:00.000000000,1525881600000000000,1940.0,1958.0,1925.0,1943.5,969,4046,3815
2018-05-11 00:00:00.000000000,1525968000000000000,1954.0,2035.0,1951.5,2023.5,4090,3815,5618
2018-05-14 00:00:00.000000000,1526227200000000000,2026.0,2080.0,2026.0,2067.0,6248,5618,7371
2018-05-15 00:00:00.000000000,1526313600000000000,2065.5,2107.5,2046.0,2077.0,6806,7371,8278
2018-05-16 00:00:00.000000000,1526400000000000000,2080.0,2154.5,2070.0,2123.0,8113,8278,10536
2018-05-17 00:00:00.000000000,1526486400000000000,2119.0,2125.5,2065.0,2089.0,6350,10536,9375
2018-05-18 00:00:00.000000000,1526572800000000000,2050.0,2118.5,2048.0,2059.5,7016,9375,9470
2018-05-21 00:00:00.000000000,1526832000000000000,2060.5,2070.5,2015.5,2022.0,6575,9470,8650
2018-05-22 00:00:00.000000000,1526918400000000000,2023.5,2041.5,1992.5,1998.0,4114,8650,8747
2018-05-23 00:00:00.000000000,1527004800000000000,2011.0,2011.0,1926.0,1938.0,5908,8747,9049
2018-05-24 00:00:00.000000000,1527091200000000000,1919.0,1961.0,1919.0,1960.5,3285,9049,8415
2018-05-25 00:00:00.000000000,1527177600000000000,1961.0,1997.5,1930.5,1936.0,3720,8415,8631
2018-05-28 00:00:00.000000000,1527436800000000000,1931.0,1987.0,1911.0,1964.5,5049,8631,8223
2018-05-29 00:00:00.000000000,1527523200000000000,1960.5,2031.0,1958.0,2025.0,4041,8223,8467
2018-05-30 00:00:00.000000000,1527609600000000000,2030.0,2040.5,1991.0,2010.0,3765,8467,8852
2018-05-31 00:00:00.000000000,1527696000000000000,2010.0,2049.0,1997.5,2032.5,2986,8852,8677
2018-06-01 00:00:00.000000000,1527782400000000000,2032.5,2063.5,2016.0,2027.0,3795,8677,8296
2018-06-04 00:00:00.000000000,1528041600000000000,2030.0,2043.0,1966.0,1972.0,3569,8296,7870
