datetime,datetime_nano,DCE.i2201.open,DCE.i2201.high,DCE.i2201.low,DCE.i2201.close,DCE.i2201.volume,DCE.i2201.open_oi,DCE.i2201.close_oi
2021-01-18 00:00:00.000000000,1610899200000000000,930.0,947.0,910.0,943.0,625,0,448
2021-01-19 00:00:00.000000000,1610985600000000000,943.0,943.5,918.0,920.0,1565,448,1693
2021-01-20 00:00:00.000000000,1611072000000000000,926.0,937.0,914.0,933.5,548,1693,1945
2021-01-21 00:00:00.000000000,1611158400000000000,933.0,937.0,914.0,930.0,1142,1945,2652
2021-01-22 00:00:00.000000000,1611244800000000000,931.0,939.5,915.0,919.0,873,2652,3114
2021-01-25 00:00:00.000000000,1611504000000000000,918.0,928.5,896.0,917.5,1041,3114,3386
2021-01-26 00:00:00.000000000,1611590400000000000,919.0,928.5,900.0,906.0,750,3386,3587
2021-01-27 00:00:00.000000000,1611676800000000000,912.5,918.5,893.0,911.0,1100,3587,3920
2021-01-28 00:00:00.000000000,1611763200000000000,911.0,911.0,856.5,863.0,3488,3920,6005
2021-01-29 00:00:00.000000000,1611849600000000000,856.5,870.0,852.0,864.5,1744,6005,6322
2021-02-01 00:00:00.000000000,1612108800000000000,867.0,879.0,848.0,851.0,2116,6322,6798
2021-02-02 00:00:00.000000000,1612195200000000000,851.0,855.0,797.0,802.0,3327,6798,7984
2021-02-03 00:00:00.000000000,1612281600000000000,804.5,809.0,790.0,796.0,3651,7984,8837
2021-02-04 00:00:00.000000000,1612368000000000000,796.0,822.0,796.0,822.0,3778,8837,9646
2021-02-05 00:00:00.000000000,1612454400000000000,823.0,838.5,819.0,831.0,3705,9646,10405
2021-02-08 00:00:00.000000000,1612713600000000000,833.0,849.0,822.0,846.0,2999,10405,10699
2021-02-09 00:00:00.000000000,1612800000000000000,846.0,876.5,842.0,871.0,2413,10699,10628
2021-02-10 00:00:00.000000000,1612886400000000000,871.0,876.5,858.0,876.5,2549,10628,11061
2021-02-18 00:00:00.000000000,1613577600000000000,885.0,919.5,885.0,915.0,2895,11061,11402
2021-02-19 00:00:00.000000000,1613664000000000000,915.0,938.0,904.0,930.0,5216,11402,12811
2021-02-22 00:00:00.000000000,1613923200000000000,930.0,964.5,920.0,945.5,6470,12811,13557
2021-02-23 00:00:00.000000000,1614009600000000000,945.5,947.5,922.0,928.5,5495,13557,15001
2021-02-24 00:00:00.000000000,1614096000000000000,925.0,941.5,918.5,939.0,4934,15001,15614
2021-02-25 00:00:00.000000000,1614182400000000000,943.0,964.5,925.0,936.0,9236,15614,16723
2021-02-26 00:00:00.000000000,1614268800000000000,933.0,955.0,926.0,948.0,6758,16723,16759
2021-03-01 00:00:00.000000000,1614528000000000000,950.0,957.5,934.5,945.0,6280,16759,17597
2021-03-02 00:00:00.000000000,1614614400000000000,945.0,953.0,933.0,952.0,7068,17597,17707
2021-03-03 00:00:00.000000000,1614700800000000000,950.0,973.5,940.5,961.0,14386,17707,22014
2021-03-04 00:00:00.000000000,1614787200000000000,961.5,985.0,955.0,976.0,11034,22014,25985
2021-03-05 00:00:00.000000000,1614873600000000000,975.5,985.0,933.5,945.0,12390,25985,29140
2021-03-08 00:00:00.000000000,1615132800000000000,949.0,972.0,945.0,949.5,7985,29140,28939
2021-03-09 00:00:00.000000000,1615219200000000000,948.0,949.0,862.0,862.5,14892,28939,32718
2021-03-10 00:00:00.000000000,1615305600000000000,862.5,869.5,844.0,851.5,10904,32718,32713
2021-03-11 00:00:00.000000000,1615392000000000000,855.0,895.0,850.0,893.5,9666,32713,32174
2021-03-12 00:00:00.000000000,1615478400000000000,890.5,902.0,848.0,858.0,9397,32174,32640
2021-03-15 00:00:00.000000000,1615737600000000000,860.0,861.0,815.5,831.5,14318,32640,32818
2021-03-16 00:00:00.000000000,1615824000000000000,831.0,862.0,831.0,848.5,8132,32818,31726
2021-03-17 00:00:00.000000000,1615910400000000000,849.0,852.0,826.5,846.0,7118,31726,32561
2021-03-18 00:00:00.000000000,1615996800000000000,847.0,863.0,835.5,851.0,8164,32561,32234
2021-03-19 00:00:00.000000000,1616083200000000000,848.0,854.5,800.0,805.0,11573,32234,33956
2021-03-22 00:00:00.000000000,1616342400000000000,811.0,817.5,777.5,789.5,19122,33956,37240
2021-03-23 00:00:00.000000000,1616428800000000000,786.0,805.5,786.0,803.0,8755,37240,37224
2021-03-24 00:00:00.000000000,1616515200000000000,799.0,814.0,796.0,813.0,10681,37224,37608
2021-03-25 00:00:00.000000000,1616601600000000000,815.0,843.0,813.5,832.5,8266,37608,37490
2021-03-26 00:00:00.000000000,1616688000000000000,831.0,859.0,818.0,859.0,9148,37490,37403
2021-03-29 00:00:00.000000000,1616947200000000000,859.5,916.0,856.0,900.5,14774,37403,36301
2021-03-30 00:00:00.000000000,1617033600000000000,903.0,903.0,876.5,892.0,9738,36301,35874
2021-03-31 00:00:00.000000000,1617120000000000000,891.0,898.0,846.5,857.5,10757,35874,35716
2021-04-01 00:00:00.000000000,1617206400000000000,860.0,903.0,851.0,894.5,12151,35716,34266
2021-04-02 00:00:00.000000000,1617292800000000000,895.0,917.0,885.0,904.5,11581,34266,35927
2021-04-06 00:00:00.000000000,1617638400000000000,905.0,921.0,885.0,893.0,9153,35927,36132
2021-04-07 00:00:00.000000000,1617724800000000000,895.0,920.0,891.5,915.5,13537,36132,35718
2021-04-08 00:00:00.000000000,1617811200000000000,913.0,917.5,893.5,902.5,9702,35718,35982
2021-04-09 00:00:00.000000000,1617897600000000000,905.0,918.0,891.5,898.0,13612,35982,35721
2021-04-12 00:00:00.000000000,1618156800000000000,899.0,925.0,881.0,922.0,18408,35721,34906
2021-04-13 00:00:00.000000000,1618243200000000000,923.0,931.5,917.0,926.5,13414,34906,35295
2021-04-14 00:00:00.000000000,1618329600000000000,929.0,929.0,908.0,914.0,12432,35295,36322
2021-04-15 00:00:00.000000000,1618416000000000000,920.0,948.5,915.0,944.5,16588,36322,36277
2021-04-16 00:00:00.000000000,1618502400000000000,946.0,963.0,941.0,959.5,16652,36277,38693
2021-04-19 00:00:00.000000000,1618761600000000000,958.0,998.0,954.5,973.0,15890,38693,41473
2021-04-20 00:00:00.000000000,1618848000000000000,978.0,1017.5,976.0,1007.5,15969,41473,43961
2021-04-21 00:00:00.000000000,1618934400000000000,1015.0,1019.5,995.0,1009.5,11267,43961,44014
2021-04-22 00:00:00.000000000,1619020800000000000,1008.0,1017.0,989.0,1002.0,15496,44014,44342
2021-04-23 00:00:00.000000000,1619107200000000000,1002.0,1018.0,996.0,1013.0,12652,44342,43849
2021-04-26 00:00:00.000000000,1619366400000000000,1020.0,1073.0,1008.0,1053.0,24892,43849,44315
2021-04-27 00:00:00.000000000,1619452800000000000,1058.0,1079.0,1051.5,1074.5,19406,44315,50979
2021-04-28 00:00:00.000000000,1619539200000000000,1075.5,1080.5,1033.0,1049.0,22112,50979,48771
2021-04-29 00:00:00.000000000,1619625600000000000,1040.0,1062.5,1025.5,1040.0,22397,48771,50544
2021-04-30 00:00:00.000000000,1619712000000000000,1045.0,1051.5,1002.0,1005.5,24299,50544,52949
2021-05-06 00:00:00.000000000,1620230400000000000,1026.5,1098.0,1026.5,1094.0,35746,52949,50987
2021-05-07 00:00:00.000000000,1620316800000000000,1095.0,1145.0,1090.0,1142.0,30209,50987,50896
2021-05-10 00:00:00.000000000,1620576000000000000,1142.0,1230.0,1126.0,1230.0,48011,50896,51912
2021-05-11 00:00:00.000000000,1620662400000000000,1232.0,1249.5,1174.5,1213.0,44508,51912,49652
2021-05-12 00:00:00.000000000,1620748800000000000,1205.5,1262.5,1188.0,1241.0,40461,49652,53648
2021-05-13 00:00:00.000000000,1620835200000000000,1230.5,1230.5,1098.5,1106.0,81213,53648,51921
2021-05-14 00:00:00.000000000,1620921600000000000,1110.0,1119.5,1040.0,1065.0,51155,51921,51176
2021-05-17 00:00:00.000000000,1621180800000000000,1075.0,1103.5,1053.0,1089.0,40156,51176,52984
2021-05-18 00:00:00.000000000,1621267200000000000,1093.0,1138.0,1091.0,1124.0,37404,52984,50918
2021-05-19 00:00:00.000000000,1621353600000000000,1118.0,1131.5,1061.5,1074.0,37241,50918,54212
2021-05-20 00:00:00.000000000,1621440000000000000,1010.0,1053.0,998.5,1033.5,53880,54212,56237
2021-05-21 00:00:00.000000000,1621526400000000000,1040.0,1043.5,990.5,992.0,41987,56237,57243
2021-05-24 00:00:00.000000000,1621785600000000000,1000.0,1000.0,920.0,961.5,63386,57243,66099
2021-05-25 00:00:00.000000000,1621872000000000000,965.5,975.5,945.0,954.5,39770,66099,66346
2021-05-26 00:00:00.000000000,1621958400000000000,946.0,963.5,897.5,899.0,51082,66346,70115
2021-05-27 00:00:00.000000000,1622044800000000000,896.0,955.0,893.0,945.5,45001,70115,68285
2021-05-28 00:00:00.000000000,1622131200000000000,945.0,972.5,929.0,963.0,43666,68285,70112
2021-05-31 00:00:00.000000000,1622390400000000000,960.0,1017.5,951.5,1005.5,50959,70112,67539
2021-06-01 00:00:00.000000000,1622476800000000000,1008.5,1064.5,994.5,1063.5,48304,67539,67940
2021-06-02 00:00:00.000000000,1622563200000000000,1068.0,1087.0,1052.0,1063.5,42819,67940,66800
2021-06-03 00:00:00.000000000,1622649600000000000,1062.5,1116.5,1055.5,1091.5,54691,66800,70630
2021-06-04 00:00:00.000000000,1622736000000000000,1087.0,1096.0,1049.5,1065.5,51707,70630,71834
2021-06-07 00:00:00.000000000,1622995200000000000,1074.0,1094.0,1017.0,1018.5,49392,71834,73786
2021-06-08 00:00:00.000000000,1623081600000000000,1020.0,1034.5,1003.0,1032.0,58007,73786,69019
2021-06-09 00:00:00.000000000,1623168000000000000,1035.0,1075.5,1032.5,1060.0,42443,69019,68312
2021-06-10 00:00:00.000000000,1623254400000000000,1057.0,1081.5,1050.5,1061.0,35352,68312,69778
2021-06-11 00:00:00.000000000,1623340800000000000,1069.0,1123.0,1067.0,1123.0,45333,69778,71394
2021-06-15 00:00:00.000000000,1623686400000000000,1120.0,1122.0,1068.0,1106.0,38951,71394,71861
2021-06-16 00:00:00.000000000,1623772800000000000,1090.0,1110.0,1072.5,1079.5,36155,71861,72494
2021-06-17 00:00:00.000000000,1623859200000000000,1083.5,1104.5,1059.0,1102.0,39858,72494,73602
2021-06-18 00:00:00.000000000,1623945600000000000,1097.0,1122.0,1072.5,1075.0,59335,73602,78125
2021-06-21 00:00:00.000000000,1624204800000000000,1072.0,1089.0,997.0,998.0,60897,78125,86103
2021-06-22 00:00:00.000000000,1624291200000000000,999.5,1020.0,985.5,1011.0,52438,86103,90892
2021-06-23 00:00:00.000000000,1624377600000000000,1016.5,1052.5,1003.0,1043.5,58029,90892,91764
2021-06-24 00:00:00.000000000,1624464000000000000,1043.0,1058.0,1006.0,1026.5,47843,91764,94050
2021-06-25 00:00:00.000000000,1624550400000000000,1026.0,1052.0,1012.0,1046.0,50627,94050,96649
2021-06-28 00:00:00.000000000,1624809600000000000,1025.5,1070.0,1025.5,1061.0,56514,96649,98056
2021-06-29 00:00:00.000000000,1624896000000000000,1070.0,1070.0,1011.0,1018.5,58649,98056,107458
2021-06-30 00:00:00.000000000,1624982400000000000,1013.0,1036.0,1000.0,1029.5,69420,107458,113387
2021-07-01 00:00:00.000000000,1625068800000000000,1030.5,1049.5,1017.5,1024.5,52157,113387,114599
2021-07-02 00:00:00.000000000,1625155200000000000,1025.0,1045.5,1002.5,1039.0,69852,114599,118061
2021-07-05 00:00:00.000000000,1625414400000000000,1029.0,1076.5,1028.0,1075.0,66080,118061,123420
2021-07-06 00:00:00.000000000,1625500800000000000,1078.5,1091.5,1070.0,1082.5,56532,123420,124652
2021-07-07 00:00:00.000000000,1625587200000000000,1082.5,1108.5,1061.0,1104.0,79257,124652,126606
2021-07-08 00:00:00.000000000,1625673600000000000,1107.0,1111.0,1050.0,1061.5,97233,126606,137005
2021-07-09 00:00:00.000000000,1625760000000000000,1058.0,1064.0,1029.0,1039.0,89563,137005,144729
2021-07-12 00:00:00.000000000,1626019200000000000,1048.0,1079.5,1038.0,1059.0,79896,144729,146331
2021-07-13 00:00:00.000000000,1626105600000000000,1060.0,1091.5,1055.0,1088.5,70465,146331,146067
2021-07-14 00:00:00.000000000,1626192000000000000,1085.0,1089.5,1068.5,1086.0,70549,146067,151336
2021-07-15 00:00:00.000000000,1626278400000000000,1086.0,1112.0,1070.5,1108.0,97581,151336,159323
2021-07-16 00:00:00.000000000,1626364800000000000,1106.0,1149.5,1099.5,1132.5,135800,159323,164315
2021-07-19 00:00:00.000000000,1626624000000000000,1130.0,1143.0,1101.0,1114.5,93931,164315,170652
2021-07-20 00:00:00.000000000,1626710400000000000,1103.0,1121.5,1090.0,1114.0,83890,170652,168030
2021-07-21 00:00:00.000000000,1626796800000000000,1113.0,1123.5,1063.0,1065.0,110127,168030,175643
2021-07-22 00:00:00.000000000,1626883200000000000,1066.0,1072.0,1010.5,1031.5,151224,175643,192645
2021-07-23 00:00:00.000000000,1626969600000000000,1028.0,1034.5,1013.0,1024.0,99662,192645,201006
2021-07-26 00:00:00.000000000,1627228800000000000,1023.5,1047.5,1014.5,1020.5,121148,201006,202103
2021-07-27 00:00:00.000000000,1627315200000000000,1021.5,1038.0,986.0,992.5,142126,202103,213924
2021-07-28 00:00:00.000000000,1627401600000000000,992.5,1018.5,990.5,1007.5,132664,213924,209429
2021-07-29 00:00:00.000000000,1627488000000000000,1007.0,1013.0,960.0,980.5,201830,209429,233960
2021-07-30 00:00:00.000000000,1627574400000000000,981.0,988.0,899.0,922.0,304240,233960,270761
2021-08-02 00:00:00.000000000,1627833600000000000,932.0,958.5,923.5,949.5,290073,270761,268406
2021-08-03 00:00:00.000000000,1627920000000000000,950.0,960.0,932.5,946.0,201074,268406,272747
2021-08-04 00:00:00.000000000,1628006400000000000,942.5,952.5,914.0,941.0,304183,272747,298266
