datetime,datetime_nano,DCE.jm2109.open,DCE.jm2109.high,DCE.jm2109.low,DCE.jm2109.close,DCE.jm2109.volume,DCE.jm2109.open_oi,DCE.jm2109.close_oi
2020-09-15 00:00:00.000000000,1600099200000000000,1222.0,1222.0,1185.0,1185.0,14,0,12
2020-09-16 00:00:00.000000000,1600185600000000000,1210.0,1210.0,1174.0,1174.0,51,12,58
2020-09-17 00:00:00.000000000,1600272000000000000,1173.0,1184.0,1173.0,1177.5,19,58,69
2020-09-18 00:00:00.000000000,1600358400000000000,1188.0,1189.5,1176.0,1189.5,10,69,63
2020-09-21 00:00:00.000000000,1600617600000000000,1178.0,1200.0,1178.0,1185.0,85,63,76
2020-09-22 00:00:00.000000000,1600704000000000000,1174.0,1181.0,1170.0,1181.0,9,76,70
2020-09-23 00:00:00.000000000,1600790400000000000,1180.0,1197.0,1178.0,1190.0,22,70,57
2020-09-24 00:00:00.000000000,1600876800000000000,1176.0,1189.5,1170.0,1170.0,14,57,67
2020-09-25 00:00:00.000000000,1600963200000000000,1170.0,1170.0,1161.0,1162.0,12,67,73
2020-09-28 00:00:00.000000000,1601222400000000000,1235.0,1235.0,1163.0,1163.0,48,73,70
2020-09-29 00:00:00.000000000,1601308800000000000,1171.0,1181.0,1171.0,1181.0,4,70,67
2020-09-30 00:00:00.000000000,1601395200000000000,1167.5,1186.0,1167.5,1185.0,5,67,66
2020-10-09 00:00:00.000000000,1602172800000000000,1210.0,1213.0,1202.0,1212.5,25,66,42
2020-10-12 00:00:00.000000000,1602432000000000000,1210.5,1215.0,1200.0,1215.0,15,42,31
2020-10-13 00:00:00.000000000,1602518400000000000,1215.5,1221.0,1210.5,1211.0,16,31,30
2020-10-14 00:00:00.000000000,1602604800000000000,1211.5,1212.0,1211.5,1212.0,2,30,31
2020-10-15 00:00:00.000000000,1602691200000000000,1214.0,1248.0,1194.0,1196.0,46,31,54
2020-10-16 00:00:00.000000000,1602777600000000000,1190.0,1228.0,1188.0,1212.0,11,54,49
2020-10-19 00:00:00.000000000,1603036800000000000,1229.5,1229.5,1190.0,1190.0,2,49,50
2020-10-20 00:00:00.000000000,1603123200000000000,1196.0,1213.5,1196.0,1198.0,3,50,51
2020-10-21 00:00:00.000000000,1603209600000000000,1210.5,1210.5,1210.5,1210.5,0,51,51
2020-10-22 00:00:00.000000000,1603296000000000000,1213.0,1216.5,1213.0,1216.5,3,51,52
2020-10-23 00:00:00.000000000,1603382400000000000,1214.0,1214.0,1214.0,1214.0,0,52,52
2020-10-26 00:00:00.000000000,1603641600000000000,1201.0,1201.0,1201.0,1201.0,1,52,51
2020-10-27 00:00:00.000000000,1603728000000000000,1228.5,1228.5,1228.5,1228.5,1,51,52
2020-10-28 00:00:00.000000000,1603814400000000000,1223.5,1229.0,1205.5,1227.5,10,52,48
2020-10-29 00:00:00.000000000,1603900800000000000,1208.5,1208.5,1208.5,1208.5,1,48,48
2020-10-30 00:00:00.000000000,1603987200000000000,1210.0,1210.0,1210.0,1210.0,1,48,47
2020-11-02 00:00:00.000000000,1604246400000000000,1205.5,1205.5,1205.5,1205.5,1,47,46
2020-11-03 00:00:00.000000000,1604332800000000000,1221.5,1227.5,1221.5,1227.5,4,46,45
2020-11-04 00:00:00.000000000,1604419200000000000,1230.0,1256.5,1220.0,1245.5,51,45,21
2020-11-05 00:00:00.000000000,1604505600000000000,1234.5,1259.0,1234.5,1250.0,4,21,21
2020-11-06 00:00:00.000000000,1604592000000000000,1250.0,1273.0,1250.0,1273.0,8,21,22
2020-11-09 00:00:00.000000000,1604851200000000000,1270.0,1282.5,1257.5,1257.5,13,22,21
2020-11-10 00:00:00.000000000,1604937600000000000,1282.5,1282.5,1244.0,1244.0,7,21,21
2020-11-11 00:00:00.000000000,1605024000000000000,1268.5,1268.5,1268.5,1268.5,1,21,20
2020-11-12 00:00:00.000000000,1605110400000000000,1183.0,1278.0,1183.0,1278.0,8,20,18
2020-11-13 00:00:00.000000000,1605196800000000000,1280.0,1280.5,1268.0,1275.0,9,18,21
2020-11-16 00:00:00.000000000,1605456000000000000,1291.5,1292.5,1252.5,1257.0,10,21,25
2020-11-17 00:00:00.000000000,1605542400000000000,1277.5,1278.5,1261.5,1266.0,23,25,25
2020-11-18 00:00:00.000000000,1605628800000000000,1268.0,1275.5,1261.0,1275.5,4,25,22
2020-11-19 00:00:00.000000000,1605715200000000000,1266.0,1266.0,1266.0,1266.0,0,22,22
2020-11-20 00:00:00.000000000,1605801600000000000,1276.5,1281.0,1276.5,1281.0,2,22,23
2020-11-23 00:00:00.000000000,1606060800000000000,1285.0,1307.5,1281.5,1286.0,63,23,54
2020-11-24 00:00:00.000000000,1606147200000000000,1290.0,1315.0,1288.5,1314.5,48,54,65
2020-11-25 00:00:00.000000000,1606233600000000000,1315.0,1325.0,1309.0,1309.0,5,65,65
2020-11-26 00:00:00.000000000,1606320000000000000,1333.5,1340.0,1318.5,1338.5,16,65,68
2020-11-27 00:00:00.000000000,1606406400000000000,1350.0,1350.0,1339.0,1339.0,3,68,70
2020-11-30 00:00:00.000000000,1606665600000000000,1343.5,1374.0,1343.5,1362.5,13,70,71
2020-12-01 00:00:00.000000000,1606752000000000000,1357.5,1387.5,1357.5,1387.5,10,71,76
2020-12-02 00:00:00.000000000,1606838400000000000,1376.5,1410.0,1376.5,1403.5,18,76,85
2020-12-03 00:00:00.000000000,1606924800000000000,1430.5,1430.5,1391.0,1391.5,24,85,82
2020-12-04 00:00:00.000000000,1607011200000000000,1381.0,1400.0,1359.0,1400.0,9,82,83
2020-12-07 00:00:00.000000000,1607270400000000000,1416.5,1433.5,1398.5,1400.0,16,83,86
2020-12-08 00:00:00.000000000,1607356800000000000,1386.5,1415.0,1386.5,1403.0,14,86,90
2020-12-09 00:00:00.000000000,1607443200000000000,1419.0,1482.0,1400.0,1460.5,97,90,116
2020-12-10 00:00:00.000000000,1607529600000000000,1483.0,1494.0,1466.0,1478.5,68,116,131
2020-12-11 00:00:00.000000000,1607616000000000000,1488.0,1515.0,1408.0,1435.0,258,131,156
2020-12-14 00:00:00.000000000,1607875200000000000,1448.0,1467.0,1409.5,1436.5,257,156,137
2020-12-15 00:00:00.000000000,1607961600000000000,1425.5,1466.0,1425.5,1457.5,95,137,175
2020-12-16 00:00:00.000000000,1608048000000000000,1468.5,1499.5,1460.5,1495.0,238,175,295
2020-12-17 00:00:00.000000000,1608134400000000000,1495.0,1497.0,1461.5,1491.5,134,295,366
2020-12-18 00:00:00.000000000,1608220800000000000,1498.0,1547.0,1498.0,1542.0,362,366,490
2020-12-21 00:00:00.000000000,1608480000000000000,1565.0,1634.5,1538.5,1613.0,274,490,621
2020-12-22 00:00:00.000000000,1608566400000000000,1563.5,1615.0,1500.0,1530.5,297,621,609
2020-12-23 00:00:00.000000000,1608652800000000000,1552.0,1552.0,1500.0,1534.0,263,609,606
2020-12-24 00:00:00.000000000,1608739200000000000,1549.5,1559.5,1532.5,1539.0,208,606,616
2020-12-25 00:00:00.000000000,1608825600000000000,1537.0,1606.0,1522.0,1606.0,343,616,672
