datetime,datetime_nano,DCE.jm2101.open,DCE.jm2101.high,DCE.jm2101.low,DCE.jm2101.close,DCE.jm2101.volume,DCE.jm2101.open_oi,DCE.jm2101.close_oi
2020-01-16 00:00:00.000000000,1579104000000000000,1178.5,1182.5,1175.0,1180.0,12,0,10
2020-01-17 00:00:00.000000000,1579190400000000000,1181.5,1181.5,1173.5,1173.5,5,10,12
2020-01-20 00:00:00.000000000,1579449600000000000,1181.0,1181.0,1181.0,1181.0,4,12,16
2020-01-21 00:00:00.000000000,1579536000000000000,1177.5,1177.5,1171.5,1171.5,5,16,16
2020-01-22 00:00:00.000000000,1579622400000000000,1175.0,1175.0,1161.0,1161.0,8,16,19
2020-01-23 00:00:00.000000000,1579708800000000000,1168.0,1168.0,1168.0,1168.0,0,19,19
2020-02-03 00:00:00.000000000,1580659200000000000,1165.0,1165.0,1119.0,1126.5,35,19,40
2020-02-04 00:00:00.000000000,1580745600000000000,1131.5,1134.0,1122.0,1133.0,25,40,50
2020-02-05 00:00:00.000000000,1580832000000000000,1133.0,1135.0,1133.0,1135.0,10,50,45
2020-02-06 00:00:00.000000000,1580918400000000000,1141.0,1166.0,1138.5,1166.0,42,45,43
2020-02-07 00:00:00.000000000,1581004800000000000,1168.5,1170.0,1167.0,1170.0,8,43,41
2020-02-10 00:00:00.000000000,1581264000000000000,1164.5,1164.5,1156.0,1156.0,28,41,56
2020-02-11 00:00:00.000000000,1581350400000000000,1170.0,1177.5,1170.0,1174.0,19,56,54
2020-02-12 00:00:00.000000000,1581436800000000000,1182.0,1185.0,1174.0,1183.5,19,54,53
2020-02-13 00:00:00.000000000,1581523200000000000,1183.5,1183.5,1183.5,1183.5,7,53,49
2020-02-14 00:00:00.000000000,1581609600000000000,1185.0,1185.0,1182.0,1182.0,16,49,45
2020-02-17 00:00:00.000000000,1581868800000000000,1182.0,1182.0,1182.0,1182.0,1,45,45
2020-02-18 00:00:00.000000000,1581955200000000000,1182.0,1182.0,1180.0,1180.0,4,45,45
2020-02-19 00:00:00.000000000,1582041600000000000,1188.5,1189.5,1187.0,1189.0,9,45,50
2020-02-20 00:00:00.000000000,1582128000000000000,1189.0,1189.0,1178.0,1178.5,18,50,63
2020-02-21 00:00:00.000000000,1582214400000000000,1188.5,1188.5,1185.0,1185.0,9,63,56
2020-02-24 00:00:00.000000000,1582473600000000000,1185.0,1197.5,1185.0,1197.5,5,56,56
2020-02-25 00:00:00.000000000,1582560000000000000,1191.0,1191.0,1183.0,1191.0,9,56,54
2020-02-26 00:00:00.000000000,1582646400000000000,1200.0,1200.0,1189.0,1189.0,17,54,57
2020-02-27 00:00:00.000000000,1582732800000000000,1187.5,1187.5,1179.0,1179.0,11,57,54
2020-02-28 00:00:00.000000000,1582819200000000000,1166.0,1171.5,1161.0,1164.5,47,54,89
2020-03-02 00:00:00.000000000,1583078400000000000,1227.0,1227.0,1142.5,1186.0,136,89,168
2020-03-03 00:00:00.000000000,1583164800000000000,1188.0,1188.0,1184.5,1186.0,16,168,168
2020-03-04 00:00:00.000000000,1583251200000000000,1189.5,1192.5,1189.5,1192.5,17,168,167
2020-03-05 00:00:00.000000000,1583337600000000000,1190.0,1190.0,1190.0,1190.0,1,167,167
2020-03-06 00:00:00.000000000,1583424000000000000,1199.0,1200.0,1197.5,1197.5,37,167,194
2020-03-09 00:00:00.000000000,1583683200000000000,1170.0,1185.0,1156.5,1185.0,82,194,209
2020-03-10 00:00:00.000000000,1583769600000000000,1181.0,1193.5,1181.0,1193.5,51,209,173
2020-03-11 00:00:00.000000000,1583856000000000000,1192.5,1193.0,1188.5,1188.5,7,173,170
2020-03-12 00:00:00.000000000,1583942400000000000,1184.0,1190.0,1181.5,1189.0,28,170,163
2020-03-13 00:00:00.000000000,1584028800000000000,1179.0,1200.0,1179.0,1199.5,23,163,165
2020-03-16 00:00:00.000000000,1584288000000000000,1193.5,1200.5,1190.5,1190.5,17,165,166
2020-03-17 00:00:00.000000000,1584374400000000000,1195.5,1199.0,1190.0,1190.0,71,166,220
2020-03-18 00:00:00.000000000,1584460800000000000,1191.5,1200.5,1190.0,1190.0,54,220,213
2020-03-19 00:00:00.000000000,1584547200000000000,1186.0,1186.0,1143.5,1182.0,88,213,239
2020-03-20 00:00:00.000000000,1584633600000000000,1179.0,1179.0,1152.0,1152.0,36,239,256
2020-03-23 00:00:00.000000000,1584892800000000000,1142.0,1150.0,1129.0,1134.0,38,256,265
2020-03-24 00:00:00.000000000,1584979200000000000,1140.0,1159.0,1139.0,1155.0,31,265,268
2020-03-25 00:00:00.000000000,1585065600000000000,1154.5,1163.0,1150.5,1163.0,26,268,271
2020-03-26 00:00:00.000000000,1585152000000000000,1163.0,1163.5,1143.0,1143.0,62,271,265
2020-03-27 00:00:00.000000000,1585238400000000000,1146.0,1149.0,1130.5,1136.0,167,265,311
2020-03-30 00:00:00.000000000,1585497600000000000,1106.0,1128.0,1103.5,1103.5,123,311,343
2020-03-31 00:00:00.000000000,1585584000000000000,1104.0,1116.0,1101.0,1101.0,87,343,385
2020-04-01 00:00:00.000000000,1585670400000000000,1096.0,1096.0,1039.0,1059.0,326,385,488
2020-04-02 00:00:00.000000000,1585756800000000000,1050.5,1094.0,1034.5,1087.0,194,488,475
2020-04-03 00:00:00.000000000,1585843200000000000,1087.0,1087.0,1044.0,1044.0,176,475,558
2020-04-07 00:00:00.000000000,1586188800000000000,1053.0,1061.0,1042.0,1053.0,244,558,584
2020-04-08 00:00:00.000000000,1586275200000000000,1063.0,1065.5,1040.0,1057.0,244,584,643
2020-04-09 00:00:00.000000000,1586361600000000000,1062.0,1073.5,1055.5,1062.0,635,643,1175
2020-04-10 00:00:00.000000000,1586448000000000000,1062.0,1095.0,1062.0,1088.0,181,1175,1191
2020-04-13 00:00:00.000000000,1586707200000000000,1082.0,1097.5,1079.5,1087.0,123,1191,1208
2020-04-14 00:00:00.000000000,1586793600000000000,1083.5,1092.5,1082.0,1085.0,50,1208,1191
2020-04-15 00:00:00.000000000,1586880000000000000,1082.0,1094.0,1080.0,1082.0,71,1191,1220
2020-04-16 00:00:00.000000000,1586966400000000000,1088.0,1093.5,1081.0,1091.0,62,1220,1219
2020-04-17 00:00:00.000000000,1587052800000000000,1090.0,1103.0,1081.0,1093.0,182,1219,1239
2020-04-20 00:00:00.000000000,1587312000000000000,1085.0,1095.0,1085.0,1088.0,68,1239,1249
2020-04-21 00:00:00.000000000,1587398400000000000,1080.0,1087.5,1062.5,1068.5,170,1249,1319
2020-04-22 00:00:00.000000000,1587484800000000000,1062.0,1083.5,1061.5,1080.5,132,1319,1272
2020-04-23 00:00:00.000000000,1587571200000000000,1076.5,1082.0,1057.0,1060.0,337,1272,1442
2020-04-24 00:00:00.000000000,1587657600000000000,1060.0,1070.5,1053.0,1057.5,468,1442,1626
