datetime,datetime_nano,DCE.jm2305.open,DCE.jm2305.high,DCE.jm2305.low,DCE.jm2305.close,DCE.jm2305.volume,DCE.jm2305.open_oi,DCE.jm2305.close_oi
2022-05-19 00:00:00.000000000,1652889600000000000,2250.0,2316.0,2250.0,2303.5,60,0,44
2022-05-20 00:00:00.000000000,1652976000000000000,2252.5,2305.5,2252.5,2305.5,27,44,52
2022-05-23 00:00:00.000000000,1653235200000000000,2307.5,2319.0,2215.0,2215.0,70,52,92
2022-05-24 00:00:00.000000000,1653321600000000000,2235.0,2240.0,2156.0,2156.0,33,92,109
2022-05-25 00:00:00.000000000,1653408000000000000,2156.5,2222.0,2150.0,2200.0,20,109,117
2022-05-26 00:00:00.000000000,1653494400000000000,2161.0,2169.0,2125.0,2155.0,33,117,134
2022-05-27 00:00:00.000000000,1653580800000000000,2164.5,2230.0,2164.5,2228.0,24,134,134
2022-05-30 00:00:00.000000000,1653840000000000000,2255.0,2255.5,2213.0,2248.5,40,134,128
2022-05-31 00:00:00.000000000,1653926400000000000,2252.5,2337.0,2252.5,2326.5,16,128,127
2022-06-01 00:00:00.000000000,1654012800000000000,2340.5,2350.0,2312.5,2350.0,26,127,124
2022-06-02 00:00:00.000000000,1654099200000000000,2352.0,2398.0,2322.0,2398.0,14,124,130
2022-06-06 00:00:00.000000000,1654444800000000000,2400.0,2445.0,2377.0,2414.0,44,130,158
2022-06-07 00:00:00.000000000,1654531200000000000,2434.0,2434.0,2396.5,2396.5,14,158,161
2022-06-08 00:00:00.000000000,1654617600000000000,2420.0,2460.5,2419.0,2425.0,71,161,176
2022-06-09 00:00:00.000000000,1654704000000000000,2447.0,2465.0,2418.0,2461.5,63,176,212
2022-06-10 00:00:00.000000000,1654790400000000000,2461.5,2475.0,2444.0,2450.0,54,212,237
2022-06-13 00:00:00.000000000,1655049600000000000,2414.0,2430.0,2311.5,2396.0,65,237,242
2022-06-14 00:00:00.000000000,1655136000000000000,2396.0,2398.0,2332.0,2383.0,18,242,243
2022-06-15 00:00:00.000000000,1655222400000000000,2361.5,2366.0,2260.0,2260.0,70,243,246
2022-06-16 00:00:00.000000000,1655308800000000000,2270.0,2300.0,2200.0,2205.5,125,246,340
2022-06-17 00:00:00.000000000,1655395200000000000,2206.0,2206.0,2122.0,2150.0,59,340,364
2022-06-20 00:00:00.000000000,1655654400000000000,2101.5,2130.5,1915.0,1929.5,155,364,397
2022-06-21 00:00:00.000000000,1655740800000000000,1895.0,1966.0,1860.5,1931.0,132,397,426
