datetime,datetime_nano,SHFE.hc1612.open,SHFE.hc1612.high,SHFE.hc1612.low,SHFE.hc1612.close,SHFE.hc1612.volume,SHFE.hc1612.open_oi,SHFE.hc1612.close_oi
2016-01-13 00:00:00.000000000,1452614400000000000,1940.0,1943.0,1940.0,1943.0,4,0,4
2016-01-14 00:00:00.000000000,1452700800000000000,1943.0,1943.0,1943.0,1943.0,0,4,4
2016-01-15 00:00:00.000000000,1452787200000000000,1943.0,1943.0,1943.0,1943.0,0,4,4
2016-01-18 00:00:00.000000000,1453046400000000000,1943.0,1943.0,1943.0,1943.0,0,4,4
2016-01-19 00:00:00.000000000,1453132800000000000,1943.0,1943.0,1943.0,1943.0,0,4,4
2016-01-20 00:00:00.000000000,1453219200000000000,1943.0,1943.0,1943.0,1943.0,0,4,4
2016-01-21 00:00:00.000000000,1453305600000000000,1943.0,1943.0,1943.0,1943.0,0,4,4
2016-01-22 00:00:00.000000000,1453392000000000000,1943.0,1943.0,1943.0,1943.0,0,4,4
2016-01-25 00:00:00.000000000,1453651200000000000,1943.0,1943.0,1943.0,1943.0,0,4,4
2016-01-26 00:00:00.000000000,1453737600000000000,1943.0,1943.0,1943.0,1943.0,0,4,4
2016-01-27 00:00:00.000000000,1453824000000000000,1943.0,1943.0,1943.0,1943.0,0,4,4
2016-01-28 00:00:00.000000000,1453910400000000000,1943.0,1943.0,1943.0,1943.0,0,4,4
2016-01-29 00:00:00.000000000,1453996800000000000,1943.0,1943.0,1943.0,1943.0,0,4,4
2016-02-01 00:00:00.000000000,1454256000000000000,1943.0,1943.0,1943.0,1943.0,0,4,4
2016-02-02 00:00:00.000000000,1454342400000000000,1943.0,1943.0,1943.0,1943.0,0,4,4
2016-02-03 00:00:00.000000000,1454428800000000000,1943.0,1943.0,1943.0,1943.0,0,4,4
2016-02-04 00:00:00.000000000,1454515200000000000,1943.0,1943.0,1943.0,1943.0,0,4,4
2016-02-05 00:00:00.000000000,1454601600000000000,1943.0,1943.0,1943.0,1943.0,0,4,4
2016-02-15 00:00:00.000000000,1455465600000000000,1943.0,1943.0,1943.0,1943.0,0,4,4
2016-02-16 00:00:00.000000000,1455552000000000000,1943.0,1943.0,1943.0,1943.0,0,4,4
2016-02-17 00:00:00.000000000,1455638400000000000,1943.0,1943.0,1943.0,1943.0,0,4,4
2016-02-18 00:00:00.000000000,1455724800000000000,1943.0,1943.0,1943.0,1943.0,0,4,4
2016-02-19 00:00:00.000000000,1455811200000000000,1943.0,1943.0,1943.0,1943.0,0,4,4
2016-02-22 00:00:00.000000000,1456070400000000000,1943.0,1943.0,1943.0,1943.0,0,4,4
2016-02-23 00:00:00.000000000,1456156800000000000,1943.0,1943.0,1943.0,1943.0,0,4,4
2016-02-24 00:00:00.000000000,1456243200000000000,1943.0,1943.0,1943.0,1943.0,0,4,4
2016-02-25 00:00:00.000000000,1456329600000000000,1943.0,1943.0,1943.0,1943.0,0,4,4
2016-02-26 00:00:00.000000000,1456416000000000000,1943.0,1943.0,1943.0,1943.0,0,4,4
2016-02-29 00:00:00.000000000,1456675200000000000,1943.0,1943.0,1943.0,1943.0,0,4,4
2016-03-01 00:00:00.000000000,1456761600000000000,1943.0,1943.0,1943.0,1943.0,0,4,4
2016-03-02 00:00:00.000000000,1456848000000000000,1943.0,1943.0,1943.0,1943.0,0,4,4
2016-03-03 00:00:00.000000000,1456934400000000000,1943.0,1943.0,1943.0,1943.0,0,4,4
2016-03-04 00:00:00.000000000,1457020800000000000,2181.0,2181.0,2181.0,2181.0,1,4,5
2016-03-07 00:00:00.000000000,1457280000000000000,2181.0,2181.0,2181.0,2181.0,0,5,5
2016-03-08 00:00:00.000000000,1457366400000000000,2265.0,2294.0,2265.0,2294.0,3,5,4
2016-03-09 00:00:00.000000000,1457452800000000000,2221.0,2221.0,2221.0,2221.0,1,4,4
2016-03-10 00:00:00.000000000,1457539200000000000,2221.0,2221.0,2221.0,2221.0,0,4,4
2016-03-11 00:00:00.000000000,1457625600000000000,2136.0,2290.0,2136.0,2290.0,3,4,4
2016-03-14 00:00:00.000000000,1457884800000000000,2290.0,2290.0,2290.0,2290.0,0,4,4
2016-03-15 00:00:00.000000000,1457971200000000000,2141.0,2215.0,2093.0,2153.0,6,4,2
2016-03-16 00:00:00.000000000,1458057600000000000,2102.0,2102.0,2102.0,2102.0,12,2,10
2016-03-17 00:00:00.000000000,1458144000000000000,2182.0,2182.0,2178.0,2178.0,11,10,1
2016-03-18 00:00:00.000000000,1458230400000000000,2178.0,2178.0,2178.0,2178.0,0,1,1
2016-03-21 00:00:00.000000000,1458489600000000000,2311.0,2311.0,2311.0,2311.0,1,1,0
2016-03-22 00:00:00.000000000,1458576000000000000,2311.0,2311.0,2311.0,2311.0,0,0,0
2016-03-23 00:00:00.000000000,1458662400000000000,2237.0,2237.0,2237.0,2237.0,1,0,1
2016-03-24 00:00:00.000000000,1458748800000000000,2308.0,2308.0,2308.0,2308.0,1,1,1
2016-03-25 00:00:00.000000000,1458835200000000000,2308.0,2308.0,2308.0,2308.0,0,1,1
2016-03-28 00:00:00.000000000,1459094400000000000,2308.0,2308.0,2308.0,2308.0,0,1,1
2016-03-29 00:00:00.000000000,1459180800000000000,2308.0,2308.0,2308.0,2308.0,0,1,1
2016-03-30 00:00:00.000000000,1459267200000000000,2308.0,2308.0,2308.0,2308.0,0,1,1
2016-03-31 00:00:00.000000000,1459353600000000000,2308.0,2308.0,2308.0,2308.0,0,1,1
2016-04-01 00:00:00.000000000,1459440000000000000,2308.0,2308.0,2308.0,2308.0,0,1,1
2016-04-05 00:00:00.000000000,1459785600000000000,2308.0,2308.0,2308.0,2308.0,0,1,1
2016-04-06 00:00:00.000000000,1459872000000000000,2308.0,2308.0,2308.0,2308.0,0,1,1
2016-04-07 00:00:00.000000000,1459958400000000000,2308.0,2308.0,2308.0,2308.0,0,1,1
2016-04-08 00:00:00.000000000,1460044800000000000,2308.0,2308.0,2308.0,2308.0,0,1,1
2016-04-11 00:00:00.000000000,1460304000000000000,2308.0,2308.0,2308.0,2308.0,0,1,1
2016-04-12 00:00:00.000000000,1460390400000000000,2361.0,2496.0,2361.0,2434.0,3,1,1
2016-04-13 00:00:00.000000000,1460476800000000000,2434.0,2434.0,2434.0,2434.0,0,1,1
2016-04-14 00:00:00.000000000,1460563200000000000,2434.0,2434.0,2434.0,2434.0,0,1,1
2016-04-15 00:00:00.000000000,1460649600000000000,2434.0,2434.0,2434.0,2434.0,0,1,1
2016-04-18 00:00:00.000000000,1460908800000000000,2434.0,2434.0,2434.0,2434.0,0,1,1
2016-04-19 00:00:00.000000000,1460995200000000000,2434.0,2434.0,2434.0,2434.0,0,1,1
2016-04-20 00:00:00.000000000,1461081600000000000,2434.0,2434.0,2434.0,2434.0,0,1,1
2016-04-21 00:00:00.000000000,1461168000000000000,2434.0,2434.0,2434.0,2434.0,0,1,1
2016-04-22 00:00:00.000000000,1461254400000000000,2434.0,2434.0,2434.0,2434.0,0,1,1
2016-04-25 00:00:00.000000000,1461513600000000000,2434.0,2434.0,2434.0,2434.0,0,1,1
2016-04-26 00:00:00.000000000,1461600000000000000,2434.0,2434.0,2434.0,2434.0,0,1,1
2016-04-27 00:00:00.000000000,1461686400000000000,2434.0,2434.0,2434.0,2434.0,0,1,1
2016-04-28 00:00:00.000000000,1461772800000000000,2611.0,2688.0,2611.0,2688.0,4,1,2
2016-04-29 00:00:00.000000000,1461859200000000000,2688.0,2688.0,2688.0,2688.0,0,2,2
2016-05-03 00:00:00.000000000,1462204800000000000,2560.0,2613.0,2500.0,2500.0,3,2,2
2016-05-04 00:00:00.000000000,1462291200000000000,2500.0,2500.0,2500.0,2500.0,0,2,2
2016-05-05 00:00:00.000000000,1462377600000000000,2500.0,2500.0,2500.0,2500.0,0,2,2
2016-05-06 00:00:00.000000000,1462464000000000000,2530.0,2542.0,2404.0,2413.0,42,2,7
2016-05-09 00:00:00.000000000,1462723200000000000,2446.0,2472.0,2332.0,2332.0,8,7,7
2016-05-10 00:00:00.000000000,1462809600000000000,2284.0,2284.0,2283.0,2283.0,4,7,3
2016-05-11 00:00:00.000000000,1462896000000000000,2283.0,2283.0,2283.0,2283.0,0,3,3
2016-05-12 00:00:00.000000000,1462982400000000000,2349.0,2349.0,2267.0,2267.0,2,3,3
2016-05-13 00:00:00.000000000,1463068800000000000,2267.0,2267.0,2267.0,2267.0,0,3,3
2016-05-16 00:00:00.000000000,1463328000000000000,2267.0,2267.0,2267.0,2267.0,0,3,3
2016-05-17 00:00:00.000000000,1463414400000000000,2267.0,2267.0,2267.0,2267.0,0,3,3
2016-05-18 00:00:00.000000000,1463500800000000000,2267.0,2267.0,2267.0,2267.0,0,3,3
2016-05-19 00:00:00.000000000,1463587200000000000,2267.0,2267.0,2267.0,2267.0,0,3,3
2016-05-20 00:00:00.000000000,1463673600000000000,2267.0,2267.0,2267.0,2267.0,0,3,3
2016-05-23 00:00:00.000000000,1463932800000000000,2267.0,2267.0,2267.0,2267.0,0,3,3
2016-05-24 00:00:00.000000000,1464019200000000000,2267.0,2267.0,2267.0,2267.0,0,3,3
2016-05-25 00:00:00.000000000,1464105600000000000,2267.0,2267.0,2267.0,2267.0,0,3,3
2016-05-26 00:00:00.000000000,1464192000000000000,2267.0,2267.0,2267.0,2267.0,0,3,3
2016-05-27 00:00:00.000000000,1464278400000000000,2320.0,2320.0,2200.0,2250.0,4,3,3
2016-05-30 00:00:00.000000000,1464537600000000000,2250.0,2250.0,2250.0,2250.0,0,3,3
2016-05-31 00:00:00.000000000,1464624000000000000,2250.0,2250.0,2250.0,2250.0,0,3,3
2016-06-01 00:00:00.000000000,1464710400000000000,2250.0,2250.0,2250.0,2250.0,0,3,3
2016-06-02 00:00:00.000000000,1464796800000000000,2250.0,2250.0,2250.0,2250.0,0,3,3
2016-06-03 00:00:00.000000000,1464883200000000000,2250.0,2250.0,2250.0,2250.0,0,3,3
2016-06-06 00:00:00.000000000,1465142400000000000,2250.0,2250.0,2250.0,2250.0,0,3,3
2016-06-07 00:00:00.000000000,1465228800000000000,2250.0,2250.0,2250.0,2250.0,0,3,3
2016-06-08 00:00:00.000000000,1465315200000000000,2304.0,2304.0,2304.0,2304.0,1,3,2
2016-06-13 00:00:00.000000000,1465747200000000000,2304.0,2304.0,2304.0,2304.0,0,2,2
2016-06-14 00:00:00.000000000,1465833600000000000,2304.0,2304.0,2304.0,2304.0,0,2,2
2016-06-15 00:00:00.000000000,1465920000000000000,2304.0,2304.0,2304.0,2304.0,0,2,2
2016-06-16 00:00:00.000000000,1466006400000000000,2304.0,2304.0,2304.0,2304.0,0,2,2
2016-06-17 00:00:00.000000000,1466092800000000000,2304.0,2304.0,2304.0,2304.0,0,2,2
2016-06-20 00:00:00.000000000,1466352000000000000,2304.0,2304.0,2304.0,2304.0,0,2,2
2016-06-21 00:00:00.000000000,1466438400000000000,2304.0,2304.0,2304.0,2304.0,0,2,2
2016-06-22 00:00:00.000000000,1466524800000000000,2304.0,2304.0,2304.0,2304.0,0,2,2
2016-06-23 00:00:00.000000000,1466611200000000000,2304.0,2304.0,2304.0,2304.0,0,2,2
2016-06-24 00:00:00.000000000,1466697600000000000,2304.0,2304.0,2304.0,2304.0,0,2,2
2016-06-27 00:00:00.000000000,1466956800000000000,2304.0,2304.0,2304.0,2304.0,0,2,2
2016-06-28 00:00:00.000000000,1467043200000000000,2351.0,2351.0,2351.0,2351.0,2,2,2
2016-06-29 00:00:00.000000000,1467129600000000000,2351.0,2351.0,2351.0,2351.0,0,2,2
2016-06-30 00:00:00.000000000,1467216000000000000,2351.0,2351.0,2351.0,2351.0,0,2,2
2016-07-01 00:00:00.000000000,1467302400000000000,2351.0,2351.0,2351.0,2351.0,0,2,2
2016-07-04 00:00:00.000000000,1467561600000000000,2351.0,2351.0,2351.0,2351.0,0,2,2
2016-07-05 00:00:00.000000000,1467648000000000000,2351.0,2351.0,2351.0,2351.0,0,2,2
2016-07-06 00:00:00.000000000,1467734400000000000,2351.0,2351.0,2351.0,2351.0,0,2,2
2016-07-07 00:00:00.000000000,1467820800000000000,2351.0,2351.0,2351.0,2351.0,0,2,2
2016-07-08 00:00:00.000000000,1467907200000000000,2464.0,2551.0,2464.0,2551.0,15,2,3
2016-07-11 00:00:00.000000000,1468166400000000000,2488.0,2488.0,2488.0,2488.0,1,3,2
2016-07-12 00:00:00.000000000,1468252800000000000,2488.0,2488.0,2488.0,2488.0,0,2,2
2016-07-13 00:00:00.000000000,1468339200000000000,2488.0,2488.0,2488.0,2488.0,0,2,2
2016-07-14 00:00:00.000000000,1468425600000000000,2488.0,2488.0,2488.0,2488.0,0,2,2
2016-07-15 00:00:00.000000000,1468512000000000000,2488.0,2488.0,2488.0,2488.0,0,2,2
2016-07-18 00:00:00.000000000,1468771200000000000,2488.0,2488.0,2488.0,2488.0,0,2,2
2016-07-19 00:00:00.000000000,1468857600000000000,2488.0,2488.0,2488.0,2488.0,0,2,2
2016-07-20 00:00:00.000000000,1468944000000000000,2488.0,2488.0,2488.0,2488.0,0,2,2
2016-07-21 00:00:00.000000000,1469030400000000000,2528.0,2528.0,2520.0,2520.0,2,2,2
2016-07-22 00:00:00.000000000,1469116800000000000,2520.0,2520.0,2520.0,2520.0,0,2,2
2016-07-25 00:00:00.000000000,1469376000000000000,2520.0,2520.0,2520.0,2520.0,0,2,2
2016-07-26 00:00:00.000000000,1469462400000000000,2520.0,2520.0,2520.0,2520.0,0,2,2
2016-07-27 00:00:00.000000000,1469548800000000000,2520.0,2520.0,2520.0,2520.0,0,2,2
2016-07-28 00:00:00.000000000,1469635200000000000,2520.0,2520.0,2520.0,2520.0,0,2,2
2016-07-29 00:00:00.000000000,1469721600000000000,2520.0,2520.0,2520.0,2520.0,0,2,2
2016-08-01 00:00:00.000000000,1469980800000000000,2520.0,2520.0,2520.0,2520.0,0,2,2
2016-08-02 00:00:00.000000000,1470067200000000000,2520.0,2520.0,2520.0,2520.0,0,2,2
2016-08-03 00:00:00.000000000,1470153600000000000,2520.0,2520.0,2520.0,2520.0,0,2,2
2016-08-04 00:00:00.000000000,1470240000000000000,2520.0,2520.0,2520.0,2520.0,0,2,2
2016-08-05 00:00:00.000000000,1470326400000000000,2587.0,2587.0,2587.0,2587.0,1,2,2
2016-08-08 00:00:00.000000000,1470585600000000000,2741.0,2741.0,2741.0,2741.0,1,2,1
2016-08-09 00:00:00.000000000,1470672000000000000,2791.0,2791.0,2685.0,2685.0,3,1,2
2016-08-10 00:00:00.000000000,1470758400000000000,2685.0,2685.0,2685.0,2685.0,0,2,2
2016-08-11 00:00:00.000000000,1470844800000000000,2721.0,2745.0,2679.0,2697.0,4,2,2
2016-08-12 00:00:00.000000000,1470931200000000000,2697.0,2697.0,2697.0,2697.0,0,2,2
2016-08-15 00:00:00.000000000,1471190400000000000,2697.0,2697.0,2697.0,2697.0,0,2,2
2016-08-16 00:00:00.000000000,1471276800000000000,2697.0,2697.0,2697.0,2697.0,0,2,2
2016-08-17 00:00:00.000000000,1471363200000000000,2702.0,2744.0,2702.0,2744.0,4,2,2
2016-08-18 00:00:00.000000000,1471449600000000000,2744.0,2744.0,2744.0,2744.0,0,2,2
2016-08-19 00:00:00.000000000,1471536000000000000,2744.0,2744.0,2744.0,2744.0,0,2,2
2016-08-22 00:00:00.000000000,1471795200000000000,2744.0,2744.0,2744.0,2744.0,0,2,2
2016-08-23 00:00:00.000000000,1471881600000000000,2744.0,2744.0,2744.0,2744.0,0,2,2
2016-08-24 00:00:00.000000000,1471968000000000000,2744.0,2744.0,2744.0,2744.0,0,2,2
2016-08-25 00:00:00.000000000,1472054400000000000,2744.0,2744.0,2744.0,2744.0,0,2,2
2016-08-26 00:00:00.000000000,1472140800000000000,2766.0,2832.0,2712.0,2712.0,9,2,7
2016-08-29 00:00:00.000000000,1472400000000000000,2742.0,2785.0,2683.0,2710.0,13,7,2
2016-08-30 00:00:00.000000000,1472486400000000000,2751.0,2781.0,2698.0,2766.0,4,2,1
