datetime,datetime_nano,DCE.j1612.open,DCE.j1612.high,DCE.j1612.low,DCE.j1612.close,DCE.j1612.volume,DCE.j1612.open_oi,DCE.j1612.close_oi
2016-01-18 10:00:00.000000000,1453082400000000000,620.0,620.0,620.0,620.0,1,0,2
2016-01-18 10:30:00.000000000,1453084200000000000,620.0,620.0,620.0,620.0,0,2,2
2016-01-18 11:00:00.000000000,1453086000000000000,620.0,620.0,620.0,620.0,0,2,2
2016-01-18 13:30:00.000000000,1453095000000000000,620.0,620.0,620.0,620.0,0,2,2
2016-01-18 14:00:00.000000000,1453096800000000000,620.0,620.0,620.0,620.0,0,2,2
2016-01-18 14:30:00.000000000,1453098600000000000,620.0,620.0,619.5,619.5,1,2,3
2016-01-18 21:00:00.000000000,1453122000000000000,619.5,619.5,619.5,619.5,0,3,3
2016-01-18 21:30:00.000000000,1453123800000000000,623.0,623.0,619.0,619.0,2,3,4
2016-01-18 22:00:00.000000000,1453125600000000000,619.0,619.0,619.0,619.0,0,4,4
2016-01-18 22:30:00.000000000,1453127400000000000,619.0,619.0,619.0,619.0,0,4,4
2016-01-18 23:00:00.000000000,1453129200000000000,619.0,619.0,619.0,619.0,0,4,4
2016-01-19 09:00:00.000000000,1453165200000000000,619.0,619.0,619.0,619.0,0,4,4
2016-01-19 09:30:00.000000000,1453167000000000000,619.0,619.0,619.0,619.0,0,4,4
2016-01-19 10:00:00.000000000,1453168800000000000,619.0,619.0,619.0,619.0,0,4,4
2016-01-19 10:30:00.000000000,1453170600000000000,619.0,619.0,619.0,619.0,0,4,4
2016-01-19 11:00:00.000000000,1453172400000000000,619.0,619.0,619.0,619.0,0,4,4
2016-01-19 13:30:00.000000000,1453181400000000000,619.0,619.0,619.0,619.0,0,4,4
2016-01-19 14:00:00.000000000,1453183200000000000,619.0,621.0,619.0,621.0,1,4,4
2016-01-19 14:30:00.000000000,1453185000000000000,621.0,621.0,621.0,621.0,0,4,4
2016-01-20 21:00:00.000000000,1453294800000000000,621.0,621.0,621.0,621.0,0,4,4
2016-01-20 21:30:00.000000000,1453296600000000000,612.0,622.0,612.0,616.5,3,4,4
2016-01-20 22:00:00.000000000,1453298400000000000,616.5,616.5,616.5,616.5,0,4,4
2016-01-20 22:30:00.000000000,1453300200000000000,616.5,616.5,616.5,616.5,0,4,4
2016-01-20 23:00:00.000000000,1453302000000000000,616.5,616.5,616.5,616.5,0,4,4
2016-01-21 09:00:00.000000000,1453338000000000000,616.5,616.5,616.5,616.5,0,4,4
2016-01-21 09:30:00.000000000,1453339800000000000,616.5,616.5,616.5,616.5,0,4,4
2016-01-21 10:00:00.000000000,1453341600000000000,616.5,616.5,616.5,616.5,0,4,4
2016-01-21 10:30:00.000000000,1453343400000000000,616.5,616.5,616.5,616.5,0,4,4
2016-01-21 11:00:00.000000000,1453345200000000000,616.5,616.5,616.5,616.5,0,4,4
2016-01-21 13:30:00.000000000,1453354200000000000,616.5,616.5,616.5,616.5,0,4,4
2016-01-21 14:00:00.000000000,1453356000000000000,616.5,616.5,616.5,616.5,0,4,4
2016-01-21 14:30:00.000000000,1453357800000000000,616.5,616.5,616.5,616.5,0,4,4
2016-01-21 21:00:00.000000000,1453381200000000000,616.5,616.5,616.5,616.5,0,4,4
2016-01-21 21:30:00.000000000,1453383000000000000,616.5,616.5,616.5,616.5,0,4,4
2016-01-21 22:00:00.000000000,1453384800000000000,616.5,616.5,616.5,616.5,0,4,4
2016-01-21 22:30:00.000000000,1453386600000000000,616.5,616.5,616.5,616.5,0,4,4
2016-01-21 23:00:00.000000000,1453388400000000000,616.5,616.5,616.5,616.5,0,4,4
2016-01-22 09:00:00.000000000,1453424400000000000,592.5,592.5,592.5,592.5,1,4,4
2016-01-22 09:30:00.000000000,1453426200000000000,592.5,592.5,592.5,592.5,0,4,4
2016-01-22 10:00:00.000000000,1453428000000000000,592.5,592.5,592.5,592.5,0,4,4
