datetime,datetime_nano,DCE.b1703.open,DCE.b1703.high,DCE.b1703.low,DCE.b1703.close,DCE.b1703.volume,DCE.b1703.open_oi,DCE.b1703.close_oi
2016-03-28 00:00:00.000000000,1459094400000000000,3449.0,3450.0,3327.0,3359.0,6,0,3
2016-03-29 00:00:00.000000000,1459180800000000000,3359.0,3359.0,3359.0,3359.0,0,3,3
2016-03-30 00:00:00.000000000,1459267200000000000,3359.0,3359.0,3359.0,3359.0,0,3,3
2016-03-31 00:00:00.000000000,1459353600000000000,3359.0,3359.0,3359.0,3359.0,0,3,3
2016-04-01 00:00:00.000000000,1459440000000000000,3359.0,3359.0,3359.0,3359.0,0,3,3
2016-04-05 00:00:00.000000000,1459785600000000000,3238.0,3245.0,3236.0,3236.0,16,3,14
2016-04-06 00:00:00.000000000,1459872000000000000,3120.0,3235.0,3120.0,3175.0,18,14,16
2016-04-07 00:00:00.000000000,1459958400000000000,3179.0,3215.0,3179.0,3201.0,9,16,12
2016-04-08 00:00:00.000000000,1460044800000000000,3236.0,3299.0,3236.0,3299.0,6,12,10
2016-04-11 00:00:00.000000000,1460304000000000000,3291.0,3296.0,3291.0,3296.0,4,10,9
2016-04-12 00:00:00.000000000,1460390400000000000,3283.0,3310.0,3283.0,3310.0,2,9,11
2016-04-13 00:00:00.000000000,1460476800000000000,3310.0,3310.0,3310.0,3310.0,0,11,11
2016-04-14 00:00:00.000000000,1460563200000000000,3359.0,3359.0,3359.0,3359.0,3,11,12
2016-04-15 00:00:00.000000000,1460649600000000000,3379.0,3380.0,3303.0,3350.0,16,12,13
2016-04-18 00:00:00.000000000,1460908800000000000,3358.0,3424.0,3343.0,3380.0,5,13,14
2016-04-19 00:00:00.000000000,1460995200000000000,3380.0,3380.0,3380.0,3380.0,0,14,14
2016-04-20 00:00:00.000000000,1461081600000000000,3409.0,3409.0,3409.0,3409.0,1,14,13
2016-04-21 00:00:00.000000000,1461168000000000000,3545.0,3545.0,3545.0,3545.0,5,13,8
2016-04-22 00:00:00.000000000,1461254400000000000,3623.0,3625.0,3571.0,3572.0,5,8,9
2016-04-25 00:00:00.000000000,1461513600000000000,3516.0,3516.0,3516.0,3516.0,1,9,9
2016-04-26 00:00:00.000000000,1461600000000000000,3516.0,3516.0,3516.0,3516.0,0,9,9
