datetime,datetime_nano,DCE.b1803.open,DCE.b1803.high,DCE.b1803.low,DCE.b1803.close,DCE.b1803.volume,DCE.b1803.open_oi,DCE.b1803.close_oi
2017-05-11 00:00:00.000000000,1494432000000000000,4379.0,4379.0,3851.0,3851.0,3,0,1
2017-05-12 00:00:00.000000000,1494518400000000000,3851.0,3851.0,3851.0,3851.0,0,1,1
2017-05-15 00:00:00.000000000,1494777600000000000,3851.0,3851.0,3851.0,3851.0,0,1,1
2017-05-16 00:00:00.000000000,1494864000000000000,3851.0,3851.0,3851.0,3851.0,0,1,1
2017-05-17 00:00:00.000000000,1494950400000000000,3851.0,3851.0,3851.0,3851.0,0,1,1
2017-05-18 00:00:00.000000000,1495036800000000000,3851.0,3851.0,3851.0,3851.0,0,1,1
2017-05-19 00:00:00.000000000,1495123200000000000,3851.0,3851.0,3851.0,3851.0,0,1,1
2017-05-22 00:00:00.000000000,1495382400000000000,3851.0,3851.0,3851.0,3851.0,0,1,1
2017-05-23 00:00:00.000000000,1495468800000000000,3851.0,3851.0,3851.0,3851.0,0,1,1
2017-05-24 00:00:00.000000000,1495555200000000000,3851.0,3851.0,3851.0,3851.0,0,1,1
2017-05-25 00:00:00.000000000,1495641600000000000,3851.0,3851.0,3851.0,3851.0,0,1,1
2017-05-26 00:00:00.000000000,1495728000000000000,3851.0,3851.0,3851.0,3851.0,0,1,1
2017-05-31 00:00:00.000000000,1496160000000000000,3851.0,3851.0,3851.0,3851.0,0,1,1
2017-06-01 00:00:00.000000000,1496246400000000000,3851.0,3851.0,3851.0,3851.0,0,1,1
2017-06-02 00:00:00.000000000,1496332800000000000,3599.0,3599.0,3599.0,3599.0,3,1,3
2017-06-05 00:00:00.000000000,1496592000000000000,3599.0,3599.0,3599.0,3599.0,0,3,3
2017-06-06 00:00:00.000000000,1496678400000000000,3599.0,3599.0,3599.0,3599.0,0,3,3
2017-06-07 00:00:00.000000000,1496764800000000000,3599.0,3599.0,3599.0,3599.0,0,3,3
2017-06-08 00:00:00.000000000,1496851200000000000,3599.0,3599.0,3599.0,3599.0,0,3,3
2017-06-09 00:00:00.000000000,1496937600000000000,3599.0,3599.0,3599.0,3599.0,0,3,3
2017-06-12 00:00:00.000000000,1497196800000000000,3599.0,3599.0,3599.0,3599.0,0,3,3
2017-06-13 00:00:00.000000000,1497283200000000000,3599.0,3599.0,3599.0,3599.0,0,3,3
2017-06-14 00:00:00.000000000,1497369600000000000,3599.0,3599.0,3599.0,3599.0,0,3,3
2017-06-15 00:00:00.000000000,1497456000000000000,3599.0,3599.0,3599.0,3599.0,0,3,3
2017-06-16 00:00:00.000000000,1497542400000000000,3599.0,3599.0,3599.0,3599.0,0,3,3
2017-06-19 00:00:00.000000000,1497801600000000000,3599.0,3599.0,3599.0,3599.0,0,3,3
2017-06-20 00:00:00.000000000,1497888000000000000,3599.0,3599.0,3599.0,3599.0,0,3,3
2017-06-21 00:00:00.000000000,1497974400000000000,3599.0,3599.0,3599.0,3599.0,0,3,3
2017-06-22 00:00:00.000000000,1498060800000000000,3599.0,3599.0,3599.0,3599.0,0,3,3
2017-06-23 00:00:00.000000000,1498147200000000000,3599.0,3599.0,3599.0,3599.0,0,3,3
2017-06-26 00:00:00.000000000,1498406400000000000,3599.0,3599.0,3599.0,3599.0,0,3,3
2017-06-27 00:00:00.000000000,1498492800000000000,3599.0,3599.0,3599.0,3599.0,0,3,3
2017-06-28 00:00:00.000000000,1498579200000000000,3599.0,3599.0,3599.0,3599.0,0,3,3
2017-06-29 00:00:00.000000000,1498665600000000000,3599.0,3599.0,3599.0,3599.0,0,3,3
2017-06-30 00:00:00.000000000,1498752000000000000,3599.0,3599.0,3599.0,3599.0,0,3,3
2017-07-03 00:00:00.000000000,1499011200000000000,3599.0,3599.0,3599.0,3599.0,0,3,3
2017-07-04 00:00:00.000000000,1499097600000000000,3599.0,3599.0,3599.0,3599.0,0,3,3
2017-07-05 00:00:00.000000000,1499184000000000000,3599.0,3599.0,3599.0,3599.0,0,3,3
2017-07-06 00:00:00.000000000,1499270400000000000,3599.0,3599.0,3599.0,3599.0,0,3,3
2017-07-07 00:00:00.000000000,1499356800000000000,3599.0,3599.0,3599.0,3599.0,0,3,3
2017-07-10 00:00:00.000000000,1499616000000000000,3599.0,3599.0,3599.0,3599.0,0,3,3
2017-07-11 00:00:00.000000000,1499702400000000000,3599.0,3599.0,3599.0,3599.0,0,3,3
2017-07-12 00:00:00.000000000,1499788800000000000,3599.0,3599.0,3599.0,3599.0,0,3,3
2017-07-13 00:00:00.000000000,1499875200000000000,3599.0,3599.0,3599.0,3599.0,0,3,3
2017-07-14 00:00:00.000000000,1499961600000000000,3599.0,3599.0,3599.0,3599.0,0,3,3
2017-07-17 00:00:00.000000000,1500220800000000000,3599.0,3599.0,3599.0,3599.0,0,3,3
2017-07-18 00:00:00.000000000,1500307200000000000,3599.0,3599.0,3599.0,3599.0,0,3,3
2017-07-19 00:00:00.000000000,1500393600000000000,3599.0,3599.0,3599.0,3599.0,0,3,3
2017-07-20 00:00:00.000000000,1500480000000000000,3599.0,3599.0,3599.0,3599.0,0,3,3
2017-07-21 00:00:00.000000000,1500566400000000000,3599.0,3599.0,3599.0,3599.0,0,3,3
2017-07-24 00:00:00.000000000,1500825600000000000,3599.0,3599.0,3599.0,3599.0,0,3,3
2017-07-25 00:00:00.000000000,1500912000000000000,3599.0,3599.0,3599.0,3599.0,0,3,3
2017-07-26 00:00:00.000000000,1500998400000000000,3599.0,3599.0,3599.0,3599.0,0,3,3
2017-07-27 00:00:00.000000000,1501084800000000000,3599.0,3599.0,3599.0,3599.0,0,3,3
2017-07-28 00:00:00.000000000,1501171200000000000,3599.0,3599.0,3599.0,3599.0,0,3,3
2017-07-31 00:00:00.000000000,1501430400000000000,3599.0,3599.0,3599.0,3599.0,0,3,3
2017-08-01 00:00:00.000000000,1501516800000000000,3599.0,3599.0,3599.0,3599.0,0,3,3
2017-08-02 00:00:00.000000000,1501603200000000000,3599.0,3599.0,3599.0,3599.0,0,3,3
2017-08-03 00:00:00.000000000,1501689600000000000,3376.0,3376.0,3376.0,3376.0,0,3,3
2017-08-04 00:00:00.000000000,1501776000000000000,3376.0,3376.0,3376.0,3376.0,0,3,3
2017-08-07 00:00:00.000000000,1502035200000000000,3278.0,3290.0,3278.0,3290.0,2,3,3
2017-08-08 00:00:00.000000000,1502121600000000000,3284.0,3284.0,3284.0,3284.0,0,3,3
2017-08-09 00:00:00.000000000,1502208000000000000,3284.0,3284.0,3284.0,3284.0,0,3,3
2017-08-10 00:00:00.000000000,1502294400000000000,3307.0,3307.0,3307.0,3307.0,0,3,3
2017-08-11 00:00:00.000000000,1502380800000000000,3307.0,3307.0,3307.0,3307.0,0,3,3
2017-08-14 00:00:00.000000000,1502640000000000000,3307.0,3307.0,3307.0,3307.0,0,3,3
2017-08-15 00:00:00.000000000,1502726400000000000,3307.0,3307.0,3307.0,3307.0,0,3,3
2017-08-16 00:00:00.000000000,1502812800000000000,3307.0,3307.0,3307.0,3307.0,0,3,3
2017-08-17 00:00:00.000000000,1502899200000000000,3307.0,3307.0,3307.0,3307.0,0,3,3
2017-08-18 00:00:00.000000000,1502985600000000000,3307.0,3307.0,3307.0,3307.0,0,3,3
2017-08-21 00:00:00.000000000,1503244800000000000,3307.0,3307.0,3307.0,3307.0,0,3,3
2017-08-22 00:00:00.000000000,1503331200000000000,3307.0,3307.0,3307.0,3307.0,0,3,3
2017-08-23 00:00:00.000000000,1503417600000000000,3307.0,3307.0,3307.0,3307.0,0,3,3
2017-08-24 00:00:00.000000000,1503504000000000000,3307.0,3307.0,3307.0,3307.0,0,3,3
2017-08-25 00:00:00.000000000,1503590400000000000,3301.0,3301.0,3300.0,3300.0,2,3,3
2017-08-28 00:00:00.000000000,1503849600000000000,3310.0,3310.0,3310.0,3310.0,0,3,3
2017-08-29 00:00:00.000000000,1503936000000000000,3310.0,3310.0,3310.0,3310.0,0,3,3
2017-08-30 00:00:00.000000000,1504022400000000000,3310.0,3310.0,3310.0,3310.0,0,3,3
2017-08-31 00:00:00.000000000,1504108800000000000,3310.0,3310.0,3310.0,3310.0,0,3,3
2017-09-01 00:00:00.000000000,1504195200000000000,3310.0,3310.0,3310.0,3310.0,0,3,3
2017-09-04 00:00:00.000000000,1504454400000000000,3312.0,3312.0,3312.0,3312.0,1,3,2
2017-09-05 00:00:00.000000000,1504540800000000000,3330.0,3330.0,3330.0,3330.0,0,2,2
2017-09-06 00:00:00.000000000,1504627200000000000,3330.0,3330.0,3330.0,3330.0,0,2,2
2017-09-07 00:00:00.000000000,1504713600000000000,3330.0,3330.0,3330.0,3330.0,0,2,2
2017-09-08 00:00:00.000000000,1504800000000000000,3330.0,3330.0,3330.0,3330.0,0,2,2
2017-09-11 00:00:00.000000000,1505059200000000000,3330.0,3330.0,3330.0,3330.0,0,2,2
2017-09-12 00:00:00.000000000,1505145600000000000,3330.0,3330.0,3330.0,3330.0,0,2,2
2017-09-13 00:00:00.000000000,1505232000000000000,3330.0,3330.0,3330.0,3330.0,0,2,2
2017-09-14 00:00:00.000000000,1505318400000000000,3330.0,3330.0,3330.0,3330.0,0,2,2
2017-09-15 00:00:00.000000000,1505404800000000000,3330.0,3330.0,3330.0,3330.0,0,2,2
2017-09-18 00:00:00.000000000,1505664000000000000,3330.0,3330.0,3330.0,3330.0,0,2,2
2017-09-19 00:00:00.000000000,1505750400000000000,3330.0,3330.0,3330.0,3330.0,0,2,2
2017-09-20 00:00:00.000000000,1505836800000000000,3330.0,3330.0,3330.0,3330.0,0,2,2
2017-09-21 00:00:00.000000000,1505923200000000000,3330.0,3330.0,3330.0,3330.0,0,2,2
2017-09-22 00:00:00.000000000,1506009600000000000,3330.0,3330.0,3330.0,3330.0,2,2,2
2017-09-25 00:00:00.000000000,1506268800000000000,3330.0,3330.0,3330.0,3330.0,0,2,2
2017-09-26 00:00:00.000000000,1506355200000000000,3405.0,3405.0,3405.0,3405.0,0,2,2
2017-09-27 00:00:00.000000000,1506441600000000000,3510.0,3510.0,3510.0,3510.0,0,2,2
2017-09-28 00:00:00.000000000,1506528000000000000,3522.0,3522.0,3522.0,3522.0,0,2,2
2017-09-29 00:00:00.000000000,1506614400000000000,3522.0,3522.0,3522.0,3522.0,0,2,2
2017-10-09 00:00:00.000000000,1507478400000000000,3522.0,3522.0,3522.0,3522.0,0,2,2
2017-10-10 00:00:00.000000000,1507564800000000000,3597.0,3597.0,3597.0,3597.0,0,2,2
2017-10-11 00:00:00.000000000,1507651200000000000,3672.0,3672.0,3672.0,3672.0,0,2,2
2017-10-12 00:00:00.000000000,1507737600000000000,3672.0,3672.0,3672.0,3672.0,0,2,2
2017-10-13 00:00:00.000000000,1507824000000000000,3672.0,3672.0,3672.0,3672.0,0,2,2
2017-10-16 00:00:00.000000000,1508083200000000000,3667.0,3667.0,3667.0,3667.0,0,2,2
2017-10-17 00:00:00.000000000,1508169600000000000,3544.0,3544.0,3544.0,3544.0,0,2,2
2017-10-18 00:00:00.000000000,1508256000000000000,3544.0,3544.0,3544.0,3544.0,0,2,2
2017-10-19 00:00:00.000000000,1508342400000000000,3544.0,3544.0,3544.0,3544.0,0,2,2
2017-10-20 00:00:00.000000000,1508428800000000000,3410.0,3410.0,3410.0,3410.0,0,2,2
2017-10-23 00:00:00.000000000,1508688000000000000,3410.0,3410.0,3410.0,3410.0,0,2,2
2017-10-24 00:00:00.000000000,1508774400000000000,3410.0,3410.0,3410.0,3410.0,0,2,2
2017-10-25 00:00:00.000000000,1508860800000000000,3410.0,3410.0,3410.0,3410.0,0,2,2
2017-10-26 00:00:00.000000000,1508947200000000000,3410.0,3410.0,3410.0,3410.0,0,2,2
