datetime,datetime_nano,DCE.b2103.open,DCE.b2103.high,DCE.b2103.low,DCE.b2103.close,DCE.b2103.volume,DCE.b2103.open_oi,DCE.b2103.close_oi
2020-03-16 00:00:00.000000000,1584288000000000000,3076.0,3076.0,3076.0,3076.0,0,0,0
2020-03-17 00:00:00.000000000,1584374400000000000,3076.0,3076.0,3076.0,3076.0,0,0,0
2020-03-18 00:00:00.000000000,1584460800000000000,3076.0,3076.0,3076.0,3076.0,0,0,0
2020-03-19 00:00:00.000000000,1584547200000000000,3076.0,3076.0,3076.0,3076.0,0,0,0
2020-03-20 00:00:00.000000000,1584633600000000000,3133.0,3133.0,3133.0,3133.0,0,0,0
2020-03-23 00:00:00.000000000,1584892800000000000,3250.0,3250.0,3250.0,3250.0,0,0,0
2020-03-24 00:00:00.000000000,1584979200000000000,3416.0,3416.0,3416.0,3416.0,1,0,1
2020-03-25 00:00:00.000000000,1585065600000000000,3454.0,3454.0,3454.0,3454.0,0,1,1
2020-03-26 00:00:00.000000000,1585152000000000000,3417.0,3417.0,3417.0,3417.0,0,1,1
2020-03-27 00:00:00.000000000,1585238400000000000,3418.0,3418.0,3418.0,3418.0,0,1,1
2020-03-30 00:00:00.000000000,1585497600000000000,3418.0,3418.0,3418.0,3418.0,0,1,1
2020-03-31 00:00:00.000000000,1585584000000000000,3369.0,3369.0,3369.0,3369.0,0,1,1
2020-04-01 00:00:00.000000000,1585670400000000000,3294.0,3294.0,3294.0,3294.0,0,1,1
2020-04-02 00:00:00.000000000,1585756800000000000,3141.0,3211.0,3141.0,3211.0,2,1,1
2020-04-03 00:00:00.000000000,1585843200000000000,3176.0,3176.0,3176.0,3176.0,0,1,1
2020-04-07 00:00:00.000000000,1586188800000000000,3176.0,3176.0,3176.0,3176.0,0,1,1
2020-04-08 00:00:00.000000000,1586275200000000000,3176.0,3176.0,3176.0,3176.0,0,1,1
2020-04-09 00:00:00.000000000,1586361600000000000,3176.0,3176.0,3176.0,3176.0,0,1,1
2020-04-10 00:00:00.000000000,1586448000000000000,3176.0,3176.0,3176.0,3176.0,0,1,1
2020-04-13 00:00:00.000000000,1586707200000000000,3176.0,3176.0,3176.0,3176.0,0,1,1
2020-04-14 00:00:00.000000000,1586793600000000000,3154.0,3154.0,3154.0,3154.0,0,1,1
2020-04-15 00:00:00.000000000,1586880000000000000,3154.0,3154.0,3154.0,3154.0,0,1,1
2020-04-16 00:00:00.000000000,1586966400000000000,3154.0,3154.0,3154.0,3154.0,0,1,1
2020-04-17 00:00:00.000000000,1587052800000000000,3150.0,3150.0,3150.0,3150.0,1,1,1
2020-04-20 00:00:00.000000000,1587312000000000000,3126.0,3126.0,3126.0,3126.0,0,1,1
2020-04-21 00:00:00.000000000,1587398400000000000,3126.0,3126.0,3126.0,3126.0,0,1,1
2020-04-22 00:00:00.000000000,1587484800000000000,3126.0,3126.0,3126.0,3126.0,0,1,1
2020-04-23 00:00:00.000000000,1587571200000000000,3126.0,3126.0,3126.0,3126.0,0,1,1
2020-04-24 00:00:00.000000000,1587657600000000000,3175.0,3175.0,3175.0,3175.0,1,1,2
2020-04-27 00:00:00.000000000,1587916800000000000,3175.0,3175.0,3175.0,3175.0,0,2,2
2020-04-28 00:00:00.000000000,1588003200000000000,3156.0,3156.0,3156.0,3156.0,0,2,2
2020-04-29 00:00:00.000000000,1588089600000000000,3156.0,3176.0,3156.0,3174.0,5,2,7
2020-04-30 00:00:00.000000000,1588176000000000000,3171.0,3171.0,3171.0,3171.0,0,7,7
2020-05-06 00:00:00.000000000,1588694400000000000,3169.0,3169.0,3169.0,3169.0,1,7,8
2020-05-07 00:00:00.000000000,1588780800000000000,3132.0,3171.0,3132.0,3170.0,9,8,14
2020-05-08 00:00:00.000000000,1588867200000000000,3168.0,3168.0,3168.0,3168.0,1,14,14
2020-05-11 00:00:00.000000000,1589126400000000000,3188.0,3188.0,3186.0,3186.0,5,14,11
2020-05-12 00:00:00.000000000,1589212800000000000,3187.0,3187.0,3187.0,3187.0,0,11,11
2020-05-13 00:00:00.000000000,1589299200000000000,3152.0,3152.0,3152.0,3152.0,5,11,12
2020-05-14 00:00:00.000000000,1589385600000000000,3130.0,3130.0,3120.0,3120.0,2,12,13
2020-05-15 00:00:00.000000000,1589472000000000000,3125.0,3125.0,3125.0,3125.0,0,13,13
2020-05-18 00:00:00.000000000,1589731200000000000,3149.0,3149.0,3149.0,3149.0,0,13,13
2020-05-19 00:00:00.000000000,1589817600000000000,3149.0,3149.0,3149.0,3149.0,0,13,13
2020-05-20 00:00:00.000000000,1589904000000000000,3138.0,3138.0,3010.0,3043.0,23,13,15
2020-05-21 00:00:00.000000000,1589990400000000000,3070.0,3070.0,3070.0,3070.0,0,15,15
2020-05-22 00:00:00.000000000,1590076800000000000,3070.0,3070.0,3070.0,3070.0,0,15,15
2020-05-25 00:00:00.000000000,1590336000000000000,3068.0,3070.0,3068.0,3070.0,2,15,15
2020-05-26 00:00:00.000000000,1590422400000000000,3070.0,3070.0,3070.0,3070.0,0,15,15
2020-05-27 00:00:00.000000000,1590508800000000000,3100.0,3100.0,3100.0,3100.0,1,15,15
2020-05-28 00:00:00.000000000,1590595200000000000,3100.0,3100.0,3100.0,3100.0,0,15,15
2020-05-29 00:00:00.000000000,1590681600000000000,3070.0,3070.0,3070.0,3070.0,1,15,15
2020-06-01 00:00:00.000000000,1590940800000000000,3100.0,3100.0,3100.0,3100.0,1,15,14
2020-06-02 00:00:00.000000000,1591027200000000000,3100.0,3100.0,3100.0,3100.0,0,14,14
2020-06-03 00:00:00.000000000,1591113600000000000,3100.0,3100.0,3100.0,3100.0,0,14,14
2020-06-04 00:00:00.000000000,1591200000000000000,3100.0,3100.0,3100.0,3100.0,0,14,14
2020-06-05 00:00:00.000000000,1591286400000000000,3129.0,3159.0,3129.0,3136.0,6,14,11
2020-06-08 00:00:00.000000000,1591545600000000000,3146.0,3146.0,3146.0,3146.0,0,11,11
2020-06-09 00:00:00.000000000,1591632000000000000,3146.0,3146.0,3146.0,3146.0,0,11,11
2020-06-10 00:00:00.000000000,1591718400000000000,3146.0,3146.0,3146.0,3146.0,0,11,11
2020-06-11 00:00:00.000000000,1591804800000000000,3146.0,3146.0,3146.0,3146.0,0,11,11
2020-06-12 00:00:00.000000000,1591891200000000000,3162.0,3162.0,3150.0,3150.0,2,11,11
2020-06-15 00:00:00.000000000,1592150400000000000,3156.0,3156.0,3156.0,3156.0,0,11,11
2020-06-16 00:00:00.000000000,1592236800000000000,3156.0,3156.0,3156.0,3156.0,0,11,11
2020-06-17 00:00:00.000000000,1592323200000000000,3155.0,3156.0,3150.0,3156.0,4,11,15
2020-06-18 00:00:00.000000000,1592409600000000000,3153.0,3153.0,3153.0,3153.0,0,15,15
2020-06-19 00:00:00.000000000,1592496000000000000,3153.0,3153.0,3153.0,3153.0,0,15,15
2020-06-22 00:00:00.000000000,1592755200000000000,3153.0,3153.0,3153.0,3153.0,0,15,15
2020-06-23 00:00:00.000000000,1592841600000000000,3183.0,3183.0,3182.0,3182.0,2,15,17
2020-06-24 00:00:00.000000000,1592928000000000000,3185.0,3185.0,3170.0,3170.0,2,17,18
2020-06-29 00:00:00.000000000,1593360000000000000,3150.0,3150.0,3148.0,3148.0,8,18,21
2020-06-30 00:00:00.000000000,1593446400000000000,3148.0,3148.0,3148.0,3148.0,2,21,20
2020-07-01 00:00:00.000000000,1593532800000000000,3148.0,3148.0,3148.0,3148.0,0,20,20
2020-07-02 00:00:00.000000000,1593619200000000000,3148.0,3148.0,3148.0,3148.0,0,20,20
2020-07-03 00:00:00.000000000,1593705600000000000,3148.0,3148.0,3148.0,3148.0,0,20,20
2020-07-06 00:00:00.000000000,1593964800000000000,3227.0,3227.0,3227.0,3227.0,0,20,20
2020-07-07 00:00:00.000000000,1594051200000000000,3221.0,3221.0,3221.0,3221.0,1,20,20
