datetime,datetime_nano,DCE.b1903.open,DCE.b1903.high,DCE.b1903.low,DCE.b1903.close,DCE.b1903.volume,DCE.b1903.open_oi,DCE.b1903.close_oi
2018-03-15 00:00:00.000000000,1521043200000000000,3379.0,3379.0,3379.0,3379.0,0,0,0
2018-03-16 00:00:00.000000000,1521129600000000000,3379.0,3379.0,3379.0,3379.0,0,0,0
2018-03-19 00:00:00.000000000,1521388800000000000,3411.0,3411.0,3411.0,3411.0,0,0,0
2018-03-20 00:00:00.000000000,1521475200000000000,3388.0,3388.0,3388.0,3388.0,0,0,0
2018-03-21 00:00:00.000000000,1521561600000000000,3388.0,3388.0,3388.0,3388.0,0,0,0
2018-03-22 00:00:00.000000000,1521648000000000000,3388.0,3388.0,3388.0,3388.0,0,0,0
2018-03-23 00:00:00.000000000,1521734400000000000,3388.0,3388.0,3388.0,3388.0,0,0,0
2018-03-26 00:00:00.000000000,1521993600000000000,3388.0,3388.0,3388.0,3388.0,0,0,0
2018-03-27 00:00:00.000000000,1522080000000000000,3361.0,3361.0,3361.0,3361.0,0,0,0
2018-03-28 00:00:00.000000000,1522166400000000000,3339.0,3339.0,3339.0,3339.0,0,0,0
2018-03-29 00:00:00.000000000,1522252800000000000,3318.0,3318.0,3318.0,3318.0,0,0,0
2018-03-30 00:00:00.000000000,1522339200000000000,3374.0,3374.0,3374.0,3374.0,0,0,0
2018-04-02 00:00:00.000000000,1522598400000000000,3453.0,3453.0,3453.0,3453.0,0,0,0
2018-04-03 00:00:00.000000000,1522684800000000000,3478.0,3478.0,3478.0,3478.0,0,0,0
2018-04-04 00:00:00.000000000,1522771200000000000,3585.0,3585.0,3585.0,3585.0,0,0,0
2018-04-09 00:00:00.000000000,1523203200000000000,3714.0,3714.0,3714.0,3714.0,0,0,0
2018-04-10 00:00:00.000000000,1523289600000000000,3714.0,3714.0,3714.0,3714.0,0,0,0
2018-04-11 00:00:00.000000000,1523376000000000000,3603.0,3603.0,3603.0,3603.0,0,0,0
2018-04-12 00:00:00.000000000,1523462400000000000,3591.0,3591.0,3591.0,3591.0,0,0,0
2018-04-13 00:00:00.000000000,1523548800000000000,3580.0,3580.0,3580.0,3580.0,0,0,0
2018-04-16 00:00:00.000000000,1523808000000000000,3549.0,3549.0,3549.0,3549.0,0,0,0
2018-04-17 00:00:00.000000000,1523894400000000000,3507.0,3507.0,3507.0,3507.0,0,0,0
2018-04-18 00:00:00.000000000,1523980800000000000,3522.0,3522.0,3522.0,3522.0,0,0,0
2018-04-19 00:00:00.000000000,1524067200000000000,3499.0,3499.0,3499.0,3499.0,0,0,0
2018-04-20 00:00:00.000000000,1524153600000000000,3507.0,3507.0,3507.0,3507.0,0,0,0
2018-04-23 00:00:00.000000000,1524412800000000000,3509.0,3509.0,3509.0,3509.0,0,0,0
2018-04-24 00:00:00.000000000,1524499200000000000,3509.0,3509.0,3509.0,3509.0,0,0,0
2018-04-25 00:00:00.000000000,1524585600000000000,3233.0,3776.0,3233.0,3735.0,8,0,1
2018-04-26 00:00:00.000000000,1524672000000000000,3534.0,3534.0,3534.0,3534.0,0,1,1
2018-04-27 00:00:00.000000000,1524758400000000000,3503.0,3503.0,3503.0,3503.0,0,1,1
2018-05-02 00:00:00.000000000,1525190400000000000,3551.0,3551.0,3551.0,3551.0,0,1,1
2018-05-03 00:00:00.000000000,1525276800000000000,3551.0,3551.0,3551.0,3551.0,0,1,1
2018-05-04 00:00:00.000000000,1525363200000000000,3551.0,3551.0,3551.0,3551.0,0,1,1
2018-05-07 00:00:00.000000000,1525622400000000000,3551.0,3551.0,3551.0,3551.0,0,1,1
2018-05-08 00:00:00.000000000,1525708800000000000,3551.0,3551.0,3551.0,3551.0,0,1,1
2018-05-09 00:00:00.000000000,1525795200000000000,3493.0,3493.0,3493.0,3493.0,1,1,0
