datetime,datetime_nano,DCE.b2301.open,DCE.b2301.high,DCE.b2301.low,DCE.b2301.close,DCE.b2301.volume,DCE.b2301.open_oi,DCE.b2301.close_oi
2022-01-18 00:00:00.000000000,1642435200000000000,4008.0,4008.0,4008.0,4008.0,0,0,0
2022-01-19 00:00:00.000000000,1642521600000000000,4008.0,4008.0,4008.0,4008.0,0,0,0
2022-01-20 00:00:00.000000000,1642608000000000000,4028.0,4028.0,4028.0,4028.0,0,0,0
2022-01-21 00:00:00.000000000,1642694400000000000,4028.0,4028.0,4028.0,4028.0,0,0,0
2022-01-24 00:00:00.000000000,1642953600000000000,4028.0,4028.0,4028.0,4028.0,0,0,0
2022-01-25 00:00:00.000000000,1643040000000000000,4028.0,4028.0,4028.0,4028.0,0,0,0
2022-01-26 00:00:00.000000000,1643126400000000000,4028.0,4028.0,4028.0,4028.0,0,0,0
2022-01-27 00:00:00.000000000,1643212800000000000,4161.0,4161.0,4141.0,4146.0,7,0,1
2022-01-28 00:00:00.000000000,1643299200000000000,4160.0,4160.0,4160.0,4160.0,1,1,1
2022-02-07 00:00:00.000000000,1644163200000000000,4371.0,4371.0,4371.0,4371.0,0,1,1
2022-02-08 00:00:00.000000000,1644249600000000000,4450.0,4450.0,4450.0,4450.0,2,1,3
2022-02-09 00:00:00.000000000,1644336000000000000,4450.0,4450.0,4262.0,4262.0,2,3,3
2022-02-10 00:00:00.000000000,1644422400000000000,4412.0,4412.0,4362.0,4362.0,2,3,3
2022-02-11 00:00:00.000000000,1644508800000000000,4380.0,4380.0,4380.0,4380.0,1,3,3
2022-02-14 00:00:00.000000000,1644768000000000000,4374.0,4374.0,4374.0,4374.0,1,3,2
2022-02-15 00:00:00.000000000,1644854400000000000,4374.0,4374.0,4310.0,4310.0,2,2,4
2022-02-16 00:00:00.000000000,1644940800000000000,4352.0,4352.0,4352.0,4352.0,1,4,5
2022-02-17 00:00:00.000000000,1645027200000000000,4372.0,4407.0,4372.0,4407.0,3,5,5
2022-02-18 00:00:00.000000000,1645113600000000000,4440.0,4440.0,4440.0,4440.0,1,5,6
2022-02-21 00:00:00.000000000,1645372800000000000,4416.0,4447.0,4406.0,4439.0,11,6,10
2022-02-22 00:00:00.000000000,1645459200000000000,4447.0,4469.0,4447.0,4455.0,11,10,18
2022-02-23 00:00:00.000000000,1645545600000000000,4492.0,4514.0,4407.0,4505.0,14,18,18
2022-02-24 00:00:00.000000000,1645632000000000000,4528.0,4700.0,4528.0,4700.0,27,18,39
2022-02-25 00:00:00.000000000,1645718400000000000,4705.0,4719.0,4547.0,4547.0,78,39,56
2022-02-28 00:00:00.000000000,1645977600000000000,4546.0,4580.0,4444.0,4572.0,30,56,63
2022-03-01 00:00:00.000000000,1646064000000000000,4548.0,4660.0,4540.0,4660.0,10,63,63
2022-03-02 00:00:00.000000000,1646150400000000000,4700.0,4719.0,4606.0,4698.0,21,63,66
2022-03-03 00:00:00.000000000,1646236800000000000,4686.0,4724.0,4599.0,4723.0,36,66,78
2022-03-04 00:00:00.000000000,1646323200000000000,4659.0,4679.0,4648.0,4649.0,13,78,76
2022-03-07 00:00:00.000000000,1646582400000000000,4700.0,4712.0,4700.0,4701.0,11,76,74
2022-03-08 00:00:00.000000000,1646668800000000000,4693.0,4719.0,4590.0,4719.0,22,74,71
2022-03-09 00:00:00.000000000,1646755200000000000,4722.0,4879.0,4715.0,4820.0,27,71,61
2022-03-10 00:00:00.000000000,1646841600000000000,4720.0,4739.0,4640.0,4739.0,14,61,54
2022-03-11 00:00:00.000000000,1646928000000000000,4747.0,4747.0,4720.0,4725.0,5,54,55
2022-03-14 00:00:00.000000000,1647187200000000000,4620.0,4705.0,4620.0,4705.0,25,55,58
2022-03-15 00:00:00.000000000,1647273600000000000,4695.0,4695.0,4654.0,4654.0,3,58,59
2022-03-16 00:00:00.000000000,1647360000000000000,4558.0,4708.0,4558.0,4681.0,6,59,57
2022-03-17 00:00:00.000000000,1647446400000000000,4686.0,4686.0,4686.0,4686.0,1,57,57
2022-03-18 00:00:00.000000000,1647532800000000000,4750.0,4778.0,4716.0,4778.0,6,57,58
2022-03-21 00:00:00.000000000,1647792000000000000,4730.0,4810.0,4730.0,4770.0,9,58,57
2022-03-22 00:00:00.000000000,1647878400000000000,4760.0,4906.0,4760.0,4906.0,14,57,63
2022-03-23 00:00:00.000000000,1647964800000000000,4954.0,4954.0,4851.0,4880.0,8,63,59
2022-03-24 00:00:00.000000000,1648051200000000000,4935.0,5000.0,4935.0,4950.0,26,59,67
2022-03-25 00:00:00.000000000,1648137600000000000,4922.0,4922.0,4900.0,4900.0,3,67,69
2022-03-28 00:00:00.000000000,1648396800000000000,4888.0,4888.0,4888.0,4888.0,1,69,70
2022-03-29 00:00:00.000000000,1648483200000000000,4828.0,4828.0,4828.0,4828.0,1,70,70
2022-03-30 00:00:00.000000000,1648569600000000000,4764.0,4789.0,4685.0,4685.0,14,70,63
2022-03-31 00:00:00.000000000,1648656000000000000,4799.0,4799.0,4692.0,4788.0,5,63,63
2022-04-01 00:00:00.000000000,1648742400000000000,4677.0,4677.0,4676.0,4676.0,3,63,64
2022-04-06 00:00:00.000000000,1649174400000000000,4699.0,4724.0,4689.0,4724.0,3,64,66
2022-04-07 00:00:00.000000000,1649260800000000000,4699.0,4701.0,4697.0,4697.0,10,66,72
2022-04-08 00:00:00.000000000,1649347200000000000,4699.0,4762.0,4698.0,4762.0,4,72,71
2022-04-11 00:00:00.000000000,1649606400000000000,4737.0,4737.0,4737.0,4737.0,0,71,71
2022-04-12 00:00:00.000000000,1649692800000000000,4767.0,4806.0,4767.0,4806.0,2,71,72
2022-04-13 00:00:00.000000000,1649779200000000000,4786.0,4786.0,4786.0,4786.0,0,72,72
2022-04-14 00:00:00.000000000,1649865600000000000,4768.0,4795.0,4768.0,4795.0,3,72,70
2022-04-15 00:00:00.000000000,1649952000000000000,4834.0,4834.0,4834.0,4834.0,2,70,71
2022-04-18 00:00:00.000000000,1650211200000000000,4790.0,4929.0,4790.0,4899.0,5,71,72
2022-04-19 00:00:00.000000000,1650297600000000000,4872.0,4963.0,4872.0,4938.0,10,72,74
2022-04-20 00:00:00.000000000,1650384000000000000,4954.0,5010.0,4950.0,4960.0,14,74,70
2022-04-21 00:00:00.000000000,1650470400000000000,4950.0,5002.0,4950.0,5002.0,16,70,71
2022-04-22 00:00:00.000000000,1650556800000000000,4985.0,5012.0,4950.0,4976.0,22,71,57
2022-04-25 00:00:00.000000000,1650816000000000000,5010.0,5018.0,4890.0,4890.0,14,57,53
2022-04-26 00:00:00.000000000,1650902400000000000,4931.0,4935.0,4931.0,4935.0,2,53,52
2022-04-27 00:00:00.000000000,1650988800000000000,4949.0,4949.0,4949.0,4949.0,0,52,52
2022-04-28 00:00:00.000000000,1651075200000000000,5003.0,5038.0,5003.0,5038.0,2,52,52
2022-04-29 00:00:00.000000000,1651161600000000000,4990.0,5059.0,4990.0,5022.0,6,52,52
2022-05-05 00:00:00.000000000,1651680000000000000,5014.0,5014.0,5014.0,5014.0,0,52,52
2022-05-06 00:00:00.000000000,1651766400000000000,4903.0,4903.0,4901.0,4901.0,3,52,52
2022-05-09 00:00:00.000000000,1652025600000000000,4817.0,4838.0,4817.0,4830.0,5,52,52
2022-05-10 00:00:00.000000000,1652112000000000000,4806.0,4869.0,4799.0,4850.0,16,52,49
2022-05-11 00:00:00.000000000,1652198400000000000,4866.0,4866.0,4837.0,4852.0,5,49,52
2022-05-12 00:00:00.000000000,1652284800000000000,4884.0,4885.0,4884.0,4885.0,3,52,50
2022-05-13 00:00:00.000000000,1652371200000000000,4885.0,4995.0,4885.0,4981.0,17,50,55
2022-05-16 00:00:00.000000000,1652630400000000000,5024.0,5080.0,5024.0,5065.0,14,55,57
2022-05-17 00:00:00.000000000,1652716800000000000,5121.0,5121.0,5083.0,5083.0,4,57,57
2022-05-18 00:00:00.000000000,1652803200000000000,5050.0,5073.0,5050.0,5062.0,6,57,57
2022-05-19 00:00:00.000000000,1652889600000000000,5062.0,5062.0,5040.0,5057.0,5,57,60
2022-05-20 00:00:00.000000000,1652976000000000000,5047.0,5098.0,5044.0,5091.0,15,60,65
2022-05-23 00:00:00.000000000,1653235200000000000,5095.0,5136.0,5095.0,5121.0,10,65,71
2022-05-24 00:00:00.000000000,1653321600000000000,5099.0,5099.0,5050.0,5068.0,34,71,65
2022-05-25 00:00:00.000000000,1653408000000000000,5100.0,5107.0,5100.0,5107.0,10,65,62
2022-05-26 00:00:00.000000000,1653494400000000000,5037.0,5076.0,5037.0,5076.0,7,62,67
2022-05-27 00:00:00.000000000,1653580800000000000,5120.0,5173.0,5120.0,5172.0,27,67,78
2022-05-30 00:00:00.000000000,1653840000000000000,5172.0,5172.0,5149.0,5150.0,13,78,80
2022-05-31 00:00:00.000000000,1653926400000000000,5150.0,5173.0,5150.0,5168.0,10,80,82
2022-06-01 00:00:00.000000000,1654012800000000000,5152.0,5152.0,5087.0,5087.0,19,82,74
2022-06-02 00:00:00.000000000,1654099200000000000,5105.0,5105.0,5105.0,5105.0,1,74,75
2022-06-06 00:00:00.000000000,1654444800000000000,5125.0,5140.0,5125.0,5140.0,2,75,77
2022-06-07 00:00:00.000000000,1654531200000000000,5132.0,5132.0,5132.0,5132.0,2,77,79
2022-06-08 00:00:00.000000000,1654617600000000000,5147.0,5235.0,5119.0,5198.0,25,79,84
2022-06-09 00:00:00.000000000,1654704000000000000,5206.0,5215.0,5179.0,5180.0,19,84,83
2022-06-10 00:00:00.000000000,1654790400000000000,5182.0,5226.0,5170.0,5206.0,16,83,87
2022-06-13 00:00:00.000000000,1655049600000000000,5209.0,5209.0,5106.0,5126.0,45,87,86
2022-06-14 00:00:00.000000000,1655136000000000000,5121.0,5121.0,5064.0,5090.0,7,86,86
2022-06-15 00:00:00.000000000,1655222400000000000,5079.0,5079.0,5057.0,5057.0,10,86,82
2022-06-16 00:00:00.000000000,1655308800000000000,5047.0,5106.0,5045.0,5045.0,16,82,79
2022-06-17 00:00:00.000000000,1655395200000000000,5023.0,5096.0,5023.0,5074.0,21,79,79
2022-06-20 00:00:00.000000000,1655654400000000000,5066.0,5066.0,5002.0,5002.0,5,79,79
2022-06-21 00:00:00.000000000,1655740800000000000,4926.0,4959.0,4895.0,4895.0,33,79,95
2022-06-22 00:00:00.000000000,1655827200000000000,4873.0,4939.0,4788.0,4792.0,20,95,94
2022-06-23 00:00:00.000000000,1655913600000000000,4744.0,4782.0,4609.0,4615.0,43,94,96
2022-06-24 00:00:00.000000000,1656000000000000000,4656.0,4690.0,4591.0,4593.0,27,96,94
2022-06-27 00:00:00.000000000,1656259200000000000,4580.0,4644.0,4562.0,4630.0,37,94,93
2022-06-28 00:00:00.000000000,1656345600000000000,4668.0,4756.0,4649.0,4756.0,59,93,92
2022-06-29 00:00:00.000000000,1656432000000000000,4729.0,4774.0,4688.0,4710.0,38,92,93
2022-06-30 00:00:00.000000000,1656518400000000000,4720.0,4720.0,4711.0,4716.0,13,93,93
2022-07-01 00:00:00.000000000,1656604800000000000,4668.0,4677.0,4400.0,4548.0,524,93,169
2022-07-04 00:00:00.000000000,1656864000000000000,4431.0,4463.0,4347.0,4461.0,383,169,235
2022-07-05 00:00:00.000000000,1656950400000000000,4421.0,4447.0,4342.0,4342.0,34,235,236
2022-07-06 00:00:00.000000000,1657036800000000000,4290.0,4315.0,4134.0,4260.0,385,236,234
2022-07-07 00:00:00.000000000,1657123200000000000,4284.0,4390.0,4236.0,4306.0,105,234,235
2022-07-08 00:00:00.000000000,1657209600000000000,4384.0,4435.0,4375.0,4395.0,18,235,237
2022-07-11 00:00:00.000000000,1657468800000000000,4520.0,4520.0,4447.0,4464.0,242,237,243
2022-07-12 00:00:00.000000000,1657555200000000000,4443.0,4486.0,4438.0,4438.0,26,243,237
2022-07-13 00:00:00.000000000,1657641600000000000,4372.0,4391.0,4254.0,4321.0,132,237,226
2022-07-14 00:00:00.000000000,1657728000000000000,4270.0,4384.0,4261.0,4365.0,137,226,225
2022-07-15 00:00:00.000000000,1657814400000000000,4365.0,4387.0,4264.0,4332.0,41,225,221
2022-07-18 00:00:00.000000000,1658073600000000000,4374.0,4415.0,4308.0,4414.0,438,221,231
2022-07-19 00:00:00.000000000,1658160000000000000,4462.0,4462.0,4403.0,4405.0,41,231,237
2022-07-20 00:00:00.000000000,1658246400000000000,4358.0,4393.0,4320.0,4343.0,111,237,260
2022-07-21 00:00:00.000000000,1658332800000000000,4343.0,4354.0,4310.0,4346.0,27,260,262
2022-07-22 00:00:00.000000000,1658419200000000000,4288.0,4333.0,4262.0,4265.0,55,262,261
2022-07-25 00:00:00.000000000,1658678400000000000,4310.0,4377.0,4290.0,4310.0,71,261,257
2022-07-26 00:00:00.000000000,1658764800000000000,4370.0,4425.0,4331.0,4418.0,51,257,256
2022-07-27 00:00:00.000000000,1658851200000000000,4412.0,4427.0,4378.0,4423.0,55,256,253
2022-07-28 00:00:00.000000000,1658937600000000000,4453.0,4538.0,4448.0,4538.0,72,253,257
2022-07-29 00:00:00.000000000,1659024000000000000,4538.0,4580.0,4497.0,4570.0,41,257,258
2022-08-01 00:00:00.000000000,1659283200000000000,4638.0,4686.0,4536.0,4548.0,69,258,255
2022-08-02 00:00:00.000000000,1659369600000000000,4538.0,4590.0,4460.0,4484.0,94,255,258
