datetime,datetime_nano,DCE.b1707.open,DCE.b1707.high,DCE.b1707.low,DCE.b1707.close,DCE.b1707.volume,DCE.b1707.open_oi,DCE.b1707.close_oi
2016-07-29 21:00:00.000000000,1469797200000000000,4070.0,4070.0,3850.0,3850.0,2,0,1
2016-07-29 22:00:00.000000000,1469800800000000000,3850.0,3850.0,3850.0,3850.0,0,1,1
2016-07-29 23:00:00.000000000,1469804400000000000,3850.0,3899.0,3850.0,3899.0,1,1,1
2016-08-01 09:00:00.000000000,1470013200000000000,3899.0,3899.0,3899.0,3899.0,0,1,1
2016-08-01 10:00:00.000000000,1470016800000000000,3899.0,3899.0,3899.0,3899.0,0,1,1
2016-08-01 11:00:00.000000000,1470020400000000000,3899.0,3899.0,3899.0,3899.0,0,1,1
2016-08-01 13:00:00.000000000,1470027600000000000,3899.0,3899.0,3899.0,3899.0,0,1,1
2016-08-01 14:00:00.000000000,1470031200000000000,3899.0,3899.0,3899.0,3899.0,0,1,1
2016-08-11 21:00:00.000000000,1470920400000000000,3793.0,4050.0,3793.0,4050.0,12,1,1
2016-08-11 22:00:00.000000000,1470924000000000000,4050.0,4050.0,4050.0,4050.0,0,1,1
2016-08-11 23:00:00.000000000,1470927600000000000,4050.0,4050.0,4050.0,4050.0,0,1,1
2016-08-12 09:00:00.000000000,1470963600000000000,4050.0,4050.0,4050.0,4050.0,0,1,1
2016-08-12 10:00:00.000000000,1470967200000000000,4050.0,4050.0,4050.0,4050.0,0,1,1
2016-08-12 11:00:00.000000000,1470970800000000000,4050.0,4050.0,4050.0,4050.0,0,1,1
2016-08-12 13:00:00.000000000,1470978000000000000,4050.0,4050.0,4050.0,4050.0,0,1,1
2016-08-12 14:00:00.000000000,1470981600000000000,4050.0,4050.0,4050.0,4050.0,0,1,1
2016-08-12 21:00:00.000000000,1471006800000000000,4050.0,4050.0,4050.0,4050.0,0,1,1
2016-08-12 22:00:00.000000000,1471010400000000000,4050.0,4050.0,4050.0,4050.0,0,1,1
2016-08-12 23:00:00.000000000,1471014000000000000,4050.0,4050.0,4050.0,4050.0,0,1,1
2016-08-15 09:00:00.000000000,1471222800000000000,4050.0,4050.0,4050.0,4050.0,0,1,1
2016-08-15 10:00:00.000000000,1471226400000000000,4050.0,4050.0,4050.0,4050.0,0,1,1
2016-08-15 11:00:00.000000000,1471230000000000000,4050.0,4050.0,4050.0,4050.0,0,1,1
2016-08-15 13:00:00.000000000,1471237200000000000,4050.0,4050.0,4050.0,4050.0,0,1,1
2016-08-15 14:00:00.000000000,1471240800000000000,4076.0,4076.0,3855.0,3855.0,2,1,0
