datetime,datetime_nano,SHFE.hc1608.open,SHFE.hc1608.high,SHFE.hc1608.low,SHFE.hc1608.close,SHFE.hc1608.volume,SHFE.hc1608.open_oi,SHFE.hc1608.close_oi
2016-01-07 14:00:00.000000000,1452146400000000000,2015.0,2018.0,2015.0,2018.0,5,0,5
2016-01-07 21:00:00.000000000,1452171600000000000,1915.0,1916.0,1915.0,1916.0,9,5,7
2016-01-07 22:00:00.000000000,1452175200000000000,1916.0,1916.0,1916.0,1916.0,0,7,7
2016-01-07 23:00:00.000000000,1452178800000000000,1916.0,1916.0,1916.0,1916.0,0,7,7
2016-01-08 00:00:00.000000000,1452182400000000000,1916.0,1988.0,1916.0,1988.0,1,7,7
2016-01-08 09:00:00.000000000,1452214800000000000,1988.0,1988.0,1916.0,1916.0,8,7,0
2016-01-08 10:00:00.000000000,1452218400000000000,1916.0,1916.0,1916.0,1916.0,0,0,0
2016-01-08 11:00:00.000000000,1452222000000000000,1916.0,1916.0,1916.0,1916.0,0,0,0
2016-01-08 13:00:00.000000000,1452229200000000000,1916.0,1916.0,1916.0,1916.0,0,0,0
2016-01-08 14:00:00.000000000,1452232800000000000,1916.0,1916.0,1916.0,1916.0,0,0,0
2016-01-26 21:00:00.000000000,1453813200000000000,1916.0,1916.0,1916.0,1916.0,0,0,0
2016-01-26 22:00:00.000000000,1453816800000000000,1916.0,1916.0,1916.0,1916.0,0,0,0
2016-01-26 23:00:00.000000000,1453820400000000000,1916.0,1916.0,1916.0,1916.0,0,0,0
2016-01-27 00:00:00.000000000,1453824000000000000,1916.0,1916.0,1916.0,1916.0,0,0,0
2016-01-27 09:00:00.000000000,1453856400000000000,1916.0,1916.0,1916.0,1916.0,0,0,0
2016-01-27 10:00:00.000000000,1453860000000000000,1916.0,1916.0,1916.0,1916.0,0,0,0
2016-01-27 11:00:00.000000000,1453863600000000000,1916.0,1916.0,1916.0,1916.0,0,0,0
2016-01-27 13:00:00.000000000,1453870800000000000,1916.0,1916.0,1916.0,1916.0,0,0,0
2016-01-27 14:00:00.000000000,1453874400000000000,2017.0,2017.0,2017.0,2017.0,1,0,1
2016-01-29 21:00:00.000000000,1454072400000000000,2017.0,2017.0,2017.0,2017.0,0,1,1
2016-01-29 22:00:00.000000000,1454076000000000000,1994.0,2026.0,1987.0,2026.0,6,1,5
2016-01-29 23:00:00.000000000,1454079600000000000,2026.0,2026.0,2026.0,2026.0,0,5,5
2016-01-30 00:00:00.000000000,1454083200000000000,2026.0,2026.0,2025.0,2025.0,1,5,5
2016-02-01 09:00:00.000000000,1454288400000000000,2025.0,2025.0,2025.0,2025.0,0,5,5
2016-02-01 10:00:00.000000000,1454292000000000000,2025.0,2025.0,2000.0,2000.0,1,5,5
2016-02-01 11:00:00.000000000,1454295600000000000,2000.0,2000.0,2000.0,2000.0,0,5,5
2016-02-01 13:00:00.000000000,1454302800000000000,2000.0,2000.0,2000.0,2000.0,0,5,5
2016-02-01 14:00:00.000000000,1454306400000000000,2000.0,2000.0,2000.0,2000.0,0,5,5
2016-02-02 21:00:00.000000000,1454418000000000000,2000.0,2000.0,2000.0,2000.0,0,5,5
2016-02-02 22:00:00.000000000,1454421600000000000,2000.0,2000.0,2000.0,2000.0,0,5,5
2016-02-02 23:00:00.000000000,1454425200000000000,2000.0,2000.0,2000.0,2000.0,0,5,5
2016-02-03 00:00:00.000000000,1454428800000000000,2000.0,2000.0,2000.0,2000.0,0,5,5
2016-02-03 09:00:00.000000000,1454461200000000000,2000.0,2000.0,2000.0,2000.0,0,5,5
2016-02-03 10:00:00.000000000,1454464800000000000,1985.0,1985.0,1985.0,1985.0,5,5,5
2016-02-03 11:00:00.000000000,1454468400000000000,1985.0,1987.0,1985.0,1987.0,1,5,5
2016-02-03 13:00:00.000000000,1454475600000000000,1987.0,1987.0,1987.0,1987.0,0,5,5
2016-02-03 14:00:00.000000000,1454479200000000000,1987.0,1987.0,1987.0,1987.0,0,5,5
2016-02-15 21:00:00.000000000,1455541200000000000,2080.0,2080.0,2080.0,2080.0,1,5,5
2016-02-15 22:00:00.000000000,1455544800000000000,2080.0,2080.0,2080.0,2080.0,0,5,5
2016-02-15 23:00:00.000000000,1455548400000000000,2080.0,2080.0,2080.0,2080.0,0,5,5
2016-02-16 00:00:00.000000000,1455552000000000000,2080.0,2080.0,2080.0,2080.0,0,5,5
2016-02-16 09:00:00.000000000,1455584400000000000,2080.0,2080.0,2080.0,2080.0,0,5,5
2016-02-16 10:00:00.000000000,1455588000000000000,2080.0,2080.0,2080.0,2080.0,0,5,5
2016-02-16 11:00:00.000000000,1455591600000000000,2080.0,2080.0,2080.0,2080.0,0,5,5
2016-02-16 13:00:00.000000000,1455598800000000000,2080.0,2080.0,2080.0,2080.0,0,5,5
2016-02-16 14:00:00.000000000,1455602400000000000,2080.0,2080.0,2080.0,2080.0,0,5,5
2016-02-18 21:00:00.000000000,1455800400000000000,2080.0,2080.0,2080.0,2080.0,0,5,5
2016-02-18 22:00:00.000000000,1455804000000000000,2080.0,2080.0,2080.0,2080.0,0,5,5
2016-02-18 23:00:00.000000000,1455807600000000000,2080.0,2080.0,2080.0,2080.0,0,5,5
2016-02-19 00:00:00.000000000,1455811200000000000,2080.0,2080.0,2080.0,2080.0,0,5,5
2016-02-19 09:00:00.000000000,1455843600000000000,2080.0,2080.0,2080.0,2080.0,0,5,5
2016-02-19 10:00:00.000000000,1455847200000000000,2080.0,2080.0,2080.0,2080.0,0,5,5
2016-02-19 11:00:00.000000000,1455850800000000000,2053.0,2053.0,2053.0,2053.0,3,5,6
2016-02-19 13:00:00.000000000,1455858000000000000,2053.0,2053.0,2053.0,2053.0,0,6,6
2016-02-19 14:00:00.000000000,1455861600000000000,2053.0,2069.0,2053.0,2069.0,2,6,6
2016-02-22 21:00:00.000000000,1456146000000000000,2069.0,2069.0,2069.0,2069.0,0,6,6
2016-02-22 22:00:00.000000000,1456149600000000000,2069.0,2069.0,2069.0,2069.0,0,6,6
2016-02-22 23:00:00.000000000,1456153200000000000,2069.0,2069.0,2069.0,2069.0,0,6,6
2016-02-23 00:00:00.000000000,1456156800000000000,2069.0,2069.0,2069.0,2069.0,0,6,6
2016-02-23 09:00:00.000000000,1456189200000000000,2060.0,2143.0,2060.0,2143.0,5,6,5
2016-02-23 10:00:00.000000000,1456192800000000000,2143.0,2143.0,2143.0,2143.0,0,5,5
2016-02-23 11:00:00.000000000,1456196400000000000,2143.0,2143.0,2143.0,2143.0,0,5,5
2016-02-23 13:00:00.000000000,1456203600000000000,2143.0,2143.0,2143.0,2143.0,0,5,5
2016-02-23 14:00:00.000000000,1456207200000000000,2143.0,2143.0,2033.0,2053.0,3,5,5
2016-02-29 21:00:00.000000000,1456750800000000000,2150.0,2150.0,2150.0,2150.0,2,5,5
2016-02-29 22:00:00.000000000,1456754400000000000,2150.0,2150.0,2150.0,2150.0,0,5,5
2016-02-29 23:00:00.000000000,1456758000000000000,2150.0,2150.0,2150.0,2150.0,0,5,5
2016-03-01 00:00:00.000000000,1456761600000000000,2150.0,2150.0,2150.0,2150.0,0,5,5
2016-03-01 09:00:00.000000000,1456794000000000000,2150.0,2150.0,2150.0,2150.0,0,5,5
2016-03-01 10:00:00.000000000,1456797600000000000,2150.0,2150.0,2150.0,2150.0,0,5,5
2016-03-01 11:00:00.000000000,1456801200000000000,2150.0,2150.0,2150.0,2150.0,0,5,5
2016-03-01 13:00:00.000000000,1456808400000000000,2150.0,2150.0,2140.0,2140.0,2,5,5
2016-03-01 14:00:00.000000000,1456812000000000000,2140.0,2171.0,2140.0,2171.0,5,5,4
2016-03-01 21:00:00.000000000,1456837200000000000,2171.0,2171.0,2171.0,2171.0,0,4,4
2016-03-01 22:00:00.000000000,1456840800000000000,2171.0,2171.0,2171.0,2171.0,0,4,4
2016-03-01 23:00:00.000000000,1456844400000000000,2171.0,2171.0,2171.0,2171.0,0,4,4
2016-03-02 00:00:00.000000000,1456848000000000000,2171.0,2171.0,2171.0,2171.0,0,4,4
2016-03-02 09:00:00.000000000,1456880400000000000,2171.0,2171.0,2171.0,2171.0,0,4,4
2016-03-02 10:00:00.000000000,1456884000000000000,2171.0,2171.0,2171.0,2171.0,0,4,4
2016-03-02 11:00:00.000000000,1456887600000000000,2171.0,2171.0,2171.0,2171.0,0,4,4
2016-03-02 13:00:00.000000000,1456894800000000000,2171.0,2171.0,2171.0,2171.0,0,4,4
2016-03-02 14:00:00.000000000,1456898400000000000,2212.0,2212.0,2110.0,2210.0,7,4,3
2016-03-14 21:00:00.000000000,1457960400000000000,2210.0,2210.0,2210.0,2210.0,0,3,3
2016-03-14 22:00:00.000000000,1457964000000000000,2210.0,2210.0,2210.0,2210.0,0,3,3
2016-03-14 23:00:00.000000000,1457967600000000000,2210.0,2210.0,2210.0,2210.0,0,3,3
2016-03-15 00:00:00.000000000,1457971200000000000,2210.0,2210.0,2210.0,2210.0,0,3,3
2016-03-15 09:00:00.000000000,1458003600000000000,2210.0,2210.0,2210.0,2210.0,0,3,3
2016-03-15 10:00:00.000000000,1458007200000000000,2105.0,2130.0,2105.0,2130.0,5,3,1
2016-03-15 11:00:00.000000000,1458010800000000000,2130.0,2130.0,2130.0,2130.0,0,1,1
2016-03-15 13:00:00.000000000,1458018000000000000,2130.0,2130.0,2130.0,2130.0,0,1,1
2016-03-15 14:00:00.000000000,1458021600000000000,2130.0,2130.0,2130.0,2130.0,0,1,1
2016-03-16 21:00:00.000000000,1458133200000000000,2130.0,2130.0,2130.0,2130.0,0,1,1
2016-03-16 22:00:00.000000000,1458136800000000000,2130.0,2130.0,2130.0,2130.0,0,1,1
2016-03-16 23:00:00.000000000,1458140400000000000,2130.0,2130.0,2130.0,2130.0,0,1,1
2016-03-17 00:00:00.000000000,1458144000000000000,2130.0,2130.0,2130.0,2130.0,0,1,1
2016-03-17 09:00:00.000000000,1458176400000000000,2220.0,2220.0,2220.0,2220.0,1,1,0
2016-03-17 10:00:00.000000000,1458180000000000000,2220.0,2220.0,2220.0,2220.0,0,0,0
2016-03-17 11:00:00.000000000,1458183600000000000,2220.0,2220.0,2220.0,2220.0,0,0,0
2016-03-17 13:00:00.000000000,1458190800000000000,2220.0,2220.0,2220.0,2220.0,0,0,0
2016-03-17 14:00:00.000000000,1458194400000000000,2220.0,2220.0,2220.0,2220.0,0,0,0
2016-03-25 21:00:00.000000000,1458910800000000000,2220.0,2220.0,2220.0,2220.0,0,0,0
2016-03-25 22:00:00.000000000,1458914400000000000,2220.0,2220.0,2220.0,2220.0,0,0,0
2016-03-25 23:00:00.000000000,1458918000000000000,2220.0,2220.0,2220.0,2220.0,0,0,0
2016-03-26 00:00:00.000000000,1458921600000000000,2220.0,2220.0,2220.0,2220.0,0,0,0
2016-03-28 09:00:00.000000000,1459126800000000000,2220.0,2220.0,2220.0,2220.0,0,0,0
2016-03-28 10:00:00.000000000,1459130400000000000,2220.0,2220.0,2220.0,2220.0,0,0,0
2016-03-28 11:00:00.000000000,1459134000000000000,2220.0,2220.0,2220.0,2220.0,0,0,0
2016-03-28 13:00:00.000000000,1459141200000000000,2220.0,2220.0,2220.0,2220.0,0,0,0
2016-03-28 14:00:00.000000000,1459144800000000000,2318.0,2318.0,2318.0,2318.0,2,0,2
2016-04-12 21:00:00.000000000,1460466000000000000,2482.0,2482.0,2482.0,2482.0,2,2,1
2016-04-12 22:00:00.000000000,1460469600000000000,2482.0,2482.0,2482.0,2482.0,0,1,1
2016-04-12 23:00:00.000000000,1460473200000000000,2482.0,2482.0,2482.0,2482.0,0,1,1
2016-04-13 00:00:00.000000000,1460476800000000000,2482.0,2482.0,2482.0,2482.0,0,1,1
2016-04-13 09:00:00.000000000,1460509200000000000,2482.0,2482.0,2482.0,2482.0,0,1,1
2016-04-13 10:00:00.000000000,1460512800000000000,2482.0,2482.0,2482.0,2482.0,0,1,1
2016-04-13 11:00:00.000000000,1460516400000000000,2482.0,2482.0,2482.0,2482.0,0,1,1
2016-04-13 13:00:00.000000000,1460523600000000000,2482.0,2482.0,2482.0,2482.0,0,1,1
2016-04-13 14:00:00.000000000,1460527200000000000,2482.0,2482.0,2482.0,2482.0,0,1,1
2016-04-13 21:00:00.000000000,1460552400000000000,2482.0,2482.0,2482.0,2482.0,0,1,1
2016-04-13 22:00:00.000000000,1460556000000000000,2482.0,2482.0,2482.0,2482.0,0,1,1
2016-04-13 23:00:00.000000000,1460559600000000000,2482.0,2482.0,2482.0,2482.0,0,1,1
2016-04-14 00:00:00.000000000,1460563200000000000,2482.0,2482.0,2482.0,2482.0,0,1,1
2016-04-14 09:00:00.000000000,1460595600000000000,2482.0,2482.0,2482.0,2482.0,0,1,1
2016-04-14 10:00:00.000000000,1460599200000000000,2482.0,2482.0,2482.0,2482.0,0,1,1
2016-04-14 11:00:00.000000000,1460602800000000000,2482.0,2482.0,2482.0,2482.0,0,1,1
2016-04-14 13:00:00.000000000,1460610000000000000,2531.0,2531.0,2531.0,2531.0,1,1,0
2016-04-14 14:00:00.000000000,1460613600000000000,2531.0,2531.0,2531.0,2531.0,0,0,0
2016-04-15 21:00:00.000000000,1460725200000000000,2574.0,2605.0,2574.0,2605.0,38,0,38
2016-04-15 22:00:00.000000000,1460728800000000000,2605.0,2605.0,2605.0,2605.0,0,38,38
2016-04-15 23:00:00.000000000,1460732400000000000,2605.0,2605.0,2605.0,2605.0,0,38,38
2016-04-16 00:00:00.000000000,1460736000000000000,2605.0,2605.0,2605.0,2605.0,0,38,38
