datetime,datetime_nano,DCE.i2209.open,DCE.i2209.high,DCE.i2209.low,DCE.i2209.close,DCE.i2209.volume,DCE.i2209.open_oi,DCE.i2209.close_oi
2021-09-14 21:00:00.000000000,1631624400000000000,665.0,665.0,652.5,656.0,63,0,52
2021-09-14 21:05:00.000000000,1631624700000000000,656.0,665.0,653.0,665.0,64,52,98
2021-09-14 21:10:00.000000000,1631625000000000000,665.0,665.0,659.5,660.0,65,98,151
2021-09-14 21:15:00.000000000,1631625300000000000,660.0,663.0,660.0,660.5,46,151,184
2021-09-14 21:20:00.000000000,1631625600000000000,660.5,661.0,659.0,660.0,56,184,235
2021-09-14 21:25:00.000000000,1631625900000000000,660.0,661.0,658.5,658.5,83,235,314
2021-09-14 21:30:00.000000000,1631626200000000000,658.5,659.5,656.5,659.0,106,314,412
2021-09-14 21:35:00.000000000,1631626500000000000,659.0,660.0,655.5,660.0,76,412,480
2021-09-14 21:40:00.000000000,1631626800000000000,660.0,660.5,658.0,658.0,30,480,502
2021-09-14 21:45:00.000000000,1631627100000000000,658.0,659.0,656.0,656.0,30,502,528
2021-09-14 21:50:00.000000000,1631627400000000000,656.0,657.5,654.0,654.0,77,528,600
2021-09-14 21:55:00.000000000,1631627700000000000,654.0,658.5,651.5,653.0,37,600,622
2021-09-14 22:00:00.000000000,1631628000000000000,653.0,654.5,641.0,647.0,124,622,731
2021-09-14 22:05:00.000000000,1631628300000000000,647.0,650.0,641.5,648.0,49,731,759
2021-09-14 22:10:00.000000000,1631628600000000000,648.0,649.0,646.0,646.5,48,759,796
2021-09-14 22:15:00.000000000,1631628900000000000,646.5,651.5,638.0,640.0,187,796,972
2021-09-14 22:20:00.000000000,1631629200000000000,640.0,640.0,636.0,636.0,134,972,1094
2021-09-14 22:25:00.000000000,1631629500000000000,636.0,639.5,633.0,636.5,65,1094,1148
2021-09-14 22:30:00.000000000,1631629800000000000,636.5,639.0,635.0,636.5,58,1148,1191
2021-09-14 22:35:00.000000000,1631630100000000000,636.5,637.5,634.5,634.5,133,1191,1319
2021-09-14 22:40:00.000000000,1631630400000000000,634.5,636.0,632.0,633.0,46,1319,1351
2021-09-14 22:45:00.000000000,1631630700000000000,633.0,634.5,633.0,633.5,47,1351,1392
2021-09-14 22:50:00.000000000,1631631000000000000,633.5,637.0,633.0,635.0,29,1392,1412
2021-09-14 22:55:00.000000000,1631631300000000000,635.0,636.0,634.5,636.0,30,1412,1420
2021-09-15 09:00:00.000000000,1631667600000000000,636.0,640.0,636.0,638.0,66,1420,1447
2021-09-15 09:05:00.000000000,1631667900000000000,638.0,638.5,635.0,636.5,38,1447,1481
2021-09-15 09:10:00.000000000,1631668200000000000,636.5,637.0,636.0,636.0,23,1481,1503
2021-09-15 09:15:00.000000000,1631668500000000000,636.0,637.0,635.0,635.5,30,1503,1529
2021-09-15 09:20:00.000000000,1631668800000000000,635.5,637.0,635.0,636.5,81,1529,1603
2021-09-15 09:25:00.000000000,1631669100000000000,636.5,636.5,633.0,633.5,46,1603,1635
2021-09-15 09:30:00.000000000,1631669400000000000,633.5,634.5,630.5,632.0,70,1635,1680
2021-09-15 09:35:00.000000000,1631669700000000000,632.0,633.5,632.0,633.5,21,1680,1686
2021-09-15 09:40:00.000000000,1631670000000000000,633.5,634.5,633.0,634.0,14,1686,1694
2021-09-15 09:45:00.000000000,1631670300000000000,634.0,635.0,633.5,634.5,13,1694,1701
2021-09-15 09:50:00.000000000,1631670600000000000,634.5,635.0,630.0,630.0,114,1701,1810
2021-09-15 09:55:00.000000000,1631670900000000000,630.0,632.0,630.0,632.0,6,1810,1813
2021-09-15 10:00:00.000000000,1631671200000000000,632.0,632.0,628.0,629.0,65,1813,1856
2021-09-15 10:05:00.000000000,1631671500000000000,629.0,629.0,627.0,627.0,112,1856,1953
2021-09-15 10:10:00.000000000,1631671800000000000,627.0,627.0,625.5,627.0,99,1953,2037
2021-09-15 10:30:00.000000000,1631673000000000000,627.0,629.0,627.0,628.5,61,2037,2074
2021-09-15 10:35:00.000000000,1631673300000000000,628.5,628.5,626.5,626.5,24,2074,2094
2021-09-15 10:40:00.000000000,1631673600000000000,626.5,628.5,626.5,627.0,23,2094,2095
2021-09-15 10:45:00.000000000,1631673900000000000,627.0,630.0,627.0,629.5,103,2095,2177
2021-09-15 10:50:00.000000000,1631674200000000000,629.5,631.0,627.5,627.5,109,2177,2225
2021-09-15 10:55:00.000000000,1631674500000000000,627.5,629.0,627.0,628.5,87,2225,2304
2021-09-15 11:00:00.000000000,1631674800000000000,628.5,632.0,627.0,627.0,98,2304,2358
2021-09-15 11:05:00.000000000,1631675100000000000,627.0,629.0,627.0,628.5,35,2358,2374
2021-09-15 11:10:00.000000000,1631675400000000000,628.5,628.5,626.0,627.5,52,2374,2411
2021-09-15 11:15:00.000000000,1631675700000000000,627.5,627.5,621.5,624.0,295,2411,2662
2021-09-15 11:20:00.000000000,1631676000000000000,624.0,626.0,620.5,621.0,189,2662,2753
2021-09-15 11:25:00.000000000,1631676300000000000,621.0,628.0,621.0,628.0,198,2753,2898
2021-09-15 13:30:00.000000000,1631683800000000000,628.5,629.5,623.5,625.0,86,2898,2905
2021-09-15 13:35:00.000000000,1631684100000000000,625.0,625.0,621.5,622.0,109,2905,2977
2021-09-15 13:40:00.000000000,1631684400000000000,622.0,623.0,620.0,620.0,102,2977,3040
2021-09-15 13:45:00.000000000,1631684700000000000,620.0,621.0,619.0,620.0,71,3040,3068
2021-09-15 13:50:00.000000000,1631685000000000000,620.0,620.0,618.0,619.5,59,3068,3105
2021-09-15 13:55:00.000000000,1631685300000000000,619.5,622.0,618.0,622.0,40,3105,3107
