datetime,datetime_nano,DCE.j2205.open,DCE.j2205.high,DCE.j2205.low,DCE.j2205.close,DCE.j2205.volume,DCE.j2205.open_oi,DCE.j2205.close_oi
2021-05-20 00:00:00.000000000,1621440000000000000,2458.5,2460.0,2372.0,2398.0,19,0,6
2021-05-21 00:00:00.000000000,1621526400000000000,2387.0,2387.0,2378.0,2386.0,7,6,9
2021-05-24 00:00:00.000000000,1621785600000000000,2312.0,2372.0,2235.0,2259.5,16,9,15
2021-05-25 00:00:00.000000000,1621872000000000000,2302.0,2330.5,2290.0,2301.5,34,15,30
2021-05-26 00:00:00.000000000,1621958400000000000,2291.0,2333.0,2289.0,2289.0,13,30,33
2021-05-27 00:00:00.000000000,1622044800000000000,2275.0,2341.0,2252.0,2300.5,17,33,33
2021-05-28 00:00:00.000000000,1622131200000000000,2300.5,2362.0,2300.5,2325.5,19,33,33
2021-05-31 00:00:00.000000000,1622390400000000000,2333.0,2437.5,2321.5,2403.0,35,33,32
2021-06-01 00:00:00.000000000,1622476800000000000,2370.0,2458.0,2370.0,2451.0,16,32,33
2021-06-02 00:00:00.000000000,1622563200000000000,2480.0,2498.0,2447.5,2498.0,7,33,35
2021-06-03 00:00:00.000000000,1622649600000000000,2484.0,2600.0,2467.5,2585.0,30,35,40
2021-06-04 00:00:00.000000000,1622736000000000000,2560.0,2562.0,2430.0,2430.0,28,40,44
2021-06-07 00:00:00.000000000,1622995200000000000,2457.5,2493.5,2416.0,2440.0,24,44,51
2021-06-08 00:00:00.000000000,1623081600000000000,2439.0,2477.0,2416.0,2471.0,27,51,61
2021-06-09 00:00:00.000000000,1623168000000000000,2499.5,2542.5,2488.5,2517.5,8,61,62
2021-06-10 00:00:00.000000000,1623254400000000000,2544.5,2544.5,2482.5,2482.5,9,62,60
2021-06-11 00:00:00.000000000,1623340800000000000,2489.5,2564.0,2489.5,2564.0,16,60,61
2021-06-15 00:00:00.000000000,1623686400000000000,2613.0,2613.0,2500.0,2566.5,18,61,61
2021-06-16 00:00:00.000000000,1623772800000000000,2557.0,2565.0,2535.5,2535.5,21,61,60
2021-06-17 00:00:00.000000000,1623859200000000000,2547.5,2580.0,2479.5,2580.0,35,60,54
2021-06-18 00:00:00.000000000,1623945600000000000,2586.0,2586.0,2514.5,2530.0,81,54,61
2021-06-21 00:00:00.000000000,1624204800000000000,2522.0,2533.5,2433.0,2439.5,49,61,76
2021-06-22 00:00:00.000000000,1624291200000000000,2450.5,2510.0,2435.5,2510.0,35,76,78
2021-06-23 00:00:00.000000000,1624377600000000000,2483.5,2550.0,2483.5,2548.0,47,78,78
2021-06-24 00:00:00.000000000,1624464000000000000,2569.5,2585.0,2545.0,2545.0,40,78,73
2021-06-25 00:00:00.000000000,1624550400000000000,2568.0,2573.5,2537.5,2551.0,27,73,66
2021-06-28 00:00:00.000000000,1624809600000000000,2537.5,2537.5,2422.0,2470.5,53,66,80
2021-06-29 00:00:00.000000000,1624896000000000000,2471.5,2471.5,2430.5,2432.0,26,80,89
2021-06-30 00:00:00.000000000,1624982400000000000,2452.0,2464.5,2437.0,2462.0,40,89,93
2021-07-01 00:00:00.000000000,1625068800000000000,2457.0,2484.0,2429.5,2432.0,36,93,89
2021-07-02 00:00:00.000000000,1625155200000000000,2362.0,2460.0,2362.0,2460.0,43,89,102
2021-07-05 00:00:00.000000000,1625414400000000000,2440.0,2481.0,2430.0,2479.5,28,102,108
2021-07-06 00:00:00.000000000,1625500800000000000,2473.0,2473.0,2429.0,2430.0,21,108,111
2021-07-07 00:00:00.000000000,1625587200000000000,2421.0,2453.0,2398.0,2453.0,72,111,124
2021-07-08 00:00:00.000000000,1625673600000000000,2467.0,2467.0,2358.0,2358.0,149,124,189
2021-07-09 00:00:00.000000000,1625760000000000000,2342.5,2395.0,2341.0,2388.0,46,189,184
2021-07-12 00:00:00.000000000,1626019200000000000,2421.0,2421.0,2351.5,2393.0,70,184,188
2021-07-13 00:00:00.000000000,1626105600000000000,2403.0,2403.0,2361.0,2385.0,50,188,199
2021-07-14 00:00:00.000000000,1626192000000000000,2393.0,2398.0,2351.0,2396.0,123,199,164
2021-07-15 00:00:00.000000000,1626278400000000000,2401.5,2467.0,2386.5,2456.0,111,164,152
2021-07-16 00:00:00.000000000,1626364800000000000,2451.5,2546.5,2451.0,2530.0,93,152,146
2021-07-19 00:00:00.000000000,1626624000000000000,2530.0,2554.5,2489.5,2515.5,55,146,157
2021-07-20 00:00:00.000000000,1626710400000000000,2500.0,2551.0,2480.0,2551.0,91,157,152
2021-07-21 00:00:00.000000000,1626796800000000000,2542.5,2562.0,2520.0,2559.5,53,152,166
2021-07-22 00:00:00.000000000,1626883200000000000,2530.0,2579.5,2502.5,2570.0,49,166,172
2021-07-23 00:00:00.000000000,1626969600000000000,2575.0,2599.5,2571.0,2576.0,56,172,188
2021-07-26 00:00:00.000000000,1627228800000000000,2615.0,2656.0,2560.5,2647.5,175,188,230
2021-07-27 00:00:00.000000000,1627315200000000000,2650.5,2665.0,2625.0,2625.0,57,230,227
2021-07-28 00:00:00.000000000,1627401600000000000,2631.0,2667.0,2631.0,2655.0,27,227,231
2021-07-29 00:00:00.000000000,1627488000000000000,2691.0,2700.0,2610.5,2691.5,66,231,235
2021-07-30 00:00:00.000000000,1627574400000000000,2686.0,2713.0,2620.0,2676.0,105,235,249
