datetime,datetime_nano,DCE.j1701.open,DCE.j1701.high,DCE.j1701.low,DCE.j1701.close,DCE.j1701.volume,DCE.j1701.open_oi,DCE.j1701.close_oi
2016-01-18 00:00:00.000000000,1453046400000000000,598.5,618.0,558.0,618.0,250,0,107
2016-01-19 00:00:00.000000000,1453132800000000000,615.0,623.0,608.5,622.5,362,107,238
2016-01-20 00:00:00.000000000,1453219200000000000,622.5,622.5,614.5,616.5,269,238,274
2016-01-21 00:00:00.000000000,1453305600000000000,616.5,622.0,614.0,618.0,113,274,242
2016-01-22 00:00:00.000000000,1453392000000000000,618.0,633.5,617.0,629.0,138,242,254
2016-01-25 00:00:00.000000000,1453651200000000000,631.0,635.5,628.0,629.5,160,254,348
2016-01-26 00:00:00.000000000,1453737600000000000,628.0,631.0,624.5,629.0,149,348,351
2016-01-27 00:00:00.000000000,1453824000000000000,632.0,637.5,630.0,636.5,73,351,353
2016-01-28 00:00:00.000000000,1453910400000000000,636.5,636.5,628.0,628.5,87,353,388
2016-01-29 00:00:00.000000000,1453996800000000000,630.5,633.5,624.0,625.0,211,388,431
2016-02-01 00:00:00.000000000,1454256000000000000,627.0,632.0,625.0,628.5,173,431,469
2016-02-02 00:00:00.000000000,1454342400000000000,628.0,631.0,625.0,628.0,90,469,488
2016-02-03 00:00:00.000000000,1454428800000000000,629.0,629.0,624.5,629.0,68,488,465
2016-02-04 00:00:00.000000000,1454515200000000000,628.0,634.5,628.0,632.5,102,465,484
2016-02-05 00:00:00.000000000,1454601600000000000,632.0,632.0,624.0,625.5,91,484,522
2016-02-15 00:00:00.000000000,1455465600000000000,621.0,630.0,616.5,626.0,137,522,545
2016-02-16 00:00:00.000000000,1455552000000000000,626.5,639.0,626.5,636.5,302,545,635
2016-02-17 00:00:00.000000000,1455638400000000000,638.0,642.0,634.0,635.5,168,635,642
2016-02-18 00:00:00.000000000,1455724800000000000,636.5,639.0,632.5,638.5,192,642,668
2016-02-19 00:00:00.000000000,1455811200000000000,639.5,648.5,637.0,645.5,313,668,796
2016-02-22 00:00:00.000000000,1456070400000000000,644.0,667.5,643.0,667.5,121,796,820
2016-02-23 00:00:00.000000000,1456156800000000000,667.5,675.5,662.0,668.5,320,820,884
2016-02-24 00:00:00.000000000,1456243200000000000,666.0,678.0,665.0,677.0,345,884,865
2016-02-25 00:00:00.000000000,1456329600000000000,678.0,683.0,670.0,674.5,269,865,828
2016-02-26 00:00:00.000000000,1456416000000000000,676.5,683.5,664.0,681.5,286,828,816
2016-02-29 00:00:00.000000000,1456675200000000000,684.5,688.5,672.0,687.5,440,816,865
2016-03-01 00:00:00.000000000,1456761600000000000,690.0,692.5,681.0,685.0,161,865,906
2016-03-02 00:00:00.000000000,1456848000000000000,686.0,692.5,683.0,692.0,523,906,949
2016-03-03 00:00:00.000000000,1456934400000000000,694.0,703.0,692.0,699.5,523,949,992
2016-03-04 00:00:00.000000000,1457020800000000000,700.5,709.5,694.0,708.0,469,992,1008
2016-03-07 00:00:00.000000000,1457280000000000000,713.0,730.0,708.5,730.0,276,1008,966
2016-03-08 00:00:00.000000000,1457366400000000000,758.0,762.0,731.0,760.5,1226,966,988
2016-03-09 00:00:00.000000000,1457452800000000000,743.5,743.5,726.5,726.5,887,988,977
2016-03-10 00:00:00.000000000,1457539200000000000,723.0,751.0,714.0,716.0,1276,977,1121
2016-03-11 00:00:00.000000000,1457625600000000000,714.0,721.5,707.0,714.5,504,1121,1180
2016-03-14 00:00:00.000000000,1457884800000000000,712.0,742.0,709.0,721.0,492,1180,1225
2016-03-15 00:00:00.000000000,1457971200000000000,720.0,726.5,710.0,711.0,376,1225,1265
2016-03-16 00:00:00.000000000,1458057600000000000,708.0,729.0,703.0,729.0,440,1265,1333
2016-03-17 00:00:00.000000000,1458144000000000000,728.0,742.5,725.5,736.5,631,1333,1426
2016-03-18 00:00:00.000000000,1458230400000000000,736.5,763.0,733.5,752.5,597,1426,1423
2016-03-21 00:00:00.000000000,1458489600000000000,759.5,772.5,748.0,750.0,977,1423,1619
2016-03-22 00:00:00.000000000,1458576000000000000,750.0,756.5,747.0,753.0,592,1619,1558
2016-03-23 00:00:00.000000000,1458662400000000000,753.5,768.5,746.0,759.5,915,1558,1741
2016-03-24 00:00:00.000000000,1458748800000000000,759.5,762.0,737.5,744.0,753,1741,1742
2016-03-25 00:00:00.000000000,1458835200000000000,748.0,758.5,747.0,758.5,283,1742,1786
2016-03-28 00:00:00.000000000,1459094400000000000,762.0,783.0,760.0,770.0,1131,1786,1799
2016-03-29 00:00:00.000000000,1459180800000000000,773.5,781.0,765.5,780.0,852,1799,1944
2016-03-30 00:00:00.000000000,1459267200000000000,781.0,783.5,772.5,779.5,1374,1944,1840
2016-03-31 00:00:00.000000000,1459353600000000000,773.5,796.0,773.5,795.0,999,1840,1814
2016-04-01 00:00:00.000000000,1459440000000000000,796.0,814.0,796.0,814.0,4639,1814,2866
2016-04-05 00:00:00.000000000,1459785600000000000,821.0,832.0,815.0,830.5,2993,2866,2829
2016-04-06 00:00:00.000000000,1459872000000000000,827.0,832.0,816.0,819.5,2465,2829,2704
2016-04-07 00:00:00.000000000,1459958400000000000,819.0,836.5,818.0,829.5,2493,2704,2789
2016-04-08 00:00:00.000000000,1460044800000000000,828.0,839.5,823.0,838.5,2557,2789,3248
2016-04-11 00:00:00.000000000,1460304000000000000,840.0,865.0,840.0,865.0,3371,3248,3767
2016-04-12 00:00:00.000000000,1460390400000000000,867.0,908.0,867.0,908.0,6651,3767,5207
2016-04-13 00:00:00.000000000,1460476800000000000,916.0,964.5,916.0,945.0,15096,5207,5305
2016-04-14 00:00:00.000000000,1460563200000000000,947.0,948.0,925.0,932.5,7380,5305,5044
2016-04-15 00:00:00.000000000,1460649600000000000,935.0,937.0,900.0,900.0,6658,5044,4284
2016-04-18 00:00:00.000000000,1460908800000000000,896.0,958.5,896.0,958.5,11933,4284,5756
2016-04-19 00:00:00.000000000,1460995200000000000,962.0,986.0,955.5,983.5,17835,5756,6023
2016-04-20 00:00:00.000000000,1461081600000000000,991.0,1030.0,990.0,1030.0,19392,6023,7608
2016-04-21 00:00:00.000000000,1461168000000000000,1031.0,1065.5,1010.0,1047.0,22710,7608,7177
2016-04-22 00:00:00.000000000,1461254400000000000,1047.0,1097.0,1021.0,1077.0,27308,7177,8382
2016-04-25 00:00:00.000000000,1461513600000000000,1070.0,1130.0,1070.0,1129.0,24431,8382,10360
2016-04-26 00:00:00.000000000,1461600000000000000,1129.0,1154.0,1080.5,1112.5,24260,10360,12321
2016-04-27 00:00:00.000000000,1461686400000000000,1110.0,1115.0,1054.0,1070.5,17231,12321,10191
2016-04-28 00:00:00.000000000,1461772800000000000,1056.0,1073.0,1034.0,1064.5,7413,10191,9413
2016-04-29 00:00:00.000000000,1461859200000000000,1065.0,1118.0,1065.0,1118.0,7222,9413,9651
2016-05-03 00:00:00.000000000,1462204800000000000,1116.0,1134.5,1054.5,1071.0,6380,9651,9300
2016-05-04 00:00:00.000000000,1462291200000000000,1067.0,1069.5,1010.0,1026.0,12186,9300,9365
2016-05-05 00:00:00.000000000,1462377600000000000,1030.0,1042.0,989.0,992.0,7314,9365,9077
2016-05-06 00:00:00.000000000,1462464000000000000,995.5,1003.0,950.5,964.0,7026,9077,7697
2016-05-09 00:00:00.000000000,1462723200000000000,971.0,1010.0,902.5,910.0,9996,7697,7751
2016-05-10 00:00:00.000000000,1462809600000000000,904.0,920.5,886.0,907.0,6182,7751,8176
2016-05-11 00:00:00.000000000,1462896000000000000,907.0,920.5,882.0,888.5,5327,8176,8335
2016-05-12 00:00:00.000000000,1462982400000000000,888.0,910.5,880.0,887.5,3518,8335,8009
2016-05-13 00:00:00.000000000,1463068800000000000,884.0,885.0,831.5,842.5,5687,8009,7929
2016-05-16 00:00:00.000000000,1463328000000000000,838.0,868.5,831.0,849.5,3784,7929,7838
2016-05-17 00:00:00.000000000,1463414400000000000,853.5,907.5,849.5,905.5,4257,7838,7426
2016-05-18 00:00:00.000000000,1463500800000000000,907.5,909.0,866.0,870.0,5656,7426,7844
2016-05-19 00:00:00.000000000,1463587200000000000,870.0,894.0,855.0,873.0,3544,7844,7642
2016-05-20 00:00:00.000000000,1463673600000000000,872.5,898.0,866.5,894.0,3049,7642,7882
2016-05-23 00:00:00.000000000,1463932800000000000,896.0,902.0,825.5,837.0,4454,7882,7783
2016-05-24 00:00:00.000000000,1464019200000000000,837.0,837.0,805.5,813.0,3607,7783,7921
2016-05-25 00:00:00.000000000,1464105600000000000,817.5,825.0,796.0,800.0,3184,7921,8336
2016-05-26 00:00:00.000000000,1464192000000000000,805.0,822.0,802.5,819.0,3080,8336,8217
2016-05-27 00:00:00.000000000,1464278400000000000,822.5,835.0,793.5,829.0,4622,8217,8671
2016-05-30 00:00:00.000000000,1464537600000000000,825.5,831.0,805.0,826.0,2513,8671,8290
2016-05-31 00:00:00.000000000,1464624000000000000,828.0,855.0,826.0,827.5,2491,8290,8487
2016-06-01 00:00:00.000000000,1464710400000000000,836.0,836.0,812.5,827.5,1944,8487,8153
2016-06-02 00:00:00.000000000,1464796800000000000,826.5,840.0,817.5,829.5,2009,8153,8509
2016-06-03 00:00:00.000000000,1464883200000000000,828.5,850.0,828.5,839.0,2144,8509,8346
2016-06-06 00:00:00.000000000,1465142400000000000,845.0,868.0,830.0,867.0,3574,8346,8990
2016-06-07 00:00:00.000000000,1465228800000000000,865.0,880.0,858.5,867.0,2136,8990,8570
2016-06-08 00:00:00.000000000,1465315200000000000,866.0,872.5,855.0,858.5,2587,8570,8710
2016-06-13 00:00:00.000000000,1465747200000000000,851.0,868.0,831.0,855.5,2823,8710,8541
2016-06-14 00:00:00.000000000,1465833600000000000,854.5,860.5,815.5,822.0,4194,8541,8604
2016-06-15 00:00:00.000000000,1465920000000000000,824.5,828.0,815.0,817.0,2120,8604,8212
2016-06-16 00:00:00.000000000,1466006400000000000,822.0,838.0,818.0,819.0,1769,8212,8431
