datetime,datetime_nano,DCE.j2101.open,DCE.j2101.high,DCE.j2101.low,DCE.j2101.close,DCE.j2101.volume,DCE.j2101.open_oi,DCE.j2101.close_oi
2020-01-16 00:00:00.000000000,1579104000000000000,1800.0,1804.5,1787.0,1787.0,121,0,117
2020-01-17 00:00:00.000000000,1579190400000000000,1784.0,1800.0,1784.0,1796.5,74,117,143
2020-01-20 00:00:00.000000000,1579449600000000000,1796.0,1810.5,1790.0,1799.0,22,143,153
2020-01-21 00:00:00.000000000,1579536000000000000,1795.0,1806.0,1783.0,1790.0,36,153,174
2020-01-22 00:00:00.000000000,1579622400000000000,1788.0,1798.0,1760.0,1798.0,296,174,378
2020-01-23 00:00:00.000000000,1579708800000000000,1785.0,1789.0,1770.0,1776.5,39,378,403
2020-02-03 00:00:00.000000000,1580659200000000000,1728.0,1743.0,1680.0,1683.0,236,403,529
2020-02-04 00:00:00.000000000,1580745600000000000,1688.0,1726.0,1688.0,1718.0,109,529,534
2020-02-05 00:00:00.000000000,1580832000000000000,1720.0,1727.5,1715.0,1723.0,190,534,672
2020-02-06 00:00:00.000000000,1580918400000000000,1720.0,1754.0,1720.0,1754.0,93,672,694
2020-02-07 00:00:00.000000000,1581004800000000000,1750.0,1756.0,1748.5,1755.0,199,694,806
2020-02-10 00:00:00.000000000,1581264000000000000,1748.0,1767.0,1738.0,1755.0,201,806,929
2020-02-11 00:00:00.000000000,1581350400000000000,1756.0,1800.0,1756.0,1790.0,217,929,956
2020-02-12 00:00:00.000000000,1581436800000000000,1795.0,1809.0,1790.0,1807.0,174,956,936
2020-02-13 00:00:00.000000000,1581523200000000000,1811.0,1813.5,1793.0,1804.0,143,936,988
2020-02-14 00:00:00.000000000,1581609600000000000,1806.5,1808.0,1798.0,1804.0,82,988,963
2020-02-17 00:00:00.000000000,1581868800000000000,1794.0,1810.0,1791.0,1808.0,147,963,1043
2020-02-18 00:00:00.000000000,1581955200000000000,1800.0,1803.5,1790.5,1797.0,135,1043,1036
2020-02-19 00:00:00.000000000,1582041600000000000,1795.0,1805.0,1795.0,1801.0,83,1036,1046
2020-02-20 00:00:00.000000000,1582128000000000000,1812.5,1822.0,1802.5,1816.0,113,1046,1018
2020-02-21 00:00:00.000000000,1582214400000000000,1819.0,1831.5,1818.0,1822.0,181,1018,976
2020-02-24 00:00:00.000000000,1582473600000000000,1824.5,1831.5,1805.0,1822.0,141,976,1009
2020-02-25 00:00:00.000000000,1582560000000000000,1837.0,1837.0,1801.5,1825.0,126,1009,976
2020-02-26 00:00:00.000000000,1582646400000000000,1821.0,1824.0,1809.0,1811.5,69,976,979
2020-02-27 00:00:00.000000000,1582732800000000000,1815.0,1815.0,1783.0,1783.0,257,979,1118
2020-02-28 00:00:00.000000000,1582819200000000000,1775.0,1790.0,1751.0,1765.0,376,1118,1191
2020-03-02 00:00:00.000000000,1583078400000000000,1771.0,1818.0,1771.0,1800.0,280,1191,1168
2020-03-03 00:00:00.000000000,1583164800000000000,1815.0,1815.0,1793.0,1798.0,153,1168,1152
2020-03-04 00:00:00.000000000,1583251200000000000,1800.0,1808.5,1790.0,1803.0,308,1152,1148
2020-03-05 00:00:00.000000000,1583337600000000000,1811.0,1811.0,1798.5,1800.0,87,1148,1166
2020-03-06 00:00:00.000000000,1583424000000000000,1799.0,1800.5,1784.0,1786.0,270,1166,1281
2020-03-09 00:00:00.000000000,1583683200000000000,1700.0,1785.0,1700.0,1782.0,382,1281,1355
2020-03-10 00:00:00.000000000,1583769600000000000,1786.0,1798.0,1773.0,1794.0,329,1355,1238
2020-03-11 00:00:00.000000000,1583856000000000000,1794.0,1796.0,1786.5,1787.5,172,1238,1147
2020-03-12 00:00:00.000000000,1583942400000000000,1784.5,1795.0,1777.0,1790.0,190,1147,1134
