datetime,datetime_nano,DCE.jm1610.open,DCE.jm1610.high,DCE.jm1610.low,DCE.jm1610.close,DCE.jm1610.volume,DCE.jm1610.open_oi,DCE.jm1610.close_oi
2016-03-02 00:00:00.000000000,1456848000000000000,603.5,603.5,603.5,603.5,1,0,1
2016-03-03 00:00:00.000000000,1456934400000000000,603.5,603.5,603.5,603.5,0,1,1
2016-03-04 00:00:00.000000000,1457020800000000000,603.5,603.5,603.5,603.5,0,1,1
2016-03-07 00:00:00.000000000,1457280000000000000,609.5,624.5,609.5,624.5,3,1,1
2016-03-08 00:00:00.000000000,1457366400000000000,624.5,624.5,624.5,624.5,0,1,1
2016-03-09 00:00:00.000000000,1457452800000000000,624.5,624.5,624.5,624.5,0,1,1
2016-03-10 00:00:00.000000000,1457539200000000000,592.0,592.0,592.0,592.0,1,1,1
2016-03-11 00:00:00.000000000,1457625600000000000,592.0,592.0,592.0,592.0,0,1,1
2016-03-14 00:00:00.000000000,1457884800000000000,592.0,592.0,592.0,592.0,0,1,1
2016-03-15 00:00:00.000000000,1457971200000000000,592.0,592.0,592.0,592.0,0,1,1
2016-03-16 00:00:00.000000000,1458057600000000000,592.0,592.0,592.0,592.0,0,1,1
2016-03-17 00:00:00.000000000,1458144000000000000,592.0,592.0,592.0,592.0,0,1,1
2016-03-18 00:00:00.000000000,1458230400000000000,592.0,592.0,592.0,592.0,0,1,1
2016-03-21 00:00:00.000000000,1458489600000000000,592.0,592.0,592.0,592.0,0,1,1
2016-03-22 00:00:00.000000000,1458576000000000000,592.0,592.0,592.0,592.0,0,1,1
2016-03-23 00:00:00.000000000,1458662400000000000,592.0,592.0,592.0,592.0,0,1,1
2016-03-24 00:00:00.000000000,1458748800000000000,592.0,592.0,592.0,592.0,0,1,1
2016-03-25 00:00:00.000000000,1458835200000000000,592.0,592.0,592.0,592.0,0,1,1
2016-03-28 00:00:00.000000000,1459094400000000000,592.0,592.0,592.0,592.0,0,1,1
2016-03-29 00:00:00.000000000,1459180800000000000,592.0,592.0,592.0,592.0,0,1,1
2016-03-30 00:00:00.000000000,1459267200000000000,592.0,592.0,592.0,592.0,0,1,1
2016-03-31 00:00:00.000000000,1459353600000000000,592.0,592.0,592.0,592.0,0,1,1
2016-04-01 00:00:00.000000000,1459440000000000000,592.0,592.0,592.0,592.0,0,1,1
2016-04-05 00:00:00.000000000,1459785600000000000,592.0,592.0,592.0,592.0,0,1,1
2016-04-06 00:00:00.000000000,1459872000000000000,592.0,592.0,592.0,592.0,0,1,1
2016-04-07 00:00:00.000000000,1459958400000000000,592.0,592.0,592.0,592.0,0,1,1
2016-04-08 00:00:00.000000000,1460044800000000000,592.0,592.0,592.0,592.0,0,1,1
2016-04-11 00:00:00.000000000,1460304000000000000,592.0,592.0,592.0,592.0,0,1,1
2016-04-12 00:00:00.000000000,1460390400000000000,592.0,592.0,592.0,592.0,0,1,1
2016-04-13 00:00:00.000000000,1460476800000000000,592.0,592.0,592.0,592.0,0,1,1
2016-04-14 00:00:00.000000000,1460563200000000000,715.5,715.5,715.0,715.0,2,1,1
2016-04-15 00:00:00.000000000,1460649600000000000,715.0,715.0,715.0,715.0,0,1,1
2016-04-18 00:00:00.000000000,1460908800000000000,715.0,715.0,715.0,715.0,0,1,1
2016-04-19 00:00:00.000000000,1460995200000000000,710.0,710.0,710.0,710.0,1,1,1
2016-04-20 00:00:00.000000000,1461081600000000000,710.0,710.0,710.0,710.0,0,1,1
2016-04-21 00:00:00.000000000,1461168000000000000,710.0,710.0,710.0,710.0,0,1,1
2016-04-22 00:00:00.000000000,1461254400000000000,775.5,790.0,760.0,771.0,6,1,1
2016-04-25 00:00:00.000000000,1461513600000000000,788.0,788.0,788.0,788.0,1,1,1
2016-04-26 00:00:00.000000000,1461600000000000000,813.0,814.0,784.0,807.5,4,1,1
2016-04-27 00:00:00.000000000,1461686400000000000,783.0,794.5,764.0,782.0,28,1,1
