datetime,datetime_nano,SHFE.hc2210.open,SHFE.hc2210.high,SHFE.hc2210.low,SHFE.hc2210.close,SHFE.hc2210.volume,SHFE.hc2210.open_oi,SHFE.hc2210.close_oi
2021-10-18 00:00:00.000000000,1634486400000000000,5430.0,5459.0,5222.0,5359.0,436,0,183
2021-10-19 00:00:00.000000000,1634572800000000000,5324.0,5397.0,5288.0,5367.0,209,183,222
2021-10-20 00:00:00.000000000,1634659200000000000,5353.0,5363.0,5220.0,5220.0,3790,222,3799
2021-10-21 00:00:00.000000000,1634745600000000000,5151.0,5396.0,4888.0,4962.0,3192,3799,6547
2021-10-22 00:00:00.000000000,1634832000000000000,5000.0,5234.0,4860.0,4937.0,3074,6547,8882
2021-10-25 00:00:00.000000000,1635091200000000000,4960.0,5010.0,4840.0,4851.0,592,8882,8996
2021-10-26 00:00:00.000000000,1635177600000000000,4840.0,4904.0,4820.0,4850.0,677,8996,9180
2021-10-27 00:00:00.000000000,1635264000000000000,4851.0,4915.0,4623.0,4660.0,3315,9180,7831
2021-10-28 00:00:00.000000000,1635350400000000000,4640.0,4812.0,4444.0,4657.0,2493,7831,8572
2021-10-29 00:00:00.000000000,1635436800000000000,4680.0,4710.0,4529.0,4585.0,878,8572,8707
2021-11-01 00:00:00.000000000,1635696000000000000,4573.0,4636.0,4420.0,4440.0,2078,8707,10173
2021-11-02 00:00:00.000000000,1635782400000000000,4420.0,4480.0,4136.0,4260.0,5087,10173,13051
2021-11-03 00:00:00.000000000,1635868800000000000,4359.0,4514.0,4281.0,4461.0,2846,13051,14427
2021-11-04 00:00:00.000000000,1635955200000000000,4480.0,4486.0,4240.0,4300.0,1416,14427,14791
2021-11-05 00:00:00.000000000,1636041600000000000,4341.0,4341.0,4174.0,4265.0,2741,14791,15273
2021-11-08 00:00:00.000000000,1636300800000000000,4265.0,4343.0,4174.0,4254.0,3394,15273,16699
2021-11-09 00:00:00.000000000,1636387200000000000,4254.0,4260.0,4100.0,4126.0,3483,16699,16548
2021-11-10 00:00:00.000000000,1636473600000000000,4124.0,4125.0,3877.0,4049.0,9315,16548,20142
2021-11-11 00:00:00.000000000,1636560000000000000,4049.0,4311.0,4031.0,4310.0,6231,20142,19699
2021-11-12 00:00:00.000000000,1636646400000000000,4280.0,4315.0,4166.0,4178.0,5766,19699,19553
2021-11-15 00:00:00.000000000,1636905600000000000,4147.0,4195.0,4035.0,4092.0,14343,19553,29983
2021-11-16 00:00:00.000000000,1636992000000000000,4121.0,4170.0,4041.0,4055.0,9568,29983,38107
2021-11-17 00:00:00.000000000,1637078400000000000,4055.0,4078.0,3982.0,4040.0,8960,38107,44949
2021-11-18 00:00:00.000000000,1637164800000000000,4077.0,4077.0,3892.0,3894.0,6434,44949,48129
2021-11-19 00:00:00.000000000,1637251200000000000,3894.0,4138.0,3877.0,4091.0,7472,48129,51161
2021-11-22 00:00:00.000000000,1637510400000000000,4140.0,4163.0,3991.0,4034.0,8381,51161,54710
2021-11-23 00:00:00.000000000,1637596800000000000,4034.0,4200.0,4008.0,4082.0,9434,54710,57053
2021-11-24 00:00:00.000000000,1637683200000000000,4082.0,4276.0,4082.0,4254.0,14339,57053,62131
2021-11-25 00:00:00.000000000,1637769600000000000,4246.0,4337.0,4234.0,4291.0,10240,62131,63903
2021-11-26 00:00:00.000000000,1637856000000000000,4287.0,4287.0,4162.0,4168.0,15279,63903,71065
2021-11-29 00:00:00.000000000,1638115200000000000,4130.0,4249.0,4113.0,4194.0,9578,71065,73244
2021-11-30 00:00:00.000000000,1638201600000000000,4194.0,4255.0,4130.0,4201.0,14231,73244,75608
2021-12-01 00:00:00.000000000,1638288000000000000,4200.0,4365.0,4200.0,4358.0,11441,75608,78276
2021-12-02 00:00:00.000000000,1638374400000000000,4333.0,4423.0,4306.0,4355.0,9797,78276,79310
2021-12-03 00:00:00.000000000,1638460800000000000,4355.0,4443.0,4353.0,4435.0,9518,79310,79534
2021-12-06 00:00:00.000000000,1638720000000000000,4437.0,4474.0,4363.0,4388.0,14746,79534,78000
2021-12-07 00:00:00.000000000,1638806400000000000,4387.0,4512.0,4387.0,4468.0,13331,78000,76727
2021-12-08 00:00:00.000000000,1638892800000000000,4467.0,4494.0,4375.0,4385.0,19463,76727,72881
2021-12-09 00:00:00.000000000,1638979200000000000,4385.0,4414.0,4267.0,4299.0,17619,72881,69359
2021-12-10 00:00:00.000000000,1639065600000000000,4290.0,4333.0,4245.0,4296.0,18959,69359,69644
2021-12-13 00:00:00.000000000,1639324800000000000,4300.0,4387.0,4261.0,4386.0,11621,69644,67817
2021-12-14 00:00:00.000000000,1639411200000000000,4350.0,4433.0,4350.0,4402.0,9990,67817,67417
2021-12-15 00:00:00.000000000,1639497600000000000,4403.0,4500.0,4398.0,4467.0,13921,67417,69923
2021-12-16 00:00:00.000000000,1639584000000000000,4458.0,4562.0,4456.0,4557.0,12550,69923,68970
2021-12-17 00:00:00.000000000,1639670400000000000,4570.0,4584.0,4505.0,4522.0,14272,68970,71041
2021-12-20 00:00:00.000000000,1639929600000000000,4523.0,4618.0,4458.0,4474.0,17281,71041,68712
