datetime,datetime_nano,SHFE.rb1705.open,SHFE.rb1705.high,SHFE.rb1705.low,SHFE.rb1705.close,SHFE.rb1705.volume,SHFE.rb1705.open_oi,SHFE.rb1705.close_oi
2016-05-17 00:00:00.000000000,1463414400000000000,2008.0,2068.0,2005.0,2062.0,5245,0,2933
2016-05-18 00:00:00.000000000,1463500800000000000,2064.0,2082.0,2010.0,2022.0,5279,2933,4645
2016-05-19 00:00:00.000000000,1463587200000000000,2022.0,2046.0,1998.0,2018.0,5948,4645,6888
2016-05-20 00:00:00.000000000,1463673600000000000,2022.0,2042.0,2000.0,2035.0,5102,6888,7324
2016-05-23 00:00:00.000000000,1463932800000000000,2037.0,2042.0,1905.0,1941.0,18162,7324,13495
2016-05-24 00:00:00.000000000,1464019200000000000,1940.0,1947.0,1904.0,1938.0,10848,13495,14444
2016-05-25 00:00:00.000000000,1464105600000000000,1938.0,1959.0,1913.0,1919.0,10555,14444,16428
2016-05-26 00:00:00.000000000,1464192000000000000,1923.0,1948.0,1912.0,1939.0,9895,16428,17940
2016-05-27 00:00:00.000000000,1464278400000000000,1939.0,2006.0,1920.0,1998.0,17527,17940,20788
2016-05-30 00:00:00.000000000,1464537600000000000,1990.0,2015.0,1893.0,1971.0,15336,20788,22120
2016-05-31 00:00:00.000000000,1464624000000000000,1971.0,2000.0,1962.0,1964.0,7188,22120,23425
2016-06-01 00:00:00.000000000,1464710400000000000,1965.0,1972.0,1935.0,1954.0,6845,23425,23024
2016-06-02 00:00:00.000000000,1464796800000000000,1954.0,1976.0,1942.0,1958.0,5783,23024,24083
2016-06-03 00:00:00.000000000,1464883200000000000,1958.0,1998.0,1958.0,1992.0,8733,24083,25502
2016-06-06 00:00:00.000000000,1465142400000000000,1995.0,2069.0,1988.0,2052.0,16386,25502,27779
2016-06-07 00:00:00.000000000,1465228800000000000,2053.0,2088.0,2045.0,2065.0,8791,27779,28086
2016-06-08 00:00:00.000000000,1465315200000000000,2066.0,2092.0,2029.0,2066.0,13324,28086,30731
2016-06-13 00:00:00.000000000,1465747200000000000,2060.0,2131.0,2059.0,2113.0,13021,30731,32591
2016-06-14 00:00:00.000000000,1465833600000000000,2118.0,2128.0,2049.0,2051.0,13883,32591,33749
2016-06-15 00:00:00.000000000,1465920000000000000,2040.0,2070.0,2036.0,2042.0,7099,33749,33886
2016-06-16 00:00:00.000000000,1466006400000000000,2050.0,2090.0,2042.0,2046.0,10128,33886,33811
2016-06-17 00:00:00.000000000,1466092800000000000,2043.0,2060.0,2023.0,2057.0,13351,33811,31697
2016-06-20 00:00:00.000000000,1466352000000000000,2058.0,2076.0,2048.0,2052.0,8438,31697,33325
