datetime,datetime_nano,SHFE.rb2205.open,SHFE.rb2205.high,SHFE.rb2205.low,SHFE.rb2205.close,SHFE.rb2205.volume,SHFE.rb2205.open_oi,SHFE.rb2205.close_oi
2021-05-18 00:00:00.000000000,1621267200000000000,5369.0,5396.0,5300.0,5333.0,4097,0,2084
2021-05-19 00:00:00.000000000,1621353600000000000,5322.0,5322.0,5070.0,5085.0,5124,2084,4694
2021-05-20 00:00:00.000000000,1621440000000000000,5085.0,5085.0,4789.0,4950.0,6282,4694,6063
2021-05-21 00:00:00.000000000,1621526400000000000,4980.0,5008.0,4881.0,4892.0,3596,6063,7579
2021-05-24 00:00:00.000000000,1621785600000000000,4882.0,4892.0,4609.0,4765.0,7537,7579,9988
2021-05-25 00:00:00.000000000,1621872000000000000,4762.0,4808.0,4711.0,4719.0,4083,9988,10863
2021-05-26 00:00:00.000000000,1621958400000000000,4675.0,4689.0,4475.0,4476.0,10563,10863,12746
2021-05-27 00:00:00.000000000,1622044800000000000,4500.0,4645.0,4449.0,4623.0,9940,12746,14326
2021-05-28 00:00:00.000000000,1622131200000000000,4617.0,4800.0,4617.0,4734.0,11335,14326,16743
2021-05-31 00:00:00.000000000,1622390400000000000,4728.0,4924.0,4690.0,4818.0,9934,16743,16708
2021-06-01 00:00:00.000000000,1622476800000000000,4802.0,4934.0,4651.0,4927.0,13872,16708,16250
2021-06-02 00:00:00.000000000,1622563200000000000,4926.0,4939.0,4786.0,4809.0,8390,16250,16765
2021-06-03 00:00:00.000000000,1622649600000000000,4807.0,4985.0,4779.0,4943.0,11237,16765,16655
2021-06-04 00:00:00.000000000,1622736000000000000,4913.0,5040.0,4895.0,4945.0,13175,16655,16431
2021-06-07 00:00:00.000000000,1622995200000000000,4965.0,4999.0,4770.0,4771.0,13270,16431,19555
2021-06-08 00:00:00.000000000,1623081600000000000,4768.0,4823.0,4714.0,4808.0,8935,19555,20069
2021-06-09 00:00:00.000000000,1623168000000000000,4800.0,4899.0,4788.0,4850.0,7949,20069,19801
2021-06-10 00:00:00.000000000,1623254400000000000,4850.0,4979.0,4844.0,4955.0,12728,19801,16244
2021-06-11 00:00:00.000000000,1623340800000000000,4955.0,5080.0,4955.0,5075.0,10586,16244,14936
2021-06-15 00:00:00.000000000,1623686400000000000,5042.0,5076.0,4810.0,4937.0,9587,14936,14885
2021-06-16 00:00:00.000000000,1623772800000000000,4937.0,4949.0,4797.0,4807.0,11643,14885,18221
2021-06-17 00:00:00.000000000,1623859200000000000,4807.0,4897.0,4773.0,4889.0,9353,18221,18204
2021-06-18 00:00:00.000000000,1623945600000000000,4889.0,4949.0,4812.0,4844.0,10342,18204,17615
2021-06-21 00:00:00.000000000,1624204800000000000,4873.0,4873.0,4706.0,4713.0,14075,17615,19838
2021-06-22 00:00:00.000000000,1624291200000000000,4721.0,4743.0,4650.0,4728.0,8142,19838,20246
2021-06-23 00:00:00.000000000,1624377600000000000,4710.0,4806.0,4696.0,4771.0,7772,20246,20311
2021-06-24 00:00:00.000000000,1624464000000000000,4765.0,4843.0,4746.0,4754.0,9793,20311,20880
2021-06-25 00:00:00.000000000,1624550400000000000,4754.0,4888.0,4754.0,4874.0,11025,20880,18571
2021-06-28 00:00:00.000000000,1624809600000000000,4890.0,4917.0,4841.0,4880.0,8837,18571,19213
2021-06-29 00:00:00.000000000,1624896000000000000,4890.0,4983.0,4864.0,4867.0,11220,19213,19498
2021-06-30 00:00:00.000000000,1624982400000000000,4878.0,4955.0,4878.0,4953.0,8376,19498,20183
2021-07-01 00:00:00.000000000,1625068800000000000,4964.0,4995.0,4928.0,4950.0,8578,20183,20981
