datetime,datetime_nano,SHFE.rb1710.open,SHFE.rb1710.high,SHFE.rb1710.low,SHFE.rb1710.close,SHFE.rb1710.volume,SHFE.rb1710.open_oi,SHFE.rb1710.close_oi
2016-10-18 00:00:00.000000000,1476720000000000000,2435.0,2440.0,2398.0,2430.0,4426,0,2723
2016-10-19 00:00:00.000000000,1476806400000000000,2440.0,2497.0,2406.0,2423.0,7583,2723,5921
2016-10-20 00:00:00.000000000,1476892800000000000,2425.0,2457.0,2424.0,2447.0,5197,5921,7466
2016-10-21 00:00:00.000000000,1476979200000000000,2448.0,2457.0,2384.0,2423.0,6303,7466,9236
2016-10-24 00:00:00.000000000,1477238400000000000,2423.0,2433.0,2388.0,2430.0,6623,9236,11421
2016-10-25 00:00:00.000000000,1477324800000000000,2432.0,2539.0,2432.0,2528.0,9982,11421,13788
2016-10-26 00:00:00.000000000,1477411200000000000,2534.0,2561.0,2493.0,2510.0,12610,13788,15619
2016-10-27 00:00:00.000000000,1477497600000000000,2511.0,2537.0,2503.0,2522.0,13729,15619,20605
2016-10-28 00:00:00.000000000,1477584000000000000,2526.0,2593.0,2515.0,2588.0,8153,20605,20869
2016-10-31 00:00:00.000000000,1477843200000000000,2590.0,2625.0,2566.0,2624.0,16168,20869,23406
2016-11-01 00:00:00.000000000,1477929600000000000,2624.0,2638.0,2587.0,2609.0,12335,23406,23201
2016-11-02 00:00:00.000000000,1478016000000000000,2608.0,2643.0,2581.0,2595.0,13960,23201,25177
2016-11-03 00:00:00.000000000,1478102400000000000,2613.0,2645.0,2587.0,2640.0,11622,25177,25406
2016-11-04 00:00:00.000000000,1478188800000000000,2640.0,2678.0,2630.0,2640.0,25021,25406,23550
2016-11-07 00:00:00.000000000,1478448000000000000,2652.0,2812.0,2629.0,2791.0,25564,23550,26525
2016-11-08 00:00:00.000000000,1478534400000000000,2789.0,2824.0,2712.0,2744.0,19997,26525,27252
2016-11-09 00:00:00.000000000,1478620800000000000,2744.0,2944.0,2724.0,2938.0,31195,27252,29638
2016-11-10 00:00:00.000000000,1478707200000000000,2956.0,3052.0,2906.0,2968.0,43839,29638,26714
2016-11-11 00:00:00.000000000,1478793600000000000,2982.0,3114.0,2965.0,3101.0,39772,26714,27912
2016-11-14 00:00:00.000000000,1479052800000000000,3100.0,3196.0,2941.0,2982.0,59687,27912,24469
2016-11-15 00:00:00.000000000,1479139200000000000,2994.0,3038.0,2883.0,2883.0,22587,24469,24622
2016-11-16 00:00:00.000000000,1479225600000000000,2845.0,2863.0,2749.0,2841.0,34458,24622,25284
2016-11-17 00:00:00.000000000,1479312000000000000,2844.0,2866.0,2785.0,2844.0,29352,25284,25581
2016-11-18 00:00:00.000000000,1479398400000000000,2848.0,2870.0,2773.0,2784.0,34383,25581,28413
2016-11-21 00:00:00.000000000,1479657600000000000,2796.0,2803.0,2698.0,2742.0,30563,28413,30758
2016-11-22 00:00:00.000000000,1479744000000000000,2749.0,2918.0,2742.0,2918.0,41869,30758,32517
2016-11-23 00:00:00.000000000,1479830400000000000,2922.0,3003.0,2900.0,2984.0,47772,32517,34086
2016-11-24 00:00:00.000000000,1479916800000000000,2989.0,3090.0,2924.0,3018.0,58336,34086,32499
2016-11-25 00:00:00.000000000,1480003200000000000,3015.0,3231.0,2991.0,3231.0,55287,32499,35301
2016-11-28 00:00:00.000000000,1480262400000000000,3228.0,3338.0,3170.0,3308.0,62565,35301,34278
2016-11-29 00:00:00.000000000,1480348800000000000,3281.0,3317.0,3047.0,3050.0,66353,34278,33353
