date,open,high,low,close,volume,money,open_interest,symbol
2019-09-26,8100.0,8160.0,7983.0,8056.0,113696.0,4588090900.0,17058.0,EB2005
2019-09-27,8020.0,8068.0,7901.0,7940.0,39914.0,1592060000.0,15074.0,EB2005
2019-09-30,7905.0,7999.0,7905.0,7976.0,13738.0,546558700.0,13464.0,EB2005
2019-10-08,7950.0,7998.0,7920.0,7968.0,5470.0,217767900.0,14208.0,EB2005
2019-10-09,7971.0,8018.0,7940.0,7952.0,12898.0,514288200.0,15982.0,EB2005
2019-10-10,7950.0,7968.0,7835.0,7843.0,44770.0,1762197800.0,21110.0,EB2005
2019-10-11,7832.0,7880.0,7794.0,7826.0,29642.0,1161119200.0,22516.0,EB2005
2019-10-14,7828.0,7850.0,7756.0,7770.0,29722.0,1158599500.0,29566.0,EB2005
2019-10-15,7760.0,7760.0,7592.0,7649.0,63492.0,2434252800.0,41682.0,EB2005
2019-10-16,7675.0,7676.0,7490.0,7526.0,72992.0,2766093300.0,49354.0,EB2005
2019-10-17,7510.0,7518.0,7425.0,7478.0,77818.0,2903873400.0,56138.0,EB2005
2019-10-18,7490.0,7574.0,7467.0,7546.0,83618.0,3147442500.0,52790.0,EB2005
2019-10-21,7560.0,7585.0,7466.0,7494.0,51658.0,1943748800.0,50434.0,EB2005
2019-10-22,7503.0,7509.0,7409.0,7469.0,45254.0,1689719500.0,53952.0,EB2005
2019-10-23,7502.0,7515.0,7442.0,7447.0,35850.0,1339062100.0,57744.0,EB2005
2019-10-24,7430.0,7544.0,7400.0,7509.0,68886.0,2584160600.0,58202.0,EB2005
2019-10-25,7520.0,7530.0,7455.0,7456.0,30064.0,1126363700.0,57380.0,EB2005
2019-10-28,7450.0,7502.0,7411.0,7430.0,43822.0,1634231800.0,62422.0,EB2005
2019-10-29,7430.0,7456.0,7370.0,7383.0,48806.0,1808742500.0,68518.0,EB2005
2019-10-30,7370.0,7399.0,7325.0,7336.0,78382.0,2883459400.0,85466.0,EB2005
2019-10-31,7320.0,7354.0,7316.0,7325.0,46746.0,1713590400.0,90862.0,EB2005
2019-11-01,7316.0,7350.0,7244.0,7248.0,90632.0,3305120500.0,100808.0,EB2005
2019-11-04,7251.0,7321.0,7250.0,7312.0,62688.0,2281927200.0,104660.0,EB2005
2019-11-05,7313.0,7372.0,7305.0,7331.0,73658.0,2701981100.0,99802.0,EB2005
2019-11-06,7356.0,7362.0,7324.0,7330.0,40314.0,1479305200.0,103980.0,EB2005
2019-11-07,7327.0,7336.0,7228.0,7258.0,69388.0,2525655200.0,115178.0,EB2005
2019-11-08,7293.0,7294.0,7070.0,7087.0,144936.0,5195668800.0,141620.0,EB2005
2019-11-11,7088.0,7097.0,6953.0,6963.0,159342.0,5594654000.0,146960.0,EB2005
2019-11-12,6958.0,6982.0,6905.0,6951.0,140044.0,4858998200.0,153906.0,EB2005
2019-11-13,6950.0,7068.0,6941.0,6964.0,216358.0,7575754900.0,148480.0,EB2005
2019-11-14,6976.0,6982.0,6872.0,6940.0,151534.0,5243173500.0,151002.0,EB2005
2019-11-15,6940.0,6992.0,6925.0,6949.0,127474.0,4434010600.0,146132.0,EB2005
2019-11-18,6950.0,7019.0,6935.0,7004.0,124220.0,4335788900.0,143798.0,EB2005
2019-11-19,6997.0,7020.0,6911.0,6954.0,121994.0,4245728000.0,146794.0,EB2005
2019-11-20,6947.0,6950.0,6888.0,6930.0,115786.0,4007801400.0,156852.0,EB2005
2019-11-21,6932.0,6992.0,6912.0,6974.0,120230.0,4182504600.0,167874.0,EB2005
2019-11-22,6976.0,7046.0,6962.0,6986.0,141002.0,4935736000.0,173650.0,EB2005
2019-11-25,6986.0,7087.0,6986.0,7086.0,136864.0,4812072200.0,176850.0,EB2005
2019-11-26,7085.0,7156.0,7036.0,7150.0,196082.0,6961948600.0,177746.0,EB2005
2019-11-27,7153.0,7235.0,7126.0,7141.0,273166.0,9807716400.0,188986.0,EB2005
2019-11-28,7160.0,7194.0,7106.0,7152.0,161864.0,5789129200.0,189910.0,EB2005
2019-11-29,7164.0,7164.0,7070.0,7125.0,135114.0,4807910100.0,189486.0,EB2005
2019-12-02,7114.0,7144.0,7010.0,7056.0,153790.0,5436346800.0,193284.0,EB2005
2019-12-03,7055.0,7191.0,7053.0,7167.0,191566.0,6824587400.0,183236.0,EB2005
2019-12-04,7170.0,7264.0,7156.0,7176.0,217702.0,7841699100.0,185188.0,EB2005
2019-12-05,7200.0,7324.0,7200.0,7302.0,220546.0,8012875500.0,180650.0,EB2005
2019-12-06,7330.0,7343.0,7281.0,7327.0,128312.0,4693068200.0,180614.0,EB2005
2019-12-09,7326.0,7494.0,7268.0,7276.0,301988.0,11154831700.0,153414.0,EB2005
