date,open,high,low,close,volume,money,open_interest,symbol
2007-03-26,28600.0,29600.0,28580.0,29220.0,16786.0,2450756000.0,4640.0,ZN0707
2007-03-27,29550.0,29870.0,29500.0,29725.0,16046.0,2381627550.0,6346.0,ZN0707
2007-03-28,29495.0,29700.0,29420.0,29565.0,8506.0,1256123550.0,7048.0,ZN0707
2007-03-29,29510.0,29560.0,29010.0,29030.0,8742.0,1279828800.0,7988.0,ZN0707
2007-03-30,29430.0,29500.0,29180.0,29390.0,13758.0,2020018350.0,9178.0,ZN0707
2007-04-02,29390.0,29445.0,29250.0,29290.0,5902.0,865528300.0,9486.0,ZN0707
2007-04-03,28935.0,28980.0,28660.0,28780.0,11610.0,1672420500.0,10368.0,ZN0707
2007-04-04,29250.0,29260.0,28980.0,28985.0,8848.0,1286720400.0,10798.0,ZN0707
2007-04-05,29700.0,30245.0,29540.0,30245.0,18584.0,2781560200.0,13378.0,ZN0707
2007-04-06,30245.0,31515.0,30105.0,31385.0,61558.0,9529178400.0,17194.0,ZN0707
2007-04-09,31550.0,32195.0,31550.0,32195.0,32744.0,5230854000.0,19134.0,ZN0707
2007-04-10,32850.0,33865.0,31980.0,32745.0,128476.0,21201751900.0,24974.0,ZN0707
2007-04-11,32800.0,32990.0,32020.0,32395.0,116134.0,18863064950.0,26572.0,ZN0707
2007-04-12,32535.0,33220.0,32370.0,32955.0,112886.0,18561280550.0,30134.0,ZN0707
2007-04-13,32000.0,32265.0,31600.0,31720.0,58412.0,9318174300.0,26694.0,ZN0707
2007-04-16,32055.0,32360.0,31860.0,32245.0,57986.0,9325598450.0,28426.0,ZN0707
2007-04-17,32100.0,32640.0,31855.0,32160.0,75052.0,12120898000.0,29702.0,ZN0707
2007-04-18,33590.0,33590.0,33400.0,33590.0,23606.0,3961086800.0,27472.0,ZN0707
2007-04-19,33790.0,34030.0,31560.0,32790.0,142874.0,23609928500.0,29132.0,ZN0707
2007-04-20,33000.0,33100.0,31990.0,32960.0,127572.0,20835696900.0,28828.0,ZN0707
2007-04-23,33280.0,33660.0,32400.0,32840.0,108918.0,18074942100.0,31484.0,ZN0707
2007-04-24,33980.0,34100.0,33460.0,34065.0,100956.0,17053992300.0,34950.0,ZN0707
2007-04-25,33335.0,33480.0,32860.0,33070.0,124430.0,20621161750.0,33030.0,ZN0707
2007-04-26,33365.0,33500.0,33120.0,33305.0,67122.0,11185881300.0,34488.0,ZN0707
2007-04-27,32500.0,32700.0,32160.0,32270.0,72398.0,11735715800.0,31408.0,ZN0707
2007-04-30,32310.0,32775.0,32120.0,32700.0,50030.0,8107361500.0,28588.0,ZN0707
