date,open,high,low,close,volume,money,open_interest,symbol
2005-01-04,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0501
2005-01-05,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0501
2005-01-06,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0501
2005-01-07,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0501
2005-01-10,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0501
2005-01-11,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0501
2005-01-12,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0501
2005-01-13,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0501
2005-01-14,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0501
2005-01-17,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0501
2005-01-18,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0501
2005-01-19,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0501
2005-01-20,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0501
2005-01-21,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0501
2008-09-08,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-09-09,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-09-10,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-09-11,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-09-12,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-09-16,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-09-17,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-09-18,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-09-19,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-09-22,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-09-23,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-09-24,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-09-25,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-09-26,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-10-06,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-10-07,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-10-08,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-10-09,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-10-10,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-10-13,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-10-14,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-10-15,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-10-16,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-10-17,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-10-20,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-10-21,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-10-22,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-10-23,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-10-24,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-10-27,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-10-28,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-10-29,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-10-30,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-10-31,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-11-03,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-11-04,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-11-05,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-11-06,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-11-07,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-11-10,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-11-11,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-11-12,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-11-13,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-11-14,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-11-17,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-11-18,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-11-19,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-11-20,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-11-21,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-11-24,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-11-25,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-11-26,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-11-27,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-11-28,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-12-01,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-12-02,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-12-03,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-12-04,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-12-05,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-12-08,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-12-09,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-12-10,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-12-11,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
2008-12-12,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,GN0903
