date,open,high,low,close,volume,money,open_interest,symbol
2020-11-19,47500.0,47600.0,45600.0,47090.0,7555.0,1782058900.0,1556.0,BC2103
2020-11-20,47170.0,47840.0,46880.0,47790.0,4705.0,1114311300.0,1651.0,BC2103
2020-11-23,48000.0,48680.0,47960.0,48220.0,8386.0,2026040800.0,2312.0,BC2103
2020-11-24,48220.0,48940.0,47820.0,48910.0,5692.0,1377166450.0,2445.0,BC2103
2020-11-25,48950.0,49210.0,48610.0,48750.0,4635.0,1132817900.0,2314.0,BC2103
2020-11-26,48600.0,49410.0,48500.0,49330.0,11076.0,2713973600.0,5028.0,BC2103
2020-11-27,49150.0,50040.0,49090.0,49990.0,13868.0,3436081850.0,7110.0,BC2103
2020-11-30,50000.0,51440.0,49930.0,51370.0,17011.0,4305881250.0,8596.0,BC2103
2020-12-01,51460.0,51570.0,50410.0,50800.0,18733.0,4782930900.0,9501.0,BC2103
2020-12-02,51040.0,51530.0,50680.0,50970.0,16539.0,4231882100.0,9925.0,BC2103
2020-12-03,50620.0,51160.0,50340.0,50730.0,16404.0,4166556600.0,10367.0,BC2103
2020-12-04,51000.0,51340.0,50540.0,51250.0,23877.0,6088049750.0,11316.0,BC2103
2020-12-07,51120.0,51550.0,50850.0,50930.0,21534.0,5505901600.0,11313.0,BC2103
2020-12-08,50790.0,51100.0,50660.0,50800.0,12908.0,3284599750.0,11311.0,BC2103
2020-12-09,50670.0,51280.0,50510.0,51130.0,15641.0,3984471900.0,11099.0,BC2103
2020-12-10,51130.0,51270.0,50500.0,51250.0,14764.0,3766166800.0,10936.0,BC2103
2020-12-11,51280.0,52740.0,50900.0,51630.0,25834.0,6707761450.0,10992.0,BC2103
2020-12-14,51520.0,51800.0,50970.0,51610.0,20221.0,5201115450.0,10459.0,BC2103
2020-12-15,51610.0,51640.0,51110.0,51400.0,15381.0,3948705800.0,10491.0,BC2103
2020-12-16,51530.0,51880.0,51250.0,51660.0,19269.0,4968672050.0,10458.0,BC2103
2020-12-17,51790.0,52330.0,51590.0,52290.0,20557.0,5337640750.0,10398.0,BC2103
2020-12-18,52370.0,53080.0,52200.0,52860.0,26301.0,6920517500.0,10572.0,BC2103
2020-12-21,52810.0,53110.0,52330.0,52860.0,26596.0,7015868550.0,10291.0,BC2103
2020-12-22,52270.0,52500.0,51510.0,51600.0,22496.0,5860257400.0,9957.0,BC2103
2020-12-23,51550.0,51690.0,50870.0,51570.0,23936.0,6148273100.0,9927.0,BC2103
2020-12-24,51570.0,52060.0,51570.0,51780.0,12885.0,3338458950.0,9988.0,BC2103
2020-12-25,51750.0,52250.0,51460.0,52190.0,8564.0,2219319600.0,10392.0,BC2103
2020-12-28,52190.0,52730.0,51940.0,52330.0,6378.0,1669364550.0,10507.0,BC2103
2020-12-29,52370.0,52550.0,51710.0,51910.0,9283.0,2422540150.0,10596.0,BC2103
2020-12-30,52030.0,52260.0,51740.0,52110.0,7803.0,2027713350.0,10320.0,BC2103
2020-12-31,51820.0,51950.0,51330.0,51450.0,8723.0,2251289350.0,10556.0,BC2103
2021-01-04,51380.0,51900.0,51350.0,51790.0,7207.0,1862866600.0,10707.0,BC2103
2021-01-05,51960.0,52100.0,51330.0,51730.0,10822.0,2797540100.0,11197.0,BC2103
