datetime,datetime_nano,DCE.b1903.open,DCE.b1903.high,DCE.b1903.low,DCE.b1903.close,DCE.b1903.volume,DCE.b1903.open_oi,DCE.b1903.close_oi
2018-03-15 14:30:00.000000000,1521095400000000000,3379.0,3379.0,3379.0,3379.0,0,0,0
2018-03-15 21:00:00.000000000,1521118800000000000,3379.0,3379.0,3379.0,3379.0,0,0,0
2018-03-15 21:30:00.000000000,1521120600000000000,3379.0,3379.0,3379.0,3379.0,0,0,0
2018-03-15 22:00:00.000000000,1521122400000000000,3379.0,3379.0,3379.0,3379.0,0,0,0
2018-03-15 22:30:00.000000000,1521124200000000000,3379.0,3379.0,3379.0,3379.0,0,0,0
2018-03-15 23:00:00.000000000,1521126000000000000,3379.0,3379.0,3379.0,3379.0,0,0,0
2018-03-16 09:00:00.000000000,1521162000000000000,3379.0,3379.0,3379.0,3379.0,0,0,0
2018-03-16 09:30:00.000000000,1521163800000000000,3379.0,3379.0,3379.0,3379.0,0,0,0
2018-03-16 10:00:00.000000000,1521165600000000000,3379.0,3379.0,3379.0,3379.0,0,0,0
2018-03-16 10:30:00.000000000,1521167400000000000,3379.0,3379.0,3379.0,3379.0,0,0,0
2018-03-16 11:00:00.000000000,1521169200000000000,3379.0,3379.0,3379.0,3379.0,0,0,0
2018-03-16 13:30:00.000000000,1521178200000000000,3379.0,3379.0,3379.0,3379.0,0,0,0
2018-03-16 14:00:00.000000000,1521180000000000000,3379.0,3379.0,3379.0,3379.0,0,0,0
2018-03-16 14:30:00.000000000,1521181800000000000,3379.0,3379.0,3379.0,3379.0,0,0,0
2018-03-16 21:00:00.000000000,1521205200000000000,3379.0,3379.0,3379.0,3379.0,0,0,0
2018-03-16 21:30:00.000000000,1521207000000000000,3379.0,3379.0,3379.0,3379.0,0,0,0
2018-03-16 22:00:00.000000000,1521208800000000000,3379.0,3379.0,3379.0,3379.0,0,0,0
2018-03-16 22:30:00.000000000,1521210600000000000,3379.0,3379.0,3379.0,3379.0,0,0,0
2018-03-16 23:00:00.000000000,1521212400000000000,3379.0,3379.0,3379.0,3379.0,0,0,0
2018-03-19 09:00:00.000000000,1521421200000000000,3379.0,3379.0,3379.0,3379.0,0,0,0
2018-03-19 09:30:00.000000000,1521423000000000000,3379.0,3379.0,3379.0,3379.0,0,0,0
2018-03-19 10:00:00.000000000,1521424800000000000,3379.0,3379.0,3379.0,3379.0,0,0,0
2018-03-19 10:30:00.000000000,1521426600000000000,3379.0,3379.0,3379.0,3379.0,0,0,0
2018-03-19 11:00:00.000000000,1521428400000000000,3379.0,3379.0,3379.0,3379.0,0,0,0
2018-03-19 13:30:00.000000000,1521437400000000000,3379.0,3379.0,3379.0,3379.0,0,0,0
2018-03-19 14:00:00.000000000,1521439200000000000,3379.0,3379.0,3379.0,3379.0,0,0,0
2018-03-19 14:30:00.000000000,1521441000000000000,3411.0,3411.0,3411.0,3411.0,0,0,0
2018-03-19 21:00:00.000000000,1521464400000000000,3411.0,3411.0,3411.0,3411.0,0,0,0
2018-03-19 21:30:00.000000000,1521466200000000000,3411.0,3411.0,3411.0,3411.0,0,0,0
2018-03-19 22:00:00.000000000,1521468000000000000,3411.0,3411.0,3411.0,3411.0,0,0,0
2018-03-19 22:30:00.000000000,1521469800000000000,3411.0,3411.0,3411.0,3411.0,0,0,0
2018-03-19 23:00:00.000000000,1521471600000000000,3411.0,3411.0,3411.0,3411.0,0,0,0
2018-03-20 09:00:00.000000000,1521507600000000000,3411.0,3411.0,3411.0,3411.0,0,0,0
2018-03-20 09:30:00.000000000,1521509400000000000,3411.0,3411.0,3411.0,3411.0,0,0,0
